"NODC","RACE","NORPAC","NAME","IDLEVEL","MSVPA_PRED","MSVPA_PREY","ECOPATH_PRED","ECOPATH_PREY.x","GOAPOLL_PRED","GOAPOLL_PREY","BSIERP_PRED","BSIERP_PREY","NODC_CODE","BASE_NAME","LENFEST_NAME","WEBSITE_NAME","CRAB_TEAM","ECOPATH_PREY.y","EBS_CRAB","GOA_MED","HUDSON","EGOA","TROY","SSC_2023"
8857030100,10008,1,"Citharichthys",0,"PLEURONECTIDAE","MISC. PREY","Misc. Flatfish","Misc. Flatfish",NA,"FLATS",NA,"FLATS",8857030100,"Citharichthys","General_flatfish","Misc Flatfish","Misc Flatfish","Misc. Flatfish","Flatfish","Sm.Flatfish","fish_other","Shallow-water_flatfish","fish_other","Flatfish"
8857030101,10010,137,"Citharichthys sordidus (Pacific sanddab)",0,"PLEURONECTIDAE","MISC. PREY","Misc. Flatfish","Misc. Flatfish",NA,"FLATS",NA,"FLATS",8857030101,"Citharichthys sordidus (Pacific sanddab)","Pacific_sanddab","Misc Flatfish","Misc Flatfish","Misc. Flatfish","Flatfish","Sm.Flatfish","fish_other","Shallow-water_flatfish","fish_other","Flatfish"
8857030309,10050,1,"Paralichthys californicus (California halibut)",0,"PLEURONECTIDAE","MISC. PREY","Misc. Flatfish","Misc. Flatfish",NA,"FLATS",NA,"FLATS",8857030309,"Paralichthys californicus (California halibut)","California_halibut","Misc Flatfish","Misc Flatfish","Misc. Flatfish","Flatfish","Sm.Flatfish","fish_other","Shallow-water_flatfish","fish_other","Flatfish"
8857040000,10100,149,"Pleuronectidae (flatfish)",0,"PLEURONECTIDAE","MISC. PREY","Gen. Flatfish","Gen. Flatfish",NA,"FLATS",NA,"FLATS",8857040000,"Pleuronectidae (flatfish)","General_flatfish","Misc Flatfish","Misc Flatfish","Gen. Flatfish","Flatfish","Sm.Flatfish","fish_other","Shallow-water_flatfish","fish_other","Flatfish"
8857040100,10111,1,"Atheresthes sp.",0,"ARROWTOOTH FLOUNDR","MISC. PREY","Arrow or Kam","Arrow or Kam","ARROWTOOTH FLOUNDR","FLATS","ARROWTOOTH FLOUNDR","FLATS",8857040100,"Atheresthes sp.","General_ATF_Kam","Misc Flatfish","Misc Flatfish","Arrow or Kam","Flatfish","Arrowtooth","fish_other","Arrowtooth_flounder","fish_other","Flatfish"
8857040101,10112,147,"Atheresthes evermanni (Kamchatka flounder)",0,"ARROWTOOTH FLOUNDR","MISC. PREY","Kamchat fl","Kamchat fl","ARROWTOOTH FLOUNDR","FLATS","ARROWTOOTH FLOUNDR","FLATS",8857040101,"Atheresthes evermanni (Kamchatka flounder)","Kamchatka_flounder","Kamchatka flounder","Kamchatka flounder","Kamchat fl","Flatfish","Arrowtooth","fish_other","Arrowtooth_flounder","fish_other","Flatfish"
8857040102,10110,141,"Atheresthes stomias (arrowtooth flounder)",0,"ARROWTOOTH FLOUNDR","MISC. PREY","Arrowtooth","Arrowtooth","ARROWTOOTH FLOUNDR","FLATS","ARROWTOOTH FLOUNDR","FLATS",8857040102,"Atheresthes stomias (arrowtooth flounder)","arrowtooth_flounder","Arrowtooth flounder","Arrowtooth flounder","Arrowtooth","Flatfish","Arrowtooth","fish_other","Arrowtooth_flounder","fish_other","Flatfish"
8857040301,10190,110,"Embassichthys bathybius (deepsea sole)",0,NA,"MISC. PREY","Misc. Flatfish","Misc. Flatfish",NA,"FLATS",NA,"FLATS",8857040301,"Embassichthys bathybius (deepsea sole)","deepsea_sole","Misc Flatfish","Misc Flatfish","Misc. Flatfish","Flatfish","Sm.Flatfish","fish_other","Deep-water_flatfish","fish_other","Flatfish"
8857040501,10200,105,"Errex zachirus (rex sole)",0,"PLEURONECTIDAE","MISC. PREY","Rex sole","Rex sole",NA,"FLATS",NA,"FLATS",8857040501,"Errex zachirus (rex sole)","rex_sole","Misc Flatfish","Misc Flatfish","Rex sole","Flatfish","Sm.Flatfish","fish_other","Rex_sole","fish_other","Flatfish"
8857040600,10129,1,"Hippoglossoides sp.",0,NA,"MISC. PREY","Gen. Flatfish","Gen. Flatfish",NA,"FLATS",NA,"FLATS",8857040600,"Hippoglossoides sp.","General_flatfish","Hippoglossoides spp","Hippoglossoides spp","Gen. Flatfish","Flatfish","Sm.Flatfish","fish_other","Flathead_sole","fish_other","Flatfish"
8857040601,10130,103,"Hippoglossoides elassodon (flathead sole)",0,"FLATHEAD SOLE","MISC. PREY","FH Sole","FH Sole","FLATHEAD SOLE","FLATS",NA,"FLATS",8857040601,"Hippoglossoides elassodon (flathead sole)","flathead_sole","Flathead sole","Flathead sole","FH Sole","Flatfish","Sm.Flatfish","fish_other","Flathead_sole","fish_other","Flatfish"
8857040602,10140,145,"Hippoglossoides robustus (Bering flounder)",0,"FLATHEAD SOLE","MISC. PREY","Misc. Flatfish","Misc. Flatfish","FLATHEAD SOLE","FLATS",NA,"FLATS",8857040602,"Hippoglossoides robustus (Bering flounder)","Bering_flounder","Bering Flounder","Bering Flounder","Misc. Flatfish","Flatfish","Sm.Flatfish","fish_other","Flathead_sole","fish_other","Flatfish"
8857040701,10270,109,"Isopsetta isolepis (butter sole)",0,"PLEURONECTIDAE","MISC. PREY","Misc. Flatfish","Misc. Flatfish",NA,"FLATS",NA,"FLATS",8857040701,"Isopsetta isolepis (butter sole)","butter_sole","Misc Flatfish","Misc Flatfish","Misc. Flatfish","Flatfish","Sm.Flatfish","fish_other","Shallow-water_flatfish","fish_other","Flatfish"
8857040800,10260,104,"Lepidopsetta sp. (rock sole type)",0,"ROCK SOLE","ROCK SOLE","Gen Rock Sole","Gen Rock Sole","ROCK SOLE","FLATS",NA,"FLATS",8857040800,"Lepidopsetta sp. (rock sole type)","General_rock_sole","Lepidopsetta sp","Lepidopsetta sp","Gen Rock Sole","Flatfish","Sm.Flatfish","fish_other","Shallow-water_flatfish","fish_other","Flatfish"
8857040801,10262,1,"Lepidopsetta bilineatus (southern rock sole)",0,"ROCK SOLE","ROCK SOLE","S Rock Sole","S Rock Sole","ROCK SOLE","FLATS",NA,"FLATS",8857040801,"Lepidopsetta bilineatus (southern rock sole)","S_rock_sole","Southern rock sole","Southern rock sole","S Rock Sole","Flatfish","Sm.Flatfish","fish_other","Shallow-water_flatfish","fish_other","Flatfish"
8857040803,10261,1,"Lepidopsetta polyxystra (northern rock sole)",0,"ROCK SOLE","ROCK SOLE","N Rock Sole","N Rock Sole","ROCK SOLE","FLATS",NA,"FLATS",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N_rock_sole","Northern rock sole","Northern rock sole","N Rock Sole","Flatfish","Sm.Flatfish","fish_other","Shallow-water_flatfish","fish_other","Flatfish"
8857040900,NA,1,"Limanda sp.",0,NA,"MISC. PREY","Misc. Flatfish","Misc. Flatfish",NA,"FLATS",NA,"FLATS",8857040900,"Limanda sp.","General_flatfish","Misc Flatfish","Misc Flatfish","Misc. Flatfish","Flatfish","Sm.Flatfish","fish_other","Shallow-water_flatfish","fish_other","Flatfish"
8857040901,10210,140,"Limanda aspera (yellowfin sole)",0,"YELLOWFIN SOLE","YELLOWFIN SOLE","YF Sole","YF Sole","YELLOWFIN SOLE","FLATS",NA,"FLATS",8857040901,"Limanda aspera (yellowfin sole)","yellowfin_sole","Yellowfin sole","Yellowfin sole","YF Sole","Flatfish","Sm.Flatfish","fish_other","Shallow-water_flatfish","fish_other","Flatfish"
8857040902,10211,144,"Limanda proboscideus (longhead dab)",0,"PLEURONECTIDAE","MISC. PREY","Misc. Flatfish","Misc. Flatfish",NA,"FLATS",NA,"FLATS",8857040902,"Limanda proboscideus (longhead dab)","longhead_dab","Misc Flatfish","Misc Flatfish","Misc. Flatfish","Flatfish","Sm.Flatfish","fish_other","Shallow-water_flatfish","fish_other","Flatfish"
8857040999,10212,148,"Limanda sakhalinensis (Sakalin sole)",0,"PLEURONECTIDAE","MISC. PREY","Misc. Flatfish","Misc. Flatfish",NA,"FLATS",NA,"FLATS",8857040999,"Limanda sakhalinensis (Sakalin sole)","Sakalin_sole","Misc Flatfish","Misc Flatfish","Misc. Flatfish","Flatfish","Sm.Flatfish","fish_other","Shallow-water_flatfish","fish_other","Flatfish"
8857041101,10150,111,"Eopsetta exilis (slender sole)",0,"PLEURONECTIDAE","MISC. PREY","Misc. Flatfish","Misc. Flatfish",NA,"FLATS",NA,"FLATS",8857041101,"Eopsetta exilis (slender sole)","slender_sole","Misc Flatfish","Misc Flatfish","Misc. Flatfish","Flatfish","Sm.Flatfish","fish_other","Shallow-water_flatfish","fish_other","Flatfish"
8857041201,10180,107,"Microstomus pacificus (Dover sole)",0,"PLEURONECTIDAE","MISC. PREY","Dover Sole","Dover Sole",NA,"FLATS",NA,"FLATS",8857041201,"Microstomus pacificus (Dover sole)","Dover_sole","Misc Flatfish","Misc Flatfish","Dover Sole","Flatfish","Sm.Flatfish","fish_other","Deep-water_flatfish","fish_other","Flatfish"
8857041301,10170,108,"Parophrys vetulus (English sole)",0,"PLEURONECTIDAE","MISC. PREY","Misc. Flatfish","Misc. Flatfish",NA,"FLATS",NA,"FLATS",8857041301,"Parophrys vetulus (English sole)","English_sole","Misc Flatfish","Misc Flatfish","Misc. Flatfish","Flatfish","Sm.Flatfish","fish_other","Shallow-water_flatfish","fish_other","Flatfish"
8857041401,10220,142,"Platichthys stellatus (Starry flounder)",0,"PLEURONECTIDAE","MISC. PREY","Misc. Flatfish","Misc. Flatfish",NA,"FLATS",NA,"FLATS",8857041401,"Platichthys stellatus (Starry flounder)","starry_flounder","Misc Flatfish","Misc Flatfish","Misc. Flatfish","Flatfish","Sm.Flatfish","fish_other","Shallow-water_flatfish","fish_other","Flatfish"
8857041501,10285,106,"Pleuronectes quadrituberculatus (Alaska plaice)",0,"ALASKA PLAICE","MISC. PREY","AK Plaice","AK Plaice",NA,"FLATS",NA,"FLATS",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","Alaska_plaice","Alaska plaice","Alaska plaice","AK Plaice","Flatfish","Sm.Flatfish","fish_other","Shallow-water_flatfish","fish_other","Flatfish"
8857041701,10250,115,"Psettichthys melanostictus (sand sole)",0,"PLEURONECTIDAE","MISC. PREY","Misc. Flatfish","Misc. Flatfish",NA,"FLATS",NA,"FLATS",8857041701,"Psettichthys melanostictus (sand sole)","sand_sole","Misc Flatfish","Misc Flatfish","Misc. Flatfish","Flatfish","Sm.Flatfish","fish_other","Shallow-water_flatfish","fish_other","Flatfish"
8857041801,10115,102,"Reinhardtius hippoglossoides (Greenland turbot)",0,"GREENLAND TURBOT","GREENLAND TURBOT","Gr. Turbot","Gr. Turbot","GREENLAND TURBOT","FLATS",NA,"FLATS",8857041801,"Reinhardtius hippoglossoides (Greenland turbot)","Greenland_turbot","Greenland turbot","Greenland turbot","Gr. Turbot","Flatfish","Sm.Flatfish","fish_other","Shallow-water_flatfish","fish_other","Flatfish"
3733010100,40510,1,"Atolla sp.",0,NA,"MISC. PREY","Scypho Jellies","Scypho Jellies",NA,"GELATINOUS",NA,"GELATINOUS",3733010100,"Atolla sp.","Scyphozoa","Cnidaria","Other","Scypho Jellies","Oth.nonfish","Jellyfish","zoop_other","Gelatinous_carnivores","zoop_other","zoop_other"
3734030101,40505,1,"Phacellophora camtchatica",0,NA,"MISC. PREY","Scypho Jellies","Scypho Jellies",NA,"GELATINOUS",NA,"GELATINOUS",3734030101,"Phacellophora camtchatica","Scyphozoa","Cnidaria","Other","Scypho Jellies","Oth.nonfish","Jellyfish","zoop_other","Gelatinous_carnivores","zoop_other","zoop_other"
3734030203,40512,1,"Aurelia labiata (moon jellyfish)",0,NA,"MISC. PREY","Scypho Jellies","Scypho Jellies",NA,"GELATINOUS",NA,"GELATINOUS",3734030203,"Aurelia labiata (moon jellyfish)","Scyphozoa","Cnidaria","Other","Scypho Jellies","Oth.nonfish","Jellyfish","zoop_other","Gelatinous_carnivores","zoop_other","zoop_other"
5001020201,NA,1,"Antinoella macrolepida (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001020201,"Antinoella macrolepida (polychaete)","Polynoidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
5001021502,NA,1,"Polynoe gracilis (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001021502,"Polynoe gracilis (polychaete)","Polynoidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
5001022301,NA,1,"Tenonia kisapensis (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001022301,"Tenonia kisapensis (polychaete)","Polynoidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
5001250113,NA,1,"Nephtys californiensis (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001250113,"Nephtys californiensis (polychaete)","Nephtyidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
5001290101,50215,1,"Onuphis conchylega (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001290101,"Onuphis conchylega (polychaete)","Onuphidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
5001310107,NA,1,"Lumbrineris japonica (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001310107,"Lumbrineris japonica (polychaete)","Lumbrineridae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
5001400102,NA,1,"Haploscolopos elongatus (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001400102,"Haploscolopos elongatus (polychaete)","Orbiniidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
5001440100,NA,1,"Magelona sp. (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001440100,"Magelona sp. (polychaete)","Magelonidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
5001490100,50013,1,"Chaetopterus sp. (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001490100,"Chaetopterus sp. (polychaete)","Chaetopteridae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
5001540102,58509,1,"Brada villosa (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001540102,"Brada villosa (polychaete)","Flabelligeridae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
5001580403,NA,1,"Travisia pupa (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001580403,"Travisia pupa (polychaete)","Opheliidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
5001620000,NA,1,"Arenicolidae (polychaete) ",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001620000,"Arenicolidae (polychaete) ","Arenicolidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
5001631600,NA,1,"Micromaldane sp. (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001631600,"Micromaldane sp. (polychaete)","Maldanidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
5001631601,NA,1,"Micromaldane ornithochaeta (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001631601,"Micromaldane ornithochaeta (polychaete)","Maldanidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
5001680600,NA,1,"Nicolea sp. (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001680600,"Nicolea sp. (polychaete)","Terebellidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
5102040203,71350,1,"Cranopsis major (Great key-hole limpet)",0,NA,"MISC. PREY","Snail","Snail",NA,"EPIFAUNA",NA,"EPIFAUNA",5102040203,"Cranopsis major (Great key-hole limpet)","Gastropod","Gastropod","Gastropod","Snail","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
5103330000,NA,1,"Turritellidae (turret snail) ",0,NA,"MISC. PREY","Snail","Snail",NA,"EPIFAUNA",NA,"EPIFAUNA",5103330000,"Turritellidae (turret snail) ","Gastropod","Gastropod","Gastropod","Snail","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
5103660404,NA,1,"Velutina pliciatis (Ribbed velvet snail)",0,NA,"MISC. PREY","Snail","Snail",NA,"EPIFAUNA",NA,"EPIFAUNA",5103660404,"Velutina pliciatis (Ribbed velvet snail)","Gastropod","Gastropod","Gastropod","Snail","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
5110040203,73351,1,"Cylichna alba (gastropod)",0,NA,"MISC. PREY","Pteropod","Pteropod",NA,"MISC. ZOOP",NA,"Pteropod",5110040203,"Cylichna alba (gastropod)","Gastropod","Pteropoda","Pteropoda","Pteropod","Oth.nonfish","Pred.zoop","zoop_other","Gelatinous_omnivores","zoop_other","zoop_other"
5502040501,NA,1,"Yoldia amygdalea (clam)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5502040501,"Yoldia amygdalea (clam)","Nuculoida_clam","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5502040507,NA,1,"Yoldia thraciaeformis (Axe Yoldia )",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5502040507,"Yoldia thraciaeformis (Axe Yoldia )","Nuculoida_clam","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5515170000,74651,1,"Carditidae ",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5515170000,"Carditidae ","Veneroida","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5515220102,74982,1,"Clinocardium nuttalli (cockle)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5515220102,"Clinocardium nuttalli (cockle)","Veneroida","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5515310101,75242,1,"Macoma calcarea (clam)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5515310101,"Macoma calcarea (clam)","Veneroida","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5515310107,75246,1,"Macoma moesta  (clam)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5515310107,"Macoma moesta  (clam)","Veneroida","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5704020100,NA,1,"Rossia sp. (squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5704020100,"Rossia sp. (squid)","Misc_squid","Misc Cephalopoda","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5707030203,79203,1,"Gonatus pryo (squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5707030203,"Gonatus pryo (squid)","Gonatidae","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5707230401,79340,1,"Galiteuthis phyllura  (squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5707230401,"Galiteuthis phyllura  (squid)","Misc_squid","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5708020101,78022,1,"Japetella diaphana (octopus)",0,NA,"MISC. PREY","Octopus","Octopus",NA,"CEPHALOPOD",NA,"Octopus",5708020101,"Japetella diaphana (octopus)","Octopoda","Octopoda","Octopoda","Octopus","Octopus","Motile.epifauna","benthos","Octopus","benthos","Octopus"
6118010201,NA,1,"Calanus cristatus  (copepod)",0,NA,"MISC. PREY","Copepod","Copepod",NA,"Copepod",NA,"COP Calanus",6118010201,"Calanus cristatus  (copepod)","Copepoda","Copepoda","Copepoda","Copepod","Copepods","Copepods","copepods","Cope_Calanus","copepods","copepods"
6118010206,NA,1,"Calanus plumchrus (copepod)",0,NA,"MISC. PREY","Copepod","Copepod",NA,"Copepod",NA,"COP Calanus",6118010206,"Calanus plumchrus (copepod)","Copepoda",NA,"Copepoda","Copepod","Copepods","Copepods","copepods","Cope_Calanus","copepods","copepods"
6118160101,NA,1,"Gaussia princeps (copepod)",0,NA,"MISC. PREY","Copepod","Copepod",NA,"Copepod",NA,"COP Metridiidae",6118160101,"Gaussia princeps (copepod)","Copepoda","Copepoda","Copepoda","Copepod","Copepods","Copepods","copepods","Small_copepods","copepods","copepods"
6118999994,NA,1,"Rooper's Copes < 2.5 mm (copepod)",0,NA,"MISC. PREY","Copepod","Copepod",NA,"Copepod",NA,"COP small",6118999994,"Rooper's Copes < 2.5 mm (copepod)","Copepoda","Copepoda","Copepoda","Copepod","Copepods","Copepods","copepods","Small_copepods","copepods","copepods"
6118999995,NA,1,"Rooper's Copes => 2.5 mm (copepod)",0,NA,"MISC. PREY","Copepod","Copepod",NA,"Copepod",NA,"COP large",6118999995,"Rooper's Copes => 2.5 mm (copepod)","Copepoda","Copepoda","Copepoda","Copepod","Copepods","Copepods","copepods","Small_copepods","copepods","copepods"
6.144e+09,NA,1,"Malacostraca Phyllocarida ",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6.144e+09,"Malacostraca Phyllocarida ","Misc_Malacostraca","Misc Crustacea","Other","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
6.149e+09,NA,1,"Peracarida (Alison's code) ",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6.149e+09,"Peracarida (Alison's code) ","Misc_Malacostraca",NA,"Other","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
6169060000,NA,1,"Aoridae  (amphipod)",0,NA,"MISC. PREY","Benth Amph","Benth Amph",NA,"Benth Amph",NA,"Benth Amph",6169060000,"Aoridae  (amphipod)","Gammaridea","Gammaridea","Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
6169060300,NA,1,"Lembos sp. (amphipod)",0,NA,"MISC. PREY","Benth Amph","Benth Amph",NA,"Benth Amph",NA,"Benth Amph",6169060300,"Lembos sp. (amphipod)","Gammaridea","Gammaridea","Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
6169211003,60130,1,"Melita dentata  (amphipod)",0,NA,"MISC. PREY","Benth Amph","Benth Amph",NA,"Benth Amph",NA,"Benth Amph",6169211003,"Melita dentata  (amphipod)","Gammaridea",NA,"Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
6169220201,NA,1,"Pontoporeia femorata  (amphipod)",0,NA,"MISC. PREY","Benth Amph","Benth Amph",NA,"Benth Amph",NA,"Benth Amph",6169220201,"Pontoporeia femorata  (amphipod)","Gammaridea",NA,"Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
6169269901,NA,1,"Cheiriphotis megacheles  (amphipod)",0,NA,"MISC. PREY","Benth Amph","Benth Amph",NA,"Benth Amph",NA,"Benth Amph",6169269901,"Cheiriphotis megacheles  (amphipod)","Gammaridea","Gammaridea","Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
6170011004,NA,1,"Themisto japonica  (amphipod)",0,NA,"MISC. PREY","Pel Amph","Pel Amph",NA,"Pel Amph",NA,"Pel Amph",6170011004,"Themisto japonica  (amphipod)","Hyperiidea","Hyperiidea","Amphipoda","Pel Amph","Amphipods","Pred.zoop","amphipods","Pelagic_amphipods","amphipods","amphipods"
6177060102,NA,1,"Bentheogennema bu (Burkenroad's blunt-tailed shrimp)",0,NA,"MISC. PREY","NP Shrimp","NP Shrimp",NA,"NP Shrimp",NA,"NP Shrimp",6177060102,"Bentheogennema bu (Burkenroad's blunt-tailed shrimp)","Benthesicymidae_shrimp","Misc Decapoda","Shrimp","NP Shrimp","Shrimp","Benthic.zoop","zoop_other","Motile_epifauna","zoop_other","zoop_other"
6179010501,66815,1,"Notostomus japonicus (Oplophoridae)",0,NA,"MISC. PREY","NP Shrimp","NP Shrimp",NA,"NP Shrimp",NA,"NP Shrimp",6179010501,"Notostomus japonicus (Oplophoridae)","Oplophoridae_shrimp","Misc Shrimp","Shrimp","NP Shrimp","Shrimp","Benthic.zoop","zoop_other","Motile_epifauna","zoop_other","zoop_other"
6179220103,66548,1,"Crangon septemspirosa (Sand shrimp)",0,NA,"MISC. PREY","NP Shrimp","NP Shrimp",NA,"NP Shrimp",NA,"NP Shrimp",6179220103,"Crangon septemspirosa (Sand shrimp)","Crangonidae_shrimp","Crangonidae (shrimp)","Shrimp","NP Shrimp","Shrimp","Benthic.zoop","zoop_other","Motile_epifauna","zoop_other","zoop_other"
6179220306,66613,1,"Argis levior (Nelson's argid)",0,NA,"MISC. PREY","NP Shrimp","NP Shrimp",NA,"NP Shrimp",NA,"NP Shrimp",6179220306,"Argis levior (Nelson's argid)","Crangonidae_shrimp","Crangonidae (shrimp)","Shrimp","NP Shrimp","Shrimp","Benthic.zoop","zoop_other","Motile_epifauna","zoop_other","zoop_other"
6183060217,69100,1,"Pagurus tanneri (Longhand hermit crab)",0,NA,"MISC. PREY","Hermit Crab","Hermit Crab",NA,"MISC. CRAB",NA,"MISC. CRAB",6183060217,"Pagurus tanneri (Longhand hermit crab)","Pagurus_hermits","Paguridae","Misc Crab","Hermit Crab","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
6183081101,NA,1,"Cryptolithodes sitchensis (Umbrella crab)",0,NA,"MISC. PREY","Misc. Crab","Misc. Crab",NA,"MISC. CRAB",NA,"MISC. CRAB",6183081101,"Cryptolithodes sitchensis (Umbrella crab)","Misc_Lithodidae","Misc Lithodidae","Misc Crab","Misc. Crab","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8126000001,NA,1,"Brittle star legs (Kevin's code) ",0,NA,"MISC. PREY","Brittle Star","Brittle Star",NA,"EPIFAUNA",NA,"EPIFAUNA",8126000001,"Brittle star legs (Kevin's code) ","Brittle_star","Brittle Star","Benthos","Brittle Star","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8155020101,82740,1,"Echinarachnius parma (Sand dollar)",0,NA,"MISC. PREY","Urchins dollars cucumbers","Urchins dollars cucumbers",NA,"EPIFAUNA",NA,"EPIFAUNA",8155020101,"Echinarachnius parma (Sand dollar)","Sand_Dollar","Sand Dollar","Benthos","Urchins dollars cucumbers","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
