"SPECIES_CODE","KINGDOM_TAXON","SUBKINGDOM_TAXON","PHYLUM_TAXON","SUBPHYLUM_TAXON","SUPERCLASS_TAXON","CLASS_TAXON","SUBCLASS_TAXON","INFRACLASS_TAXON","DIVISION_TAXON","SUBDIVISION_TAXON","SUPERORDER_TAXON","ORDER_TAXON","SUBORDER_TAXON","INFRAORDER_TAXON","SUPERFAMILY_TAXON","FAMILY_TAXON","SUBFAMILY_TAXON","TRIBE_TAXON","SUBTRIBE_TAXON","GENUS_TAXON","SUBGENUS_TAXON","SECTION_TAXON","SUBSECTION_TAXON","SPECIES_TAXON","SUBSPECIES_TAXON","REPORT_NAME_SCIENTIFIC"
20542,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Gasterosteiformes","Gasterosteoidei",NA,NA,"Aulorhynchidae",NA,NA,NA,"Aulorhynchus",NA,NA,NA,"flavidus",NA,"Aulorhynchus flavidus"
20570,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Protacanthopterygii","Argentiformes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentiformes unid."
20571,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Protacanthopterygii","Argentiformes",NA,NA,NA,"Argentinidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentinidae unid."
20572,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Protacanthopterygii","Argentiformes",NA,NA,NA,"Microstomatidae",NA,NA,NA,"Nansenia",NA,NA,NA,"candida",NA,"Nansenia candida"
20573,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Protacanthopterygii","Argentiformes",NA,NA,NA,"Argentinidae",NA,NA,NA,"Argentina",NA,NA,NA,"sialis",NA,"Argentina sialis"
20575,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Atheriniformes","Atherinoidei",NA,NA,"Atherinidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atherinidae unid."
20576,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Atheriniformes",NA,NA,NA,"Atherinopsidae","Atherinopsinae",NA,NA,"Atherinops",NA,NA,NA,"affinis",NA,"Atherinops affinis"
20577,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Atheriniformes",NA,NA,NA,"Atherinopsidae","Atherinopsinae",NA,NA,"Atherinopsis",NA,NA,NA,"californiensis",NA,"Atherinopsis californiensis"
20610,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Clupeomorpha","Clupeiformes","Clupeoidei",NA,NA,"Engraulidae","Engraulinae",NA,NA,"Engraulis",NA,NA,NA,"mordax",NA,"Engraulis mordax"
20614,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Protacanthopterygii","Osmeriformes","Argentinoidei",NA,"Argentinoidea","Bathylagidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bathylagidae unid."
20615,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Protacanthopterygii","Osmeriformes","Argentinoidei",NA,"Argentinoidea","Bathylagidae",NA,NA,NA,"Bathylagus",NA,NA,NA,"pacificus",NA,"Bathylagus pacificus"
20619,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Protacanthopterygii","Osmeriformes","Argentinoidei",NA,"Argentinoidea","Bathylagidae",NA,NA,NA,"Bathylagus",NA,NA,NA,NA,NA,"Bathylagus sp."
20620,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Protacanthopterygii","Osmeriformes","Argentinoidei",NA,"Argentinoidea","Bathylagidae",NA,NA,NA,"Bathylagus",NA,NA,NA,"milleri",NA,"Bathylagus milleri"
20622,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Protacanthopterygii","Osmeriformes","Argentinoidei",NA,"Argentinoidea","Bathylagidae",NA,NA,NA,"Leuroglossus",NA,NA,NA,"schmidti",NA,"Leuroglossus schmidti"
20624,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Protacanthopterygii","Osmeriformes","Argentinoidei",NA,"Argentinoidea","Bathylagidae",NA,NA,NA,"Bathylagus",NA,NA,NA,"ochotensis",NA,"Bathylagus ochotensis"
20660,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Protacanthopterygii","Osmeriformes","Argentinoidei",NA,"Argentinoidea","Bathylagidae",NA,NA,NA,"Leuroglossus",NA,NA,NA,NA,NA,"Leuroglossus sp."
20662,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Protacanthopterygii","Osmeriformes","Argentinoidei",NA,"Argentinoidea","Bathylagidae",NA,NA,NA,"Leuroglossus",NA,NA,NA,"stilbius",NA,"Leuroglossus stilbius"
20700,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Perciformes","Zoarcoidei",NA,NA,"Bathymasteridae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bathymasteridae unid."
20702,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Perciformes","Zoarcoidei",NA,NA,"Bathymasteridae",NA,NA,NA,"Ronquilus",NA,NA,NA,"jordani",NA,"Ronquilus jordani"
1,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Actinopterygii unid."
2,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Actinopterygii unid."
3,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Actinopterygii unid."
10,"Animalia",NA,"Chordata","Vertebrata","Agnatha","Cephalaspidomorphi",NA,NA,NA,NA,NA,"Petromyzontiformes",NA,NA,NA,"Petromyzontidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Petromyzontidae unid."
21,"Animalia",NA,"Chordata","Vertebrata","Agnatha","Cephalaspidomorphi",NA,NA,NA,NA,NA,"Petromyzontiformes",NA,NA,NA,"Petromyzontidae","Petromyzontinae",NA,NA,"Lampetra",NA,NA,NA,"tridentata",NA,"Lampetra tridentata"
100,"Animalia",NA,"Chordata","Vertebrata","Agnatha","Myxini",NA,NA,NA,NA,NA,"Myxiniformes",NA,NA,NA,"Myxinidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myxinidae unid."
109,"Animalia",NA,"Chordata","Vertebrata","Agnatha","Myxini",NA,NA,NA,NA,NA,"Myxiniformes",NA,NA,NA,"Myxinidae","Eptatretinae",NA,NA,"Eptatretus",NA,NA,NA,NA,NA,"Eptatretus sp."
110,"Animalia",NA,"Chordata","Vertebrata","Agnatha","Myxini",NA,NA,NA,NA,NA,"Myxiniformes",NA,NA,NA,"Myxinidae","Eptatretinae",NA,NA,"Eptatretus",NA,NA,NA,"deani",NA,"Eptatretus deani"
120,"Animalia",NA,"Chordata","Vertebrata","Agnatha","Myxini",NA,NA,NA,NA,NA,"Myxiniformes",NA,NA,NA,"Myxinidae","Eptatretinae",NA,NA,"Eptatretus",NA,NA,NA,"stouti",NA,"Eptatretus stouti"
150,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Selachii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Selachii unid."
151,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chondrichthyes unid."
160,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Selachii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Selachii unid."
180,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Selachii",NA,"Lamniformes",NA,NA,NA,"Alopiidae",NA,NA,NA,"Alopias",NA,NA,NA,"vulpinus",NA,"Alopias vulpinus"
200,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Selachii",NA,"Carcharhiniformes",NA,NA,NA,"Scyliorhinidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scyliorhinidae unid."
201,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Selachii",NA,"Carcharhiniformes",NA,NA,NA,"Scyliorhinidae",NA,NA,NA,"Apristurus",NA,NA,NA,"brunneus",NA,"Apristurus brunneus"
210,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Selachii",NA,"Carcharhiniformes",NA,NA,NA,"Scyliorhinidae",NA,NA,NA,"Apristurus",NA,NA,NA,"brunneus",NA,"Apristurus brunneus"
211,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Selachii",NA,"Carcharhiniformes",NA,NA,NA,"Scyliorhinidae",NA,NA,NA,"Parmaturus",NA,NA,NA,"xaniurus",NA,"Parmaturus xaniurus"
212,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Selachii",NA,"Carcharhiniformes",NA,NA,NA,"Scyliorhinidae",NA,NA,NA,"Apristurus",NA,NA,NA,"kampae",NA,"Apristurus kampae"
213,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Selachii",NA,"Carcharhiniformes",NA,NA,NA,"Scyliorhinidae",NA,NA,NA,"Apristurus",NA,NA,NA,NA,NA,"Apristurus sp."
214,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Selachii",NA,"Carcharhiniformes",NA,NA,NA,"Scyliorhinidae",NA,NA,NA,"Cephaloscyllium",NA,NA,NA,"ventriosum",NA,"Cephaloscyllium ventriosum"
222,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Selachii",NA,"Hexanchiformes",NA,NA,NA,"Hexanchidae",NA,NA,NA,"Hexanchus",NA,NA,NA,"griseus",NA,"Hexanchus griseus"
232,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Selachii",NA,"Lamniformes",NA,NA,NA,"Lamnidae",NA,NA,NA,"Lamna",NA,NA,NA,"ditropis",NA,"Lamna ditropis"
242,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Selachii",NA,"Lamniformes",NA,NA,NA,"Cetorhinidae",NA,NA,NA,"Cetorhinus",NA,NA,NA,"maximus",NA,"Cetorhinus maximus"
252,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Selachii",NA,"Squatiniformes",NA,NA,NA,"Squatinidae",NA,NA,NA,"Squatina",NA,NA,NA,"californica",NA,"Squatina californica"
310,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Selachii",NA,"Squaliformes",NA,NA,NA,"Squalidae",NA,NA,NA,"Squalus",NA,NA,NA,"suckleyi",NA,"Squalus suckleyi"
311,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Selachii",NA,"Squaliformes",NA,NA,NA,"Etmopteridae",NA,NA,NA,"Centroscyllium",NA,NA,NA,"nigrum",NA,"Centroscyllium nigrum"
320,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Selachii",NA,"Squaliformes",NA,NA,NA,"Somniosidae",NA,NA,NA,"Somniosus",NA,NA,NA,"pacificus",NA,"Somniosus pacificus"
332,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Selachii",NA,"Carcharhiniformes",NA,NA,NA,"Triakidae",NA,NA,NA,"Galeorhinus",NA,NA,NA,"galeus",NA,"Galeorhinus galeus"
339,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Selachii",NA,"Carcharhiniformes",NA,NA,NA,"Triakidae",NA,NA,NA,"Mustelus",NA,NA,NA,NA,NA,"Mustelus sp."
340,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Selachii",NA,"Carcharhiniformes",NA,NA,NA,"Triakidae",NA,NA,NA,"Mustelus",NA,NA,NA,"henlei",NA,"Mustelus henlei"
341,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Selachii",NA,"Carcharhiniformes",NA,NA,NA,"Triakidae",NA,NA,NA,"Mustelus",NA,NA,NA,"californicus",NA,"Mustelus californicus"
351,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Selachii",NA,"Carcharhiniformes",NA,NA,NA,"Carcharhinidae",NA,NA,NA,"Prionace",NA,NA,NA,"glauca",NA,"Prionace glauca"
355,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Selachii",NA,"Carcharhiniformes",NA,NA,NA,"Triakidae",NA,NA,NA,"Triakis",NA,NA,NA,"semifasciata",NA,"Triakis semifasciata"
400,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rajidae unid."
401,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rajidae unid."
402,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Bathyraja",NA,NA,NA,NA,NA,"Bathyraja sp."
403,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Raja",NA,NA,NA,NA,NA,"Raja sp."
404,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Raja",NA,NA,NA,NA,NA,"Raja sp."
405,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Bathyraja",NA,NA,NA,NA,NA,"Bathyraja sp."
406,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Bathyraja",NA,NA,NA,"spinosissima",NA,"Bathyraja spinosissima"
410,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Bathyraja",NA,NA,NA,"abyssicola",NA,"Bathyraja abyssicola"
411,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Bathyraja",NA,NA,NA,"abyssicola",NA,"Bathyraja abyssicola"
420,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Beringraja",NA,NA,NA,"binoculata",NA,"Beringraja binoculata"
421,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Beringraja",NA,NA,NA,"binoculata",NA,"Beringraja binoculata"
425,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Raja",NA,NA,NA,"inornata",NA,"Raja inornata"
435,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Bathyraja",NA,NA,NA,"interrupta",NA,"Bathyraja interrupta"
436,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Bathyraja",NA,NA,NA,"interrupta",NA,"Bathyraja interrupta"
440,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Raja",NA,NA,NA,"rhina",NA,"Raja rhina"
441,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Raja",NA,NA,NA,"rhina",NA,"Raja rhina"
445,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Raja",NA,NA,NA,"badia",NA,"Raja badia"
446,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Raja",NA,NA,NA,"badia",NA,"Raja badia"
450,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Raja",NA,NA,NA,"stellulata",NA,"Raja stellulata"
455,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Bathyraja",NA,NA,NA,"taranetzi",NA,"Bathyraja taranetzi"
456,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Bathyraja",NA,NA,NA,"taranetzi",NA,"Bathyraja taranetzi"
460,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Bathyraja",NA,NA,NA,"trachura",NA,"Bathyraja trachura"
461,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Bathyraja",NA,NA,NA,"trachura",NA,"Bathyraja trachura"
471,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Bathyraja",NA,NA,NA,"parmifera",NA,"Bathyraja parmifera"
472,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Bathyraja",NA,NA,NA,"aleutica",NA,"Bathyraja aleutica"
473,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Bathyraja",NA,NA,NA,"aleutica",NA,"Bathyraja aleutica"
474,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Bathyraja",NA,NA,NA,"parmifera",NA,"Bathyraja parmifera"
475,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Bathyraja",NA,NA,NA,"lindbergi",NA,"Bathyraja lindbergi"
476,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Bathyraja",NA,NA,NA,"lindbergi",NA,"Bathyraja lindbergi"
477,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Bathyraja",NA,NA,NA,"panthera",NA,"Bathyraja panthera"
478,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Bathyraja",NA,NA,NA,"panthera",NA,"Bathyraja panthera"
480,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Bathyraja",NA,NA,NA,"maculata",NA,"Bathyraja maculata"
481,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Bathyraja",NA,NA,NA,"maculata",NA,"Bathyraja maculata"
483,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Bathyraja",NA,NA,NA,"mariposa",NA,"Bathyraja mariposa"
484,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Bathyraja",NA,NA,NA,"mariposa",NA,"Bathyraja mariposa"
485,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Bathyraja",NA,NA,NA,"minispinosa",NA,"Bathyraja minispinosa"
486,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Bathyraja",NA,NA,NA,"minispinosa",NA,"Bathyraja minispinosa"
490,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Bathyraja",NA,NA,NA,"smirnovi",NA,"Bathyraja smirnovi"
495,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Rajiformes",NA,NA,NA,"Rajidae",NA,NA,NA,"Bathyraja",NA,NA,NA,"violacea",NA,"Bathyraja violacea"
610,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Elasmobranchii","Euselachii","Neoselachii","Batoidea",NA,"Torpediniformes",NA,NA,NA,"Torpedinidae",NA,NA,NA,"Torpedo",NA,NA,NA,"californica",NA,"Torpedo californica"
710,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Holocephali",NA,NA,NA,"Holocephalimorpha","Chimaeriformes",NA,NA,NA,"Chimaeridae",NA,NA,NA,"Hydrolagus",NA,NA,NA,"colliei",NA,"Hydrolagus colliei"
711,"Animalia",NA,"Chordata","Vertebrata",NA,"Chondrichthyes","Holocephali",NA,NA,NA,"Holocephalimorpha","Chimaeriformes",NA,NA,NA,"Chimaeridae",NA,NA,NA,"Hydrolagus",NA,NA,NA,"colliei",NA,"Hydrolagus colliei"
10001,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Pleuronectiformes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pleuronectiformes unid."
10002,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Pleuronectiformes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pleuronectiformes unid."
10003,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Pleuronectiformes","Pleuronectoidei",NA,NA,"Bothidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bothidae unid."
10008,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Pleuronectiformes","Pleuronectoidei",NA,NA,"Paralichthyidae",NA,NA,NA,"Citharichthys",NA,NA,NA,NA,NA,"Citharichthys sp."
10009,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Pleuronectiformes","Pleuronectoidei",NA,NA,"Paralichthyidae",NA,NA,NA,"Citharichthys",NA,NA,NA,"xanthostigma",NA,"Citharichthys xanthostigma"
