"SPECIES_CODE","SPECIES_NAME","COMMON_NAME","YEAR_ADDED","RACE.x","SCIENTIFIC.x","COMMON.x","ECOPATH_Num.x","ECOPATH_Name.x","EXPLORE_Name","RACE.y","SCIENTIFIC.y","COMMON.y","ECOPATH_Num.y","ECOPATH_Name.y","NODC","RACE","NORPAC","NAME","IDLEVEL","MSVPA_PRED","MSVPA_PREY","ECOPATH_PRED","ECOPATH_PREY.x","GOAPOLL_PRED","GOAPOLL_PREY","BSIERP_PRED","BSIERP_PREY","NODC_CODE","BASE_NAME","LENFEST_NAME","WEBSITE_NAME","CRAB_TEAM","ECOPATH_PREY.y","EBS_CRAB","GOA_MED","HUDSON","EGOA","TROY","SSC_2023"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91045,"Coelosphaeridae","ginseng sponge",101,"Sponges",6169345600,NA,NA,"Lysianassidae (amphipod) Wecomedon sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169345600,"Lysianassidae (amphipod) Wecomedon sp.","Gammaridea","Gammaridea","Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91045,"Coelosphaeridae","ginseng sponge",101,"Sponges",3760040400,NA,NA,"Anemone Actinauge sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,3760040400,"Anemone Actinauge sp.","Anthozoa","Cnidaria","Other","Anemones","Epifauna","Structural.epifauna","benthos","Sessile_epifauna","benthos","benthos"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91045,"Coelosphaeridae","ginseng sponge",101,"Sponges",6179220401,NA,NA,"horned shrimp (shrimp) Paracrangon echinata",NA,NA,NA,NA,NA,NA,NA,NA,NA,6179220401,"horned shrimp (shrimp) Paracrangon echinata","Crangonidae_shrimp","Crangonidae (shrimp)","Shrimp","NP Shrimp","Shrimp","Benthic.zoop","zoop_other","Motile_epifauna","zoop_other","zoop_other"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91045,"Coelosphaeridae","ginseng sponge",101,"Sponges",8162040100,NA,NA,"mud urchin Brisaster sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,8162040100,"mud urchin Brisaster sp.","Sand_Dollar","Sand Dollar","Benthos","Urchins dollars cucumbers","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91045,"Coelosphaeridae","ginseng sponge",101,"Sponges",9109030200,NA,NA,"Dark storm petrels Oceanodroma sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,9109030200,"Dark storm petrels Oceanodroma sp.","Birds","Misc Bird","Misc Bird","Birds","Oth.nonfish","Birds",NA,"Benthic_detritus",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91045,"Coelosphaeridae","ginseng sponge",101,"Sponges",8175030399,NA,NA,"Challenger cucumber Synallactes challengeri",NA,NA,NA,NA,NA,NA,NA,NA,NA,8175030399,"Challenger cucumber Synallactes challengeri","Sea_Cucumber","Sea Cucumber","Benthos","Urchins dollars cucumbers","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91045,"Coelosphaeridae","ginseng sponge",101,"Sponges",8603010000,NA,NA,"Petromyzontidae (Lampreys) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,8603010000,"Petromyzontidae (Lampreys) ","Lampreys","Misc Non-teleost fish","Misc Non-teleost fish","Prickle squish round","Forage.fish","Shelf.forage","fish_other","Shelf_demersals","fish_other","fish_other"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91045,"Coelosphaeridae","ginseng sponge",101,"Sponges",8603010201,NA,NA,"Arcitc Lamprey Lethenteron camtschaticum",NA,NA,NA,NA,NA,NA,NA,NA,NA,8603010201,"Arcitc Lamprey Lethenteron camtschaticum","Lampreys","Misc Non-teleost fish","Misc Non-teleost fish","Prickle squish round","Forage.fish","Shelf.forage","fish_other","Shelf_demersals","fish_other","fish_other"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91045,"Coelosphaeridae","ginseng sponge",101,"Sponges",8788040200,NA,NA,"Dreamer Oneirodes sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,8788040200,"Dreamer Oneirodes sp.","Oneirodidae","Misc Teleost","Misc Teleost","Prickle squish round","Forage.fish","Shelf.forage","fish_other","Miscellaneous_deep-sea_fish","fish_other","fish_other"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91045,"Coelosphaeridae","ginseng sponge",101,"Sponges",6170050100,NA,NA,"Lycaeopsidae (amphipod) Lycaeopsis sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6170050100,"Lycaeopsidae (amphipod) Lycaeopsis sp.","Hyperiidea","Hyperiidea","Amphipoda","Pel Amph","Amphipods","Pred.zoop","amphipods","Pelagic_amphipods","amphipods","amphipods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91045,"Coelosphaeridae","ginseng sponge",101,"Sponges",5001580300,NA,NA,"Opheliidae (polychaete) Ophelia sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,5001580300,"Opheliidae (polychaete) Ophelia sp.","Opheliidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91045,"Coelosphaeridae","ginseng sponge",101,"Sponges",5001640100,NA,NA,"Oweniidae (polychaete) Owenia sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,5001640100,"Oweniidae (polychaete) Owenia sp.","Oweniidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91045,"Coelosphaeridae","ginseng sponge",101,"Sponges",6169421706,NA,NA,"Phoxocephalidae Grandifoxus acanthinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169421706,"Phoxocephalidae Grandifoxus acanthinus","Gammaridea","Gammaridea","Amphipoda","Pel Amph","Amphipods","Pred.zoop","amphipods","Pelagic_amphipods","amphipods","amphipods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91045,"Coelosphaeridae","ginseng sponge",101,"Sponges",5001440000,NA,NA,"Magelonidae (polychaete)",NA,NA,NA,NA,NA,NA,NA,NA,NA,5001440000,"Magelonidae (polychaete)","Magelonidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91045,"Coelosphaeridae","ginseng sponge",101,"Sponges",6170160300,NA,NA,"Hyperiidea (Amphipod) Mimonecteola sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6170160300,"Hyperiidea (Amphipod) Mimonecteola sp.","Hyperiidea","Hyperiidea","Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91045,"Coelosphaeridae","ginseng sponge",101,"Sponges",6170180100,NA,NA,"Lanceolidae (amphipod) Lanceola sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6170180100,"Lanceolidae (amphipod) Lanceola sp.","Hyperiidea","Hyperiidea","Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91045,"Coelosphaeridae","ginseng sponge",101,"Sponges",5001640400,NA,NA,"Galathowenia sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,5001640400,"Galathowenia sp.","Oweniidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91045,"Coelosphaeridae","ginseng sponge",101,"Sponges",8831021000,NA,NA,"Cottoidei (sculpin) Enophrys sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,8831021000,"Cottoidei (sculpin) Enophrys sp.","Misc_sculpin","Cottid","Cottid","Sculpin","Forage.fish","Misc.fish.shallow","fish_other","Shelf_demersals","fish_other","fish_other"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91045,"Coelosphaeridae","ginseng sponge",101,"Sponges",6169500303,NA,NA,"Synopiidae (amphipod) Syrrhoe oluta",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169500303,"Synopiidae (amphipod) Syrrhoe oluta","Gammaridea","Gammaridea","Amphipoda","Pel Amph","Amphipods","Pred.zoop","amphipods","Pelagic_amphipods","amphipods","amphipods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91045,"Coelosphaeridae","ginseng sponge",101,"Sponges",5708030101,NA,NA,"Octops",NA,NA,NA,NA,NA,NA,NA,NA,NA,5708030101,"Octops","Octopoda","Octopoda","Octopoda","Octopus","Octopus","Motile.epifauna","benthos","Octopus","benthos","Octopus"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91045,"Coelosphaeridae","ginseng sponge",101,"Sponges",8831081001,NA,NA,"Odontopyxis trispinosa (pygmy poacher)",NA,NA,NA,NA,NA,NA,NA,NA,NA,8831081001,"Odontopyxis trispinosa (pygmy poacher)","Poachers",NA,NA,"Prickle squish round","Forage.fish","Shelf.forage","fish_other","Shelf_demersals","fish_other","fish_other"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91045,"Coelosphaeridae","ginseng sponge",101,"Sponges",8831020601,NA,NA,"Blepsias bilobus (crested sculpin)",NA,NA,NA,NA,NA,NA,NA,NA,NA,8831020601,"Blepsias bilobus (crested sculpin)","Misc_sculpin","Cottid","Cottid","Sculpin","Forage.fish","Misc.fish.shallow","fish_other","Shelf_demersals","fish_other","fish_other"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91045,"Coelosphaeridae","ginseng sponge",101,"Sponges",8769010000,NA,NA,"Gonastomatidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,8769010000,"Gonastomatidae","Gonastomatidae",NA,NA,"Prickle squish round","Forage.fish","Shelf.forage","fish_other","Slope_forage_fish","fish_other","fish_other"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91045,"Coelosphaeridae","ginseng sponge",101,"Sponges",8762070101,NA,NA,"Lestidiops ringens (Slender barracudina)",NA,NA,NA,NA,NA,NA,NA,NA,NA,8762070101,"Lestidiops ringens (Slender barracudina)","Misc_deepfish",NA,NA,"Prickle squish round","Forage.fish","Shelf.forage","fish_other","Miscellaneous_deep-sea_fish","fish_other","fish_other"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91045,"Coelosphaeridae","ginseng sponge",101,"Sponges",8759040101,NA,NA,"Aristostomias scintillans (Shining loosejaw)",NA,NA,NA,NA,NA,NA,NA,NA,NA,8759040101,"Aristostomias scintillans (Shining loosejaw)","Stomiiformes","Misc Teleost","Misc Teleost","Prickle squish deep","Forage.fish","Basin.forage","fish_other","Miscellaneous_deep-sea_fish","fish_other","fish_other"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91045,"Coelosphaeridae","ginseng sponge",101,"Sponges",8831022900,NA,NA,"Radulinus sp. (Cottidae)",NA,NA,NA,NA,NA,NA,NA,NA,NA,8831022900,"Radulinus sp. (Cottidae)","Misc_sculpin",NA,NA,"Sculpin","Forage.fish","Misc.fish.shallow","fish_other","Shelf_demersals","fish_other","fish_other"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91045,"Coelosphaeridae","ginseng sponge",101,"Sponges",5102100300,NA,NA,"Margarites sp. (Gastropoda)",NA,NA,NA,NA,NA,NA,NA,NA,NA,5102100300,"Margarites sp. (Gastropoda)","Gastropod",NA,"Gastropod","Snail","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91045,"Coelosphaeridae","ginseng sponge",101,"Sponges",8831022901,NA,NA,"Radulinus asprellus (Slim Sculpin)",NA,NA,NA,NA,NA,NA,NA,NA,NA,8831022901,"Radulinus asprellus (Slim Sculpin)","Misc_sculpin",NA,NA,"Sculpin","Forage.fish","Misc.fish.shallow","fish_other","Shelf_demersals","fish_other","fish_other"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001650102,NA,1,"Idanthyrsus armatus (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001650102,"Idanthyrsus armatus (polychaete)","Sabellariidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001660000,NA,1,"Pectinariidae (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001660000,"Pectinariidae (polychaete)","Pectinariidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001660200,NA,1,"Cistenides sp. (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001660200,"Cistenides sp. (polychaete)","Pectinariidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001660203,NA,1,"Cistenides hyperborea (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001660203,"Cistenides hyperborea (polychaete)","Pectinariidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001670100,NA,1,"Amage sp. (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001670100,"Amage sp. (polychaete)","Ampharetidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001670200,NA,1,"Ampharete sp. (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001670200,"Ampharete sp. (polychaete)","Ampharetidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001670206,NA,1,"Ampharete reducta (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001670206,"Ampharete reducta (polychaete)","Ampharetidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001670208,NA,1,"Ampharete acutifrons (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001670208,"Ampharete acutifrons (polychaete)","Ampharetidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001670300,NA,1,"Amphicteis sp. (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001670300,"Amphicteis sp. (polychaete)","Ampharetidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001670500,NA,1,"Melinna (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001670500,"Melinna (polychaete)","Ampharetidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001670501,NA,1,"Melinna cristata (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001670501,"Melinna cristata (polychaete)","Ampharetidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001670602,NA,1,"Sabellides borealis (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001670602,"Sabellides borealis (polychaete)","Ampharetidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001670901,NA,1,"Glyphanostomum pallescens (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001670901,"Glyphanostomum pallescens (polychaete)","Ampharetidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001680000,NA,1,"Terebellidae (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001680000,"Terebellidae (polychaete)","Terebellidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001680101,NA,1,"Amphitrite cirrata (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001680101,"Amphitrite cirrata (polychaete)","Terebellidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001680402,NA,1,"Neoamphitrite groenlandica (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001680402,"Neoamphitrite groenlandica (polychaete)","Terebellidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001680700,NA,1,"Pista sp. (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001680700,"Pista sp. (polychaete)","Terebellidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001680703,NA,1,"Pista elongata",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001680703,"Pista elongata","Terebellidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001680800,NA,1,"Polycirrus sp. (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001680800,"Polycirrus sp. (polychaete)","Terebellidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001681100,NA,1,"Artacama sp. (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001681100,"Artacama sp. (polychaete)","Terebellidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001681102,NA,1,"Artacama proboscidea (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001681102,"Artacama proboscidea (polychaete)","Terebellidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001681600,NA,1,"Lysilla sp. (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001681600,"Lysilla sp. (polychaete)","Terebellidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001690000,NA,1,"Trichobranchidae (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001690000,"Trichobranchidae (polychaete)","Trichobranchidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001690100,NA,1,"Terebellides sp. (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001690100,"Terebellides sp. (polychaete)","Trichobranchidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001690101,NA,1,"Terebellides stroemi (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001690101,"Terebellides stroemi (polychaete)","Trichobranchidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001700000,NA,1,"Sabellidae (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001700000,"Sabellidae (polychaete)","Sabellidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001700100,NA,1,"Chone sp. (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001700100,"Chone sp. (polychaete)","Sabellidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001700103,NA,1,"Chone cincta (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001700103,"Chone cincta (polychaete)","Sabellidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001730000,NA,1,"Serpulidae (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001730000,"Serpulidae (polychaete)","Serpulidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001730500,NA,1,"Spirorbis sp.",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001730500,"Spirorbis sp.","Serpulidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001950000,NA,1,"Capitellida",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001950000,"Capitellida","Capitellida","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001960000,NA,1,"Eunicida (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001960000,"Eunicida (polychaete)","Eunicida","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001970000,NA,1,"Phyllodocida (pllychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001970000,"Phyllodocida (pllychaete)","Phyllodocida","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001971000,NA,1,"Glyceriformia",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001971000,"Glyceriformia","Phyllodocida","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001980000,NA,1,"Sabellida (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001980000,"Sabellida (polychaete)","Sabellida","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5001990000,NA,1,"Terebellida (polychaete)",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001990000,"Terebellida (polychaete)","Terebellida","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99986,"Tetilla sp.","(blank)",101,"Sponges",5.004e+09,NA,1,"Oligochaeta (worm)",0,NA,"MISC. PREY","Misc. Worm. Etc.","Misc. Worm. Etc.",NA,"INFAUNA",NA,"INFAUNA",5.004e+09,"Oligochaeta (worm)","Oligochaeta","Misc Invert","Other","Misc. Worm. Etc.","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
