"Hauljoin","Predjoin","Pred_nodc","Pred_name","Prey_nodc","Prey_name","Prey_cnt","Prey_twt","Pred_stomwt","Pred_len","Pred_full","Pred_wt","Pred_lh","Pred_dig","Prey_lh","Pred_sex","Prey_parts","Vessel","Cruise","Haul","Cruise_type","Rlat","Rlong","Year","Month","Day","Region","Gear_depth","Bottom_depth","Start_hour","Surface_temp","Gear_temp","INPFC_area","Stationid","Start_date","Stratum"
11275771,11276515,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999991,"Large calanoid (copepod) > 5mm",0,3.97,26.5,45,6,1173.4,NA,5,"C",2,NA,176,202401,4,"Race_Groundfish",54.42,-165.56,2024,6,10,"AI",85,91,11,4.9,4,519,"326-78","2024-06-10",721
11275771,11276515,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999992,"Medium calanoid (copepod) 2-5mm",0,2.65,26.5,45,6,1173.4,NA,5,"C",2,NA,176,202401,4,"Race_Groundfish",54.42,-165.56,2024,6,10,"AI",85,91,11,4.9,4,519,"326-78","2024-06-10",721
11275771,11276515,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6174020000,"Euphausiidae (euphausiid)",0,19.87,26.5,45,6,1173.4,NA,5,"C",2,NA,176,202401,4,"Race_Groundfish",54.42,-165.56,2024,6,10,"AI",85,91,11,4.9,4,519,"326-78","2024-06-10",721
11275779,11276595,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.118e+09,"Calanoida (copepod)",0,0.25,3,40,5,852.9,NA,3,"C",1,NA,176,202401,12,"Race_Groundfish",52.18,-172.7,2024,6,13,"AI",136,142,8,4.3,3.9,541,"231-28","2024-06-13",622
11275779,11276595,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.169e+09,"Gammaridea (amphipod)",0,2.12,3,40,5,852.9,NA,3,"C",1,NA,176,202401,12,"Race_Groundfish",52.18,-172.7,2024,6,13,"AI",136,142,8,4.3,3.9,541,"231-28","2024-06-13",622
11275779,11276595,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",5.125e+09,"Gymnosomata (pteropod)",0,0.12,3,40,5,852.9,NA,5,"C",1,NA,176,202401,12,"Race_Groundfish",52.18,-172.7,2024,6,13,"AI",136,142,8,4.3,3.9,541,"231-28","2024-06-13",622
11275779,11276595,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8735010000,"Non-gadoid fish remains",1,0.5,3,40,5,852.9,NA,5,"6",1,NA,176,202401,12,"Race_Groundfish",52.18,-172.7,2024,6,13,"AI",136,142,8,4.3,3.9,541,"231-28","2024-06-13",622
11275779,11276596,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.118e+09,"Calanoida (copepod)",0,0.3,1.5,44,4,1085.6,NA,3,"C",2,NA,176,202401,12,"Race_Groundfish",52.18,-172.7,2024,6,13,"AI",136,142,8,4.3,3.9,541,"231-28","2024-06-13",622
11275779,11276596,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.169e+09,"Gammaridea (amphipod)",0,0.37,1.5,44,4,1085.6,NA,3,"C",2,NA,176,202401,12,"Race_Groundfish",52.18,-172.7,2024,6,13,"AI",136,142,8,4.3,3.9,541,"231-28","2024-06-13",622
11275779,11276596,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6174020000,"Euphausiidae (euphausiid)",0,0.82,1.5,44,4,1085.6,NA,4,"C",2,NA,176,202401,12,"Race_Groundfish",52.18,-172.7,2024,6,13,"AI",136,142,8,4.3,3.9,541,"231-28","2024-06-13",622
11275779,11276597,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",5.705e+09,"Teuthida (squid)",2,4,27.5,44,6,1195.8,NA,3,"C",1,NA,176,202401,12,"Race_Groundfish",52.18,-172.7,2024,6,13,"AI",136,142,8,4.3,3.9,541,"231-28","2024-06-13",622
11275779,11276597,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8735010000,"Non-gadoid fish remains",5,23.5,27.5,44,6,1195.8,NA,3,"C",1,NA,176,202401,12,"Race_Groundfish",52.18,-172.7,2024,6,13,"AI",136,142,8,4.3,3.9,541,"231-28","2024-06-13",622
11275779,11276598,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",5.705e+09,"Teuthida (squid)",2,0.4,8,39,5,715.1,NA,3,"C",2,NA,176,202401,12,"Race_Groundfish",52.18,-172.7,2024,6,13,"AI",136,142,8,4.3,3.9,541,"231-28","2024-06-13",622
11275779,11276598,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999992,"Medium calanoid (copepod) 2-5mm",0,1.2,8,39,5,715.1,NA,3,"C",2,NA,176,202401,12,"Race_Groundfish",52.18,-172.7,2024,6,13,"AI",136,142,8,4.3,3.9,541,"231-28","2024-06-13",622
11275779,11276598,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.178e+09,"Natantia (shrimp)",0,4,8,39,5,715.1,NA,3,"C",2,NA,176,202401,12,"Race_Groundfish",52.18,-172.7,2024,6,13,"AI",136,142,8,4.3,3.9,541,"231-28","2024-06-13",622
11275779,11276598,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",3.6e+09,"Porifera (sponge)",0,2.4,8,39,5,715.1,NA,4,"C",2,NA,176,202401,12,"Race_Groundfish",52.18,-172.7,2024,6,13,"AI",136,142,8,4.3,3.9,541,"231-28","2024-06-13",622
11275791,11276679,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999992,"Medium calanoid (copepod) 2-5mm",0,3.3,11,35,6,531.2,NA,4,"C",1,NA,176,202401,26,"Race_Groundfish",51.96,-173.53,2024,6,16,"AI",89,95,8,6.1,4.4,541,"220-23","2024-06-16",621
11275791,11276679,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999993,"Small calanoid (copepod) < 2mm",0,3.84,11,35,6,531.2,NA,4,"C",1,NA,176,202401,26,"Race_Groundfish",51.96,-173.53,2024,6,16,"AI",89,95,8,6.1,4.4,541,"220-23","2024-06-16",621
11275791,11276679,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.17e+09,"Hyperiidea (amphipod)",0,0.55,11,35,6,531.2,NA,4,"C",1,NA,176,202401,26,"Race_Groundfish",51.96,-173.53,2024,6,16,"AI",89,95,8,6.1,4.4,541,"220-23","2024-06-16",621
11275791,11276679,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8.413e+09,"Copelata (larvacea)",0,3.3,11,35,6,531.2,NA,5,"C",1,NA,176,202401,26,"Race_Groundfish",51.96,-173.53,2024,6,16,"AI",89,95,8,6.1,4.4,541,"220-23","2024-06-16",621
11275791,11276680,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999992,"Medium calanoid (copepod) 2-5mm",0,4.5,15,36,6,587.1,NA,4,"C",1,NA,176,202401,26,"Race_Groundfish",51.96,-173.53,2024,6,16,"AI",89,95,8,6.1,4.4,541,"220-23","2024-06-16",621
11275791,11276680,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999993,"Small calanoid (copepod) < 2mm",0,5.25,15,36,6,587.1,NA,4,"C",1,NA,176,202401,26,"Race_Groundfish",51.96,-173.53,2024,6,16,"AI",89,95,8,6.1,4.4,541,"220-23","2024-06-16",621
11275791,11276680,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.17e+09,"Hyperiidea (amphipod)",0,0.75,15,36,6,587.1,NA,4,"C",1,NA,176,202401,26,"Race_Groundfish",51.96,-173.53,2024,6,16,"AI",89,95,8,6.1,4.4,541,"220-23","2024-06-16",621
11275791,11276680,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8.413e+09,"Copelata (larvacea)",0,4.5,15,36,6,587.1,NA,5,"C",1,NA,176,202401,26,"Race_Groundfish",51.96,-173.53,2024,6,16,"AI",89,95,8,6.1,4.4,541,"220-23","2024-06-16",621
11275791,11276681,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999992,"Medium calanoid (copepod) 2-5mm",0,1.87,12.5,38,6,653.6,NA,4,"C",2,NA,176,202401,26,"Race_Groundfish",51.96,-173.53,2024,6,16,"AI",89,95,8,6.1,4.4,541,"220-23","2024-06-16",621
11275791,11276681,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999993,"Small calanoid (copepod) < 2mm",0,10,12.5,38,6,653.6,NA,4,"C",2,NA,176,202401,26,"Race_Groundfish",51.96,-173.53,2024,6,16,"AI",89,95,8,6.1,4.4,541,"220-23","2024-06-16",621
11275791,11276681,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.17e+09,"Hyperiidea (amphipod)",0,0.62,12.5,38,6,653.6,NA,4,"C",2,NA,176,202401,26,"Race_Groundfish",51.96,-173.53,2024,6,16,"AI",89,95,8,6.1,4.4,541,"220-23","2024-06-16",621
11275791,11276682,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999992,"Medium calanoid (copepod) 2-5mm",0,0.9,9,32,5,386.6,NA,4,"C",1,NA,176,202401,26,"Race_Groundfish",51.96,-173.53,2024,6,16,"AI",89,95,8,6.1,4.4,541,"220-23","2024-06-16",621
11275791,11276682,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999993,"Small calanoid (copepod) < 2mm",0,0.9,9,32,5,386.6,NA,4,"C",1,NA,176,202401,26,"Race_Groundfish",51.96,-173.53,2024,6,16,"AI",89,95,8,6.1,4.4,541,"220-23","2024-06-16",621
11275791,11276682,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.17e+09,"Hyperiidea (amphipod)",0,0.45,9,32,5,386.6,NA,4,"C",1,NA,176,202401,26,"Race_Groundfish",51.96,-173.53,2024,6,16,"AI",89,95,8,6.1,4.4,541,"220-23","2024-06-16",621
11275791,11276682,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8.413e+09,"Copelata (larvacea)",0,6.75,9,32,5,386.6,NA,4,"C",1,NA,176,202401,26,"Race_Groundfish",51.96,-173.53,2024,6,16,"AI",89,95,8,6.1,4.4,541,"220-23","2024-06-16",621
11275763,11276429,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.143e+09,"Malacostraca",0,0.8,2,39,3,779.7,NA,3,"C",1,NA,176,202401,172,"Race_Groundfish",51.65,178.35,2024,7,28,"AI",206,214,9,9,4.8,542,"112-16","2024-07-28",413
11275763,11276429,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",9999990099,"Unidentified Jello",0,1.2,2,39,3,779.7,NA,3,"C",1,NA,176,202401,172,"Race_Groundfish",51.65,178.35,2024,7,28,"AI",206,214,9,9,4.8,542,"112-16","2024-07-28",413
11275763,11276430,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999991,"Large calanoid (copepod) > 5mm",0,7.22,8.5,45,4,1173.4,NA,4,"C",2,NA,176,202401,172,"Race_Groundfish",51.65,178.35,2024,7,28,"AI",206,214,9,9,4.8,542,"112-16","2024-07-28",413
11275763,11276430,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",5.1e+09,"Gastropoda (snail)",0,0.85,8.5,45,4,1173.4,NA,5,"C",2,NA,176,202401,172,"Race_Groundfish",51.65,178.35,2024,7,28,"AI",206,214,9,9,4.8,542,"112-16","2024-07-28",413
11275763,11276430,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.17e+09,"Hyperiidea (amphipod)",0,0.42,8.5,45,4,1173.4,NA,5,"C",2,NA,176,202401,172,"Race_Groundfish",51.65,178.35,2024,7,28,"AI",206,214,9,9,4.8,542,"112-16","2024-07-28",413
11275763,11276431,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999991,"Large calanoid (copepod) > 5mm",0,9.35,11,41,4,931,NA,4,"C",1,NA,176,202401,172,"Race_Groundfish",51.65,178.35,2024,7,28,"AI",206,214,9,9,4.8,542,"112-16","2024-07-28",413
11275763,11276431,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.17e+09,"Hyperiidea (amphipod)",0,1.65,11,41,4,931,NA,4,"C",1,NA,176,202401,172,"Race_Groundfish",51.65,178.35,2024,7,28,"AI",206,214,9,9,4.8,542,"112-16","2024-07-28",413
11275764,11276439,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999991,"Large calanoid (copepod) > 5mm",0,3,3,40,3,780.6,NA,3,"C",2,NA,176,202401,173,"Race_Groundfish",51.67,178.34,2024,7,28,"AI",138,145,10,7.7,5,542,"112-17","2024-07-28",412
11275764,11276440,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999991,"Large calanoid (copepod) > 5mm",0,5.2,6.5,40,4,780.6,NA,3,"C",2,NA,176,202401,173,"Race_Groundfish",51.67,178.34,2024,7,28,"AI",138,145,10,7.7,5,542,"112-17","2024-07-28",412
11275764,11276440,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",9999990000,"Unidentified organic material",0,0.32,6.5,40,4,780.6,NA,3,"C",2,NA,176,202401,173,"Race_Groundfish",51.67,178.34,2024,7,28,"AI",138,145,10,7.7,5,542,"112-17","2024-07-28",412
11275764,11276440,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.17e+09,"Hyperiidea (amphipod)",0,0.97,6.5,40,4,780.6,NA,4,"C",2,NA,176,202401,173,"Race_Groundfish",51.67,178.34,2024,7,28,"AI",138,145,10,7.7,5,542,"112-17","2024-07-28",412
11275764,11276441,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999991,"Large calanoid (copepod) > 5mm",0,2.09,3,41,3,931,NA,3,"C",1,NA,176,202401,173,"Race_Groundfish",51.67,178.34,2024,7,28,"AI",138,145,10,7.7,5,542,"112-17","2024-07-28",412
11275764,11276441,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.143e+09,"Malacostraca",0,0.9,3,41,3,931,NA,3,"C",1,NA,176,202401,173,"Race_Groundfish",51.67,178.34,2024,7,28,"AI",138,145,10,7.7,5,542,"112-17","2024-07-28",412
11275764,11276442,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999991,"Large calanoid (copepod) > 5mm",0,6.8,8.5,40,4,852.9,NA,3,"C",1,NA,176,202401,173,"Race_Groundfish",51.67,178.34,2024,7,28,"AI",138,145,10,7.7,5,542,"112-17","2024-07-28",412
11275764,11276442,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.143e+09,"Malacostraca",0,1.7,8.5,40,4,852.9,NA,3,"C",1,NA,176,202401,173,"Race_Groundfish",51.67,178.34,2024,7,28,"AI",138,145,10,7.7,5,542,"112-17","2024-07-28",412
11275757,11276357,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999991,"Large calanoid (copepod) > 5mm",0,0.9,4.5,35,3,531.2,NA,4,"C",1,NA,176,202401,165,"Race_Groundfish",51.98,176.1,2024,7,26,"AI",80,87,10,6.6,4.8,543,"82-24","2024-07-26",221
11275757,11276357,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8.413e+09,"Copelata (larvacea)",0,3.6,4.5,35,3,531.2,NA,4,"C",1,NA,176,202401,165,"Race_Groundfish",51.98,176.1,2024,7,26,"AI",80,87,10,6.6,4.8,543,"82-24","2024-07-26",221
11275757,11276358,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999991,"Large calanoid (copepod) > 5mm",0,0.8,4,32,3,360.6,NA,4,"C",2,NA,176,202401,165,"Race_Groundfish",51.98,176.1,2024,7,26,"AI",80,87,10,6.6,4.8,543,"82-24","2024-07-26",221
11275757,11276358,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.17e+09,"Hyperiidea (amphipod)",0,0.4,4,32,3,360.6,NA,4,"C",2,NA,176,202401,165,"Race_Groundfish",51.98,176.1,2024,7,26,"AI",80,87,10,6.6,4.8,543,"82-24","2024-07-26",221
11275757,11276358,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8.413e+09,"Copelata (larvacea)",0,2.79,4,32,3,360.6,NA,4,"C",2,NA,176,202401,165,"Race_Groundfish",51.98,176.1,2024,7,26,"AI",80,87,10,6.6,4.8,543,"82-24","2024-07-26",221
11275757,11276359,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6174020000,"Euphausiidae (euphausiid)",0,2.4,4,36,3,587.1,NA,3,"C",1,NA,176,202401,165,"Race_Groundfish",51.98,176.1,2024,7,26,"AI",80,87,10,6.6,4.8,543,"82-24","2024-07-26",221
11275757,11276359,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8.413e+09,"Copelata (larvacea)",0,1.6,4,36,3,587.1,NA,4,"C",1,NA,176,202401,165,"Race_Groundfish",51.98,176.1,2024,7,26,"AI",80,87,10,6.6,4.8,543,"82-24","2024-07-26",221
11275757,11276360,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999991,"Large calanoid (copepod) > 5mm",0,2,4,32,3,360.6,NA,4,"C",2,NA,176,202401,165,"Race_Groundfish",51.98,176.1,2024,7,26,"AI",80,87,10,6.6,4.8,543,"82-24","2024-07-26",221
11275757,11276360,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.17e+09,"Hyperiidea (amphipod)",0,0.2,4,32,3,360.6,NA,4,"C",2,NA,176,202401,165,"Race_Groundfish",51.98,176.1,2024,7,26,"AI",80,87,10,6.6,4.8,543,"82-24","2024-07-26",221
11275757,11276360,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8.413e+09,"Copelata (larvacea)",0,1.79,4,32,3,360.6,NA,5,"C",2,NA,176,202401,165,"Race_Groundfish",51.98,176.1,2024,7,26,"AI",80,87,10,6.6,4.8,543,"82-24","2024-07-26",221
11275758,11276375,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.143e+09,"Malacostraca",0,0.9,3,35,3,531.2,NA,3,"C",1,NA,176,202401,166,"Race_Groundfish",52.03,175.89,2024,7,26,"AI",147,154,12,7.5,4.5,543,"79-25","2024-07-26",222
11275758,11276375,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6174020000,"Euphausiidae (euphausiid)",0,2.09,3,35,3,531.2,NA,4,"C",1,NA,176,202401,166,"Race_Groundfish",52.03,175.89,2024,7,26,"AI",147,154,12,7.5,4.5,543,"79-25","2024-07-26",222
11275758,11276376,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.143e+09,"Malacostraca",0,4.87,6.5,38,4,653.6,NA,3,"C",2,NA,176,202401,166,"Race_Groundfish",52.03,175.89,2024,7,26,"AI",147,154,12,7.5,4.5,543,"79-25","2024-07-26",222
11275758,11276376,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6174020000,"Euphausiidae (euphausiid)",0,1.3,6.5,38,4,653.6,NA,4,"C",2,NA,176,202401,166,"Race_Groundfish",52.03,175.89,2024,7,26,"AI",147,154,12,7.5,4.5,543,"79-25","2024-07-26",222
11275758,11276376,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",5.705e+09,"Teuthida (squid)",1,0.32,6.5,38,4,653.6,NA,5,"C",2,NA,176,202401,166,"Race_Groundfish",52.03,175.89,2024,7,26,"AI",147,154,12,7.5,4.5,543,"79-25","2024-07-26",222
11275758,11276377,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.143e+09,"Malacostraca",0,8.62,11.5,40,5,780.6,NA,3,"C",2,NA,176,202401,166,"Race_Groundfish",52.03,175.89,2024,7,26,"AI",147,154,12,7.5,4.5,543,"79-25","2024-07-26",222
11275758,11276377,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6174020000,"Euphausiidae (euphausiid)",0,2.29,11.5,40,5,780.6,NA,4,"C",2,NA,176,202401,166,"Race_Groundfish",52.03,175.89,2024,7,26,"AI",147,154,12,7.5,4.5,543,"79-25","2024-07-26",222
11275758,11276377,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8.413e+09,"Copelata (larvacea)",0,0.57,11.5,40,5,780.6,NA,4,"C",2,NA,176,202401,166,"Race_Groundfish",52.03,175.89,2024,7,26,"AI",147,154,12,7.5,4.5,543,"79-25","2024-07-26",222
11275758,11276378,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6174020000,"Euphausiidae (euphausiid)",0,1.39,2,39,3,715.1,NA,4,"C",2,NA,176,202401,166,"Race_Groundfish",52.03,175.89,2024,7,26,"AI",147,154,12,7.5,4.5,543,"79-25","2024-07-26",222
11275758,11276378,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999991,"Large calanoid (copepod) > 5mm",0,0.5,2,39,3,715.1,NA,5,"C",2,NA,176,202401,166,"Race_Groundfish",52.03,175.89,2024,7,26,"AI",147,154,12,7.5,4.5,543,"79-25","2024-07-26",222
11275758,11276378,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.17e+09,"Hyperiidea (amphipod)",0,0.1,2,39,3,715.1,NA,5,"C",2,NA,176,202401,166,"Race_Groundfish",52.03,175.89,2024,7,26,"AI",147,154,12,7.5,4.5,543,"79-25","2024-07-26",222
11275761,11276407,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.143e+09,"Malacostraca",0,0.75,1.5,41,3,931,NA,3,"C",1,NA,176,202401,170,"Race_Groundfish",51.96,178.27,2024,7,27,"AI",76,83,14,5.2,4.7,542,"111-23","2024-07-27",321
11275761,11276407,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.169e+09,"Gammaridea (amphipod)",0,0.52,1.5,41,3,931,NA,4,"C",1,NA,176,202401,170,"Race_Groundfish",51.96,178.27,2024,7,27,"AI",76,83,14,5.2,4.7,542,"111-23","2024-07-27",321
11275761,11276407,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6174020000,"Euphausiidae (euphausiid)",0,0.22,1.5,41,3,931,NA,4,"C",1,NA,176,202401,170,"Race_Groundfish",51.96,178.27,2024,7,27,"AI",76,83,14,5.2,4.7,542,"111-23","2024-07-27",321
11275761,11276408,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.143e+09,"Malacostraca",0,0.5,1,37,3,646.9,NA,3,"C",1,NA,176,202401,170,"Race_Groundfish",51.96,178.27,2024,7,27,"AI",76,83,14,5.2,4.7,542,"111-23","2024-07-27",321
11275761,11276408,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8.413e+09,"Copelata (larvacea)",0,0.2,1,37,3,646.9,NA,4,"C",1,NA,176,202401,170,"Race_Groundfish",51.96,178.27,2024,7,27,"AI",76,83,14,5.2,4.7,542,"111-23","2024-07-27",321
11275761,11276408,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999991,"Large calanoid (copepod) > 5mm",0,0.3,1,37,3,646.9,NA,5,"C",1,NA,176,202401,170,"Race_Groundfish",51.96,178.27,2024,7,27,"AI",76,83,14,5.2,4.7,542,"111-23","2024-07-27",321
11275761,11276409,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.143e+09,"Malacostraca",0,1.2,3,36,3,587.1,NA,3,"C",1,NA,176,202401,170,"Race_Groundfish",51.96,178.27,2024,7,27,"AI",76,83,14,5.2,4.7,542,"111-23","2024-07-27",321
11275761,11276409,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999991,"Large calanoid (copepod) > 5mm",0,1.5,3,36,3,587.1,NA,4,"C",1,NA,176,202401,170,"Race_Groundfish",51.96,178.27,2024,7,27,"AI",76,83,14,5.2,4.7,542,"111-23","2024-07-27",321
11275761,11276409,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8.413e+09,"Copelata (larvacea)",0,0.3,3,36,3,587.1,NA,4,"C",1,NA,176,202401,170,"Race_Groundfish",51.96,178.27,2024,7,27,"AI",76,83,14,5.2,4.7,542,"111-23","2024-07-27",321
11275761,11276410,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.143e+09,"Malacostraca",0,0.8,2,36,3,542.1,NA,3,"C",2,NA,176,202401,170,"Race_Groundfish",51.96,178.27,2024,7,27,"AI",76,83,14,5.2,4.7,542,"111-23","2024-07-27",321
11275761,11276410,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6174020000,"Euphausiidae (euphausiid)",0,1,2,36,3,542.1,NA,4,"C",2,NA,176,202401,170,"Race_Groundfish",51.96,178.27,2024,7,27,"AI",76,83,14,5.2,4.7,542,"111-23","2024-07-27",321
11275761,11276410,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8.413e+09,"Copelata (larvacea)",0,0.2,2,36,3,542.1,NA,4,"C",2,NA,176,202401,170,"Race_Groundfish",51.96,178.27,2024,7,27,"AI",76,83,14,5.2,4.7,542,"111-23","2024-07-27",321
11275839,11277117,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999992,"Medium calanoid (copepod) 2-5mm",0,10.71,17,42,6,924.2,NA,4,"C",2,NA,176,202401,89,"Race_Groundfish",51.59,-178.04,2024,7,6,"AI",119,124,16,5.2,4.5,542,"160-15","2024-07-06",422
11275839,11277117,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6174020000,"Euphausiidae (euphausiid)",0,1.7,17,42,6,924.2,NA,4,"C",2,NA,176,202401,89,"Race_Groundfish",51.59,-178.04,2024,7,6,"AI",119,124,16,5.2,4.5,542,"160-15","2024-07-06",422
11275839,11277117,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",5.1e+09,"Gastropoda (snail)",0,0.17,17,42,6,924.2,NA,5,"C",2,NA,176,202401,89,"Race_Groundfish",51.59,-178.04,2024,7,6,"AI",119,124,16,5.2,4.5,542,"160-15","2024-07-06",422
11275839,11277117,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999991,"Large calanoid (copepod) > 5mm",0,0.85,17,42,6,924.2,NA,5,"C",2,NA,176,202401,89,"Race_Groundfish",51.59,-178.04,2024,7,6,"AI",119,124,16,5.2,4.5,542,"160-15","2024-07-06",422
11275839,11277117,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.17e+09,"Hyperiidea (amphipod)",0,1.7,17,42,6,924.2,NA,5,"C",2,NA,176,202401,89,"Race_Groundfish",51.59,-178.04,2024,7,6,"AI",119,124,16,5.2,4.5,542,"160-15","2024-07-06",422
11275839,11277117,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8.3e+09,"Chaetognatha (arrow worm)",0,0.17,17,42,6,924.2,NA,5,"C",2,NA,176,202401,89,"Race_Groundfish",51.59,-178.04,2024,7,6,"AI",119,124,16,5.2,4.5,542,"160-15","2024-07-06",422
11275839,11277117,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8.413e+09,"Copelata (larvacea)",0,1.7,17,42,6,924.2,NA,5,"C",2,NA,176,202401,89,"Race_Groundfish",51.59,-178.04,2024,7,6,"AI",119,124,16,5.2,4.5,542,"160-15","2024-07-06",422
11275839,11277118,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999992,"Medium calanoid (copepod) 2-5mm",0,5.7,28.5,39,6,779.7,NA,4,"C",1,NA,176,202401,89,"Race_Groundfish",51.59,-178.04,2024,7,6,"AI",119,124,16,5.2,4.5,542,"160-15","2024-07-06",422
11275839,11277118,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",5.705e+09,"Teuthida (squid)",0,1.42,28.5,39,6,779.7,NA,5,"C",1,NA,176,202401,89,"Race_Groundfish",51.59,-178.04,2024,7,6,"AI",119,124,16,5.2,4.5,542,"160-15","2024-07-06",422
11275839,11277118,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999991,"Large calanoid (copepod) > 5mm",0,7.12,28.5,39,6,779.7,NA,5,"C",1,NA,176,202401,89,"Race_Groundfish",51.59,-178.04,2024,7,6,"AI",119,124,16,5.2,4.5,542,"160-15","2024-07-06",422
