NODC_CODE,BASE_NAME,LENFEST_NAME,WEBSITE_NAME,CRAB_TEAM,ECOPATH_PREY,EBS_CRAB,GOA_MED
8710010101,Somniosus pacificus (Pacific sleeper shark),Sleeper_shark,Misc Non-teleost fish,Misc Non-teleost fish,Sleeper Shark,Forage.fish,Sharks
8710010201,Squalus acanthias (spiny dogfish),Dogfish,Misc Non-teleost fish,Misc Non-teleost fish,Dogfish,Forage.fish,Sharks
8713040000,Rajidae (skate),General_skate,Rajadae,Rajadae,Unid Rajidae,Forage.fish,Skates
8713040101,Bathyraja abyssicola (Deepsea skate),Deepsea_skate,Rajadae,Rajadae,Deepsea Skate,Forage.fish,Skates
8713040102,Bathyraja aleutica (Aleutian skate),Aleutian_skate,Rajadae,Rajadae,Aleutian Skate,Forage.fish,Skates
8713040103,Bathyraja binoculata (big skate),Big_skate,Rajadae,Rajadae,Big Skate,Forage.fish,Skates
8713040105,Bathyraja interrupta (Bering skate),Bering_skate,Rajadae,Rajadae,Bering Skate,Forage.fish,Skates
8713040107,Bathyraja parmifera (Alaska skate),Alaska_skate,Rajadae,Rajadae,AK Skate,Forage.fish,Skates
8713040108,Raja Rhina (longnose skate),Longnose_skate,Rajadae,Rajadae,Longnose Skate,Forage.fish,Skates
8713040199,Bathyraja panthera (leopard skate),Leopard_skate,Rajadae,Rajadae,Leopard Skate,Forage.fish,Skates
8713040800,Bathyraja sp. (skate),General_skate,Rajadae,Rajadae,Unid Bathyraja,Forage.fish,Skates
8713040810,Bathyraja trachura (black skate),black_skate,Rajadae,Rajadae,Black Skate,Forage.fish,Skates
8713040895,Bathyraja violacea (Okhotsk skate),Okhostk_skate,NA,NA,Okhotsk Skate,Forage.fish,Skates
8713040896,Bathyraja lindbergi (commander skate),commander_skate,Rajadae,Rajadae,Commander Skate,Forage.fish,Skates
8713040897,Bathyraja minispinosa (whitebrow skate),whitebrow_skate,NA,NA,Whitebrow Skate,Forage.fish,Skates
8713040898,Bathyraja tarantetzi (mud skate),mud_skate,Rajadae,Rajadae,Mud Skate,Forage.fish,Skates
8713040899,Bathyraja maculata (white blotched skate),wblotched_skate,Rajadae,Rajadae,WhtBlotch Skate,Forage.fish,Skates
8716020101,Hydrolagus colliei (ratfish),Ratfish,Misc Non-teleost fish,Misc Non-teleost fish,Ratfish,Forage.fish,Sharks
8717000000,Osteichthyes,General_fish,Misc Non-teleost fish,Misc Non-teleost fish,Gen. Fish,Forage.fish,Shelf.forage
8730000000,Holostei (fish),General_fish,Misc Non-teleost fish,Misc Non-teleost fish,Gen. Fish,Forage.fish,Shelf.forage
8735000000,Teleostei (fish),General_fish,Misc Teleost,Misc Teleost,Gen. Fish,Forage.fish,Shelf.forage
8735000009,Scavenged fish (not an NODC code- J. Drazen),NA,Misc Teleost,Misc Teleost,Gen. Fish,Forage.fish,Shelf.forage
8735010000,Non-gadoid fish remains,General_fish,Misc Teleost,Misc Teleost,Gen. Fish,Forage.fish,Shelf.forage
8735020000,Fish eggs,General_fish,Fish Eggs,Fish Eggs,Fish Eggs,Oth.nonfish,OTH
8741200102,Avocettina infans (Blackline snipe eel),Snipe_eel,Misc Teleost,Misc Teleost,Prickle squish round,Forage.fish,Shelf.forage
8741210000,Nemichthyidae (snipe eel),Snipe_eel,Misc Teleost,Misc Teleost,Prickle squish round,Forage.fish,Shelf.forage
8741210102,Avocettina infans (Blackline snipe eel),Snipe_eel,NA,NA,Prickle squish round,Forage.fish,Shelf.forage
8747000000,Clupeoidei,General_Clupeids,Clupeoidei,Clupeoidei,Gen. Clupeids,Forage.fish,Shelf.forage
8747010000,Clupeidae,General_Clupeids,Clupeoidei,Clupeoidei,Gen. Clupeids,Forage.fish,Shelf.forage
8747010101,Alosa sapidissima (American shad),Shad,Clupeoidei,Clupeoidei,Prickle squish round,Forage.fish,Shelf.forage
8747010201,Clupea pallasi (Pacific herring),Herring,Clupeoidei,Clupeoidei,Herring,Forage.fish,Herring
8747010301,Sardinops sagax (Pacific sardine),Sardine,Clupeoidei,Clupeoidei,Prickle squish round,Forage.fish,Shelf.forage
8747020101,Engraulis mordax (northern anchovy),Anchovy,Clupeoidei,Clupeoidei,Prickle squish round,Forage.fish,Shelf.forage
8754000000,Salmoniformes,General_salmon,Salmonidae,Salmonidae,Gen. Salmoniformes,Forage.fish,Salmon
8755010000,"Salmonidae (salmon, whitefish)",General_salmon,Salmonidae,Salmonidae,Salmon,Forage.fish,Salmon
8755010100,Coregonus (salmonidae),General_salmon,Salmonidae,Salmonidae,Salmon,Forage.fish,Salmon
8755010200,Oncorhynchus sp. (salmon),General_salmon,Salmonidae,Salmonidae,Salmon,Forage.fish,Salmon
8755010201,Oncorhynchus gorbuscha (pink salmon),pink_salmon,Salmonidae,Salmonidae,Salmon,Forage.fish,Salmon
8755010202,Oncorhynchus keta (chum salmon),chum_salmon,Salmonidae,Salmonidae,Salmon,Forage.fish,Salmon
8755010203,Oncorhynchus kisutch (coho salmon),coho_salmon,Salmonidae,Salmonidae,Salmon,Forage.fish,Salmon
8755010205,Oncorhynchus nerka (sockeye salmon),sockeye_salmon,Salmonidae,Salmonidae,Salmon,Forage.fish,Salmon
8755010206,Oncorhynchus tshawytscha (chinook salmon),chinook_salmon,Salmonidae,Salmonidae,Salmon,Forage.fish,Salmon
8755010302,Oncorhynchus mykiss (steelhead),steelhead,Salmonidae,Salmonidae,Salmon,Forage.fish,Salmon
8755010401,Salvelinus malma Dolly Varden,dolly_varden,Salmonidae,Salmonidae,Salmon,Forage.fish,Salmon
8755030000,Osmeridae (smelts),General_smelts,Osmerid,Osmerid,Gen. Smelt,Forage.fish,Shelf.forage
8755030101,Hypomesus pretiosus (surf smelt),Misc_smelt,Osmerid,Osmerid,Oth pel. smelt,Forage.fish,Shelf.forage
8755030201,Mallotus villosus (capelin),Capelin,Osmerid,Osmerid,Capelin,Forage.fish,Capelin
8755030302,Osmerus mordax (rainbow smelt),Rainbow_smelt,Osmerid,Osmerid,Oth pel. Smelt,Forage.fish,Shelf.forage
8755030402,Spirinchus thaleichthys (Longfin smelt),Misc_smelt,Osmerid,Osmerid,Oth pel. Smelt,Forage.fish,Shelf.forage
8755030501,Thaleichthys pacificus (eulachon),Eulachon,Osmerid,Osmerid,Eulachon,Forage.fish,Shelf.forage
8755030601,Allosmerus elongatus (whitebait smelt),Misc_smelt,Osmerid,Osmerid,Oth pel. smelt,Forage.fish,Shelf.forage
8756010000,Argentinidae (argentines),Argentines,Osmerid,Osmerid,Oth pel. smelt,Forage.fish,Shelf.forage
8756010101,Nansenia candida (bluethroat argentine),Argentines,Osmerid,Osmerid,Oth pel. smelt,Forage.fish,Shelf.forage
8756010206,Argentina sialis (Pacific argentine),Argentines,Osmerid,Osmerid,Oth pel. smelt,Forage.fish,Shelf.forage
8756020000,Bathylagidae (deepsea smelts),Bathylagidae,Bathylagid,Bathylagid,Bathylagidae,Forage.fish,Basin.forage
8756020100,Bathylagus sp.,Bathylagidae,Bathylagid,Bathylagid,Bathylagidae,Forage.fish,Basin.forage
8756020103,Pseudobathylagus milleri (stout blacksmelt),Bathylagidae,Bathylagid,Bathylagid,Bathylagidae,Forage.fish,Basin.forage
8756020104,Bathylagus ochotensis (eared blacksmelt),Bathylagidae,Bathylagid,Bathylagid,Bathylagidae,Forage.fish,Basin.forage
8756020105,Bathylagus pacificus (slender blacksmelt),Bathylagidae,Bathylagid,Bathylagid,Bathylagidae,Forage.fish,Basin.forage
8756020300,Leuroglossus sp. (smooth tongues),Bathylagidae,Bathylagid,Bathylagid,Bathylagidae,Forage.fish,Basin.forage
8756020301,Leuroglossus stilbius (California smoothtongue),Bathylagidae,Bathylagid,Bathylagid,Bathylagidae,Forage.fish,Basin.forage
8756020302,Leuroglossus schmidti (northern smoothtongue),Bathylagidae,Bathylagid,Bathylagid,Bathylagidae,Forage.fish,Basin.forage
8756030101,Macropinna microstoma (Barreleye),Barreleye,Misc Teleost,Misc Teleost,Prickle squish deep,Forage.fish,Basin.forage
8759000000,Stomioidei (stomiatoids),Stomiiformes,Misc Teleost,Misc Teleost,Prickle squish deep,Forage.fish,Basin.forage
8759010000,Gonostomatidae (bristlemouth or anglemouth),Stomiiformes,Misc Teleost,Misc Teleost,Prickle squish deep,Forage.fish,Basin.forage
8759010100,Cyclothone sp. (light fish),Stomiiformes,Misc Teleost,Misc Teleost,Prickle squish deep,Forage.fish,Basin.forage
8759010101,Cyclothone atraria (black bristlemouth),Stomiiformes,Misc Teleost,Misc Teleost,Prickle squish deep,Forage.fish,Basin.forage
8759010106,Cyclothone microdon (veiled angelmouth),Stomiiformes,NA,NA,Prickle squish deep,Forage.fish,Basin.forage
8759010404,Sigmops gracilis,Stomiiformes,Misc Teleost,Misc Teleost,Prickle squish deep,Forage.fish,Basin.forage
8759020103,Argyropelecus affinis (Pacific hatchetfish),Stomiiformes,Misc Teleost,Misc Teleost,Prickle squish deep,Forage.fish,Basin.forage
8759040101,Aristostomias scintillans (Shining loosejaw),Stomiiformes,Misc Teleost,Misc Teleost,Prickle squish deep,Forage.fish,Basin.forage
8759040301,Tactostoma macropus (longfin dragonfish),Stomiiformes,Misc Teleost,Misc Teleost,Prickle squish deep,Forage.fish,Basin.forage
8759060000,Chauliodontidae (viperfishes),Stomiiformes,Misc Teleost,Misc Teleost,Prickle squish deep,Forage.fish,Basin.forage
8759060101,Chauliodus macouni (Pacific viperfish),Stomiiformes,Misc Teleost,Misc Teleost,Prickle squish deep,Forage.fish,Basin.forage
8759080100,Idiacanthus sp. (black dragonfish),Stomiiformes,Misc Teleost,Misc Teleost,Prickle squish deep,Forage.fish,Basin.forage
8760010000,Alepocephalidae ,Misc_deepfish,Misc Teleost,Misc Teleost,Prickle squish deep,Forage.fish,Basin.forage
8760010101,Sagamichthys abei (shining tubeshoulder),Misc_deepfish,Misc Teleost,Misc Teleost,Prickle squish deep,Forage.fish,Basin.forage
8760010300,Alepocephalus sp. (slickhead),Misc_deepfish,Misc Teleost,Misc Teleost,Prickle squish deep,Forage.fish,Basin.forage
8760011102,Talismania bifurcata (threadfin slickback),Misc_deepfish,Misc Teleost,Misc Teleost,Prickle squish deep,Forage.fish,Basin.forage
8760700000,Paralepididae (barracudina),Misc_deepfish,NA,NA,Prickle squish deep,Forage.fish,Basin.forage
8762070000,Paralepididae (barracudina),Misc_deepfish,Misc Teleost,Misc Teleost,Prickle squish round,Forage.fish,Shelf.forage
8762070101,Lestidiops ringens (Slender barracudina),Misc_deepfish,NA,NA,Prickle squish round,Forage.fish,Shelf.forage
8762070399,Lestidiops ringens (baracudina),Misc_deepfish,Misc Teleost,Misc Teleost,Prickle squish deep,Forage.fish,Basin.forage
8762090102,Alepisaurus ferox (longnose lancetfish),Misc_deepfish,Misc Teleost,Misc Teleost,Prickle squish round,Forage.fish,Shelf.forage
8762100101,Anotopterus pharao (daggertooth),Misc_deepfish,Misc Teleost,Misc Teleost,Prickle squish round,Forage.fish,Shelf.forage
8762120101,Benthalbella dentata (northern pearl eye),Misc_deepfish,Misc Teleost,Misc Teleost,Prickle squish deep,Forage.fish,Basin.forage
8762130101,Scopelosaurus adleri (Waryfish),Misc_deepfish,Misc Teleost,Misc Teleost,Prickle squish deep,Forage.fish,Basin.forage
8762130104,Scopelosaurus harryi (waryfish),Misc_deepfish,Misc Teleost,Misc Teleost,Prickle squish deep,Forage.fish,Basin.forage
8762140000,Myctophidae (lanternfish),Myctophidae,Myctophidae,Myctophidae,Myctophidae,Forage.fish,Basin.forage
8762140200,Myctohpidae (lanternfish) Diaphus sp.,Myctophidae,Myctophidae,Myctophidae,Myctophidae,Forage.fish,Basin.forage
8762140201,Diaphus theta (California headlightfish),Myctophidae,Myctophidae,Myctophidae,Myctophidae,Forage.fish,Basin.forage
8762140300,Lampanyctus sp. (lampfish),Myctophidae,Myctophidae,Myctophidae,Myctophidae,Forage.fish,Basin.forage
8762140301,Lampanyctus jordani (broken line myctophid),Myctophidae,Myctophidae,Myctophidae,Myctophidae,Forage.fish,Basin.forage
8762140302,Nannobrachium regale (pinpoint lanternfish),Myctophidae,Myctophidae,Myctophidae,Myctophidae,Forage.fish,Basin.forage
8762140319,Lampanyctus tenuiformes (lantern fish),Myctophidae,Myctophidae,Myctophidae,Myctophidae,Forage.fish,Basin.forage
8762140500,Stenobrachius sp. (lampfish),Myctophidae,Myctophidae,Myctophidae,Myctophidae,Forage.fish,Basin.forage
8762140501,Stenobrachius leucopsarus (northern lampfish),Myctophidae,Myctophidae,Myctophidae,Myctophidae,Forage.fish,Basin.forage
8762140502,Stenobranchius nannochir (garnet myctophid),Myctophidae,Myctophidae,Myctophidae,Myctophidae,Forage.fish,Basin.forage
8762140601,Symbolophorus californiense (bigfin lanterfish),Myctophidae,Myctophidae,Myctophidae,Myctophidae,Forage.fish,Basin.forage
8762140701,Tarletonbeania crenularis (blue laternfish),Myctophidae,Myctophidae,Myctophidae,Myctophidae,Forage.fish,Basin.forage
8762141000,Protomyctophum sp. (lampfish).,Myctophidae,Myctophidae,Myctophidae,Myctophidae,Forage.fish,Basin.forage
8762141002,Protomyctophum thompsoni (bigeye lanternfish),Myctophidae,Misc Teleost,Misc Teleost,Myctophidae,Forage.fish,Basin.forage
8769010000,Gonastomatidae,Gonastomatidae,NA,NA,Prickle squish round,Forage.fish,Shelf.forage
8788040000,dreamer Oneirodidae,Oneirodidae,NA,NA,Prickle squish round,Forage.fish,Shelf.forage
8788040200,Dreamer Oneirodes sp.,Oneirodidae,Misc Teleost,Misc Teleost,Prickle squish round,Forage.fish,Shelf.forage
8788040202,Oneirodes bulbosus (bulbus dreamer),Oneirodidae,NA,NA,Prickle squish round,Forage.fish,Shelf.forage
8788040204,Oneirodes thompsoni (Alaska dreamer),Oneirodidae,Misc Teleost,Misc Teleost,Prickle squish round,Forage.fish,Shelf.forage
8791010102,Antimora microlepis (Pacific flatnose),Flatnose,Misc Teleost,Misc Teleost,Prickle squish round,Forage.fish,Shelf.forage
8791030000,Gadidae (gadid fish),General_gadid,Misc Gadidae,Misc Gadidae,Gen. Gadid,Forage.fish,Shelf.forage
8791030201,Boreogadus saida (Arctic cod),Arctic_cod,Misc Gadidae,Misc Gadidae,Prickle squish round,Forage.fish,Shelf.forage
8791030301,Eleginus gracilis (saffron cod),Saffron_cod,Misc Gadidae,Misc Gadidae,Prickle squish round,Forage.fish,Shelf.forage
8791030401,Gadus macrocephalus (Pacific cod),Pacific_cod,Pacific Cod,Pacific Cod,P. Cod,Forage.fish,P.Cod
8791030601,Microgadus proximus (Pacific tomcod),Tomcod,Misc Gadidae,Misc Gadidae,Prickle squish round,Forage.fish,Shelf.forage
8791030701,Gadus chalcogrammus (walleye pollock),Walleye_pollock,Walleye pollock,Walleye pollock,W. Pollock,W.pollock,W.Pollock
8791030702,G. chalcogrammus eggs (pollock eggs),Walleye_pollock,Fish Eggs,Fish Eggs,Fish Eggs,Oth.nonfish,OTH
8791040102,Merluccius productus (Pacifc hake),Hake,Misc Gadidae,Misc Gadidae,Hake,Forage.fish,Shelf.forage
8793000000,Zoacoiidei ,General_eelpouts,Zoarcoidae,Zoarcoidae,Eelpout,Forage.fish,Motile.epifauna
8793010000,Zoarcidae (eelpout),General_eelpouts,Zoarcoidae,Zoarcoidae,Eelpout,Forage.fish,Motile.epifauna
8793010101,Lycodes cortezianus (bigfin eelpout),Misc_eelpout,Zoarcoidae,Zoarcoidae,Eelpout,Forage.fish,Motile.epifauna
8793010201,Bothrocara brunneum (fat twoline eelpout),Twoline_eelpouts,Zoarcoidae,Zoarcoidae,Eelpout,Forage.fish,Motile.epifauna
8793010250,Bothrocara spp. (two-line eelpouts (fat and skinny)),Twoline_eelpouts,Zoarcoidae,Zoarcoidae,Eelpout,Forage.fish,Motile.epifauna
8793010299,Bothrocara zestum (skinny twoline eelpout),Twoline_eelpouts,Zoarcoidae,Zoarcoidae,Eelpout,Forage.fish,Motile.epifauna
8793010301,Lycenchelys crotalinus (snakehead eelpoout),Misc_eelpout,NA,NA,Eelpout,Forage.fish,Motile.epifauna
8793010400,Gymnelis sp. (eelpout),Misc_eelpout,Zoarcoidae,Zoarcoidae,Eelpout,Forage.fish,Motile.epifauna
8793010402,Gymnelus hemifasciatus (halfbarred pout),Misc_eelpout,NA,NA,Eelpout,Forage.fish,Motile.epifauna
8793010403,Gymnelis viridis (fish doctor),Misc_eelpout,Zoarcoidae,Zoarcoidae,Eelpout,Forage.fish,Motile.epifauna
8793010404,Gymnelis rotordorsalis (aurora eelpout),Misc_eelpout,Zoarcoidae,Zoarcoidae,Eelpout,Forage.fish,Motile.epifauna
8793010405,Gymnelis popovi (Aleutian pout),Misc_eelpout,Zoarcoidae,Zoarcoidae,Eelpout,Forage.fish,Motile.epifauna
8793010500,Lycenchelys sp. (eelpout),Misc_eelpout,Zoarcoidae,Zoarcoidae,Eelpout,Forage.fish,Motile.epifauna
8793010504,Lycenchelys jordani (shortjaw eelpout),Misc_eelpout,Zoarcoidae,Zoarcoidae,Eelpout,Forage.fish,Motile.epifauna
8793010507,manypore eelpout Lycenchelys ratmanovi,Misc_eelpout,Zoarcoidae,Zoarcoidae,Eelpout,Forage.fish,Motile.epifauna
8793010600,Lycodapus sp. (eelpout),General_eelpouts,Zoarcoidae,Zoarcoidae,Eelpout,Forage.fish,Motile.epifauna
8793010602,Lycodapus fierasfer (black mouth eelpout),Misc_eelpout,Zoarcoidae,Zoarcoidae,Eelpout,Forage.fish,Motile.epifauna
8793010690,Lycodapus leptus (slender eelpout),Misc_eelpout,Zoarcoidae,Zoarcoidae,Eelpout,Forage.fish,Motile.epifauna
8793010699,Lycodapus peocilus (variform eelpout),Misc_eelpout,Zoarcoidae,Zoarcoidae,Eelpout,Forage.fish,Motile.epifauna
8793010700,Lycodes sp. (eelpout unid),General_eelpouts,Zoarcoidae,Zoarcoidae,Eelpout,Forage.fish,Motile.epifauna
8793010703,Lycodes brevipes (shortfin eelpout),Shortfin_eelpout,Zoarcoidae,Zoarcoidae,Eelpout,Forage.fish,Motile.epifauna
8793010705,Lycodes concolor (ebony eelpout),Ebony_eelpout,Zoarcoidae,Zoarcoidae,Eelpout,Forage.fish,Motile.epifauna
8793010706,Lycodes diapterus (black eelpout),Black_eelpout,Zoarcoidae,Zoarcoidae,Eelpout,Forage.fish,Motile.epifauna
8793010709,Lycodes mucosus (saddled eelpout),Misc_eelpout,NA,NA,Eelpout,Forage.fish,Motile.epifauna
8793010710,Lycodes palearis (wattled eelpout),Wattled_eelpout,Zoarcoidae,Zoarcoidae,Eelpout,Forage.fish,Motile.epifauna
8793010711,Canadian eelpout Lycodes polaris,Misc_eelpout,Zoarcoidae,Zoarcoidae,Eelpout,Forage.fish,Motile.epifauna
8793010712,Lycodes raridens (marbled eelpout),Marbled_eelpout,Zoarcoidae,Zoarcoidae,Eelpout,Forage.fish,Motile.epifauna
8793010714,Lycodes turneri (polar eelpout),Polar_eelpout,NA,NA,Eelpout,Forage.fish,Motile.epifauna
8793010723,Lycodes rossi (threespot eelpout),Misc_eelpout,NA,NA,Eelpout,Forage.fish,Motile.epifauna
8793010801,Lycodopsis pacifica (blackbelly eelpout),Misc_eelpout,Zoarcoidae,Zoarcoidae,Eelpout,Forage.fish,Motile.epifauna
8794010000,Macrouridae (rattail),Macrouridae,Macrouridae,Macrouridae,Macrouridae,Forage.fish,Grenadiers
8794010100,Coryphaenoides sp. (rattail),Macrouridae,Macrouridae,Macrouridae,Macrouridae,Forage.fish,Grenadiers
8794010101,Coryphaenoides acrolepis (Pacific rattail),Macrouridae,Macrouridae,Macrouridae,Pacific Grenadier,Forage.fish,Grenadiers
8794010105,Coryphaenoides cinereus (popeye grenadier),Macrouridae,Macrouridae,Macrouridae,Macrouridae,Forage.fish,Grenadiers
8794010106,Coryphaenoides filifer (rattail),Macrouridae,Macrouridae,Macrouridae,Macrouridae,Forage.fish,Grenadiers
8794010108,Albatrosia pectoralis (giant grenadier),Macrouridae,Macrouridae,Macrouridae,Giant Grenadier,Forage.fish,Grenadiers
8794010807,Nezumia stelgidolepis,Macrouridae,Macrouridae,Macrouridae,Macrouridae,Forage.fish,Grenadiers
8794010811,Nezumia liolepis,Macrouridae,Macrouridae,Macrouridae,Macrouridae,Forage.fish,Grenadiers
8800000000,Gnathostomata,General_fish,Misc Teleost,Misc Teleost,Gen. Fish,Forage.fish,Shelf.forage
8803030000,Scomberesocidae (sauries),Saury,Misc Teleost,Misc Teleost,Prickle squish round,Forage.fish,Shelf.forage
8803030101,Cololabis saira (Pacific saury),Saury,Misc Teleost,Misc Teleost,Prickle squish round,Forage.fish,Shelf.forage
8808020000,Melamphaedae (melamphids),Melamphaedae,Misc Teleost,Misc Teleost,Prickle squish deep,Forage.fish,Basin.forage
8808020101,Melamphaes lugubris (highsnout bigscale),Melamphaedae,Misc Teleost,Misc Teleost,Prickle squish deep,Forage.fish,Basin.forage
8808020201,Crested Bigscale Poromitra crassiceps,Melamphaedae,NA,NA,Prickle squish deep,Forage.fish,Basin.forage
8808020205,Poromitra curilensis (Bigscale),Melamphaedae,Misc Teleost,Misc Teleost,Prickle squish deep,Forage.fish,Basin.forage
8818010000,Stickleback Gasterosteidae,Sticklebacks,Misc Teleost,Misc Teleost,Prickle squish round,Forage.fish,Shelf.forage
8818010101,Gasterosteus aculeatus (3-spined stickleback),Sticklebacks,Misc Teleost,Misc Teleost,Prickle squish round,Forage.fish,Shelf.forage
8818010201,Pungitius pungitius (ninespine stickleback),Sticklebacks,NA,NA,Prickle squish round,Forage.fish,Shelf.forage
8825000000,Scorpaeniformes (rockfish and cottid),General_fish,Misc Teleost,Misc Teleost,Gen. Rocks et al,Forage.fish,Rockfish
8826000000,Scorpaeniformes Scorpaenoidei (rockfish),General_rockfish,Misc Teleost,Misc Teleost,Gen. Rockfish,Forage.fish,Rockfish
8826010000,Scorpaenidae,General_rockfish,Unid Rockfish,Unid Rockfish,Gen. Rockfish,Forage.fish,Rockfish
8826010100,Sebastes sp. (rockfish),General_rockfish,Sebastes,Sebastes,Gen. Sebastes,Forage.fish,Rockfish
8826010101,Sebastes aleutianus (rougheye rockfish),rougheye_rockfish,Sebastes,Sebastes,Rougheye Rock,Forage.fish,Rockfish
8826010102,Sebastes alutus (Pacific ocean perch),POP,Sebastes,Sebastes,POP,Forage.fish,Rockfish
8826010104,Sebastes aurora (aurora rockfish),Misc_rockfish,Sebastes,Sebastes,Sebastes,Forage.fish,Rockfish
8826010105,Sebastes babcocki (redbanded rockfish),redbanded_rockfish,Sebastes,Sebastes,Sebastes,Forage.fish,Rockfish
8826010106,Sebastes brevispinis (silvergray rockfish),silvergray_rockfish,Sebastes,Sebastes,Sebastes,Forage.fish,Rockfish
8826010107,Sebastes borealis (shortraker rockfish),shortraker_rockfish,Sebastes,Sebastes,Shortraker Rock,Forage.fish,Rockfish
8826010109,Sebastes ciliatus (dark rockfish),darkblotched_rockfish,Sebastes,Sebastes,Dusky Rock,Forage.fish,Rockfish
8826010110,Sebastes crameri (darkblotched rockfish),Misc_rockfish,Sebastes,Sebastes,Sebastes,Forage.fish,Rockfish
8826010111,Sebastes diploproa (splitnose rockfish),Misc_rockfish,Sebastes,Sebastes,Sebastes,Forage.fish,Rockfish
8826010112,Sebastes elongatus (greenstriped rockfish),Misc_rockfish,Sebastes,Sebastes,Sebastes,Forage.fish,Rockfish
8826010114,Sebastes entomelas (widow rockfish),Misc_rockfish,Sebastes,Sebastes,Widow Rock,Forage.fish,Rockfish
8826010115,Sebastes flavidus (yellowtail rockfish),Misc_rockfish,Sebastes,Sebastes,Yellowtail Rock,Forage.fish,Rockfish
8826010116,Sebastes glaucus (gray rockfish),Misc_rockfish,Sebastes,Sebastes,Sebastes,Forage.fish,Rockfish
8826010117,Sebastes goodei (chilipepper rockfish),Misc_rockfish,Sebastes,Sebastes,Sebastes,Forage.fish,Rockfish
8826010118,Sebastes helvomaculatus (rosethorn rockfish),Misc_rockfish,Sebastes,Sebastes,Sebastes,Forage.fish,Rockfish
8826010119,Sebastes jordani (shortbelly rockfish),Misc_rockfish,Sebastes,Sebastes,Sebastes,Forage.fish,Rockfish
8826010120,Sebastes maliger (quillback rockfish),Misc_rockfish,Sebastes,Sebastes,Sebastes,Forage.fish,Rockfish
8826010121,Sebastes melanops (black rockfish),Misc_rockfish,Sebastes,Sebastes,Sebastes,Forage.fish,Rockfish
8826010124,Sebastes mystinus (blue rockfish),Misc_rockfish,Sebastes,Sebastes,Sebastes,Forage.fish,Rockfish
8826010127,Sebastes paucispinis (bocaccio),Misc_rockfish,Sebastes,Sebastes,Bocaccio,Forage.fish,Rockfish
8826010128,Sebastes pinniger (canary rockfish),Misc_rockfish,Sebastes,Sebastes,Canary Rock,Forage.fish,Rockfish
8826010129,Sebastes polyspinis (northern rockfish),Northern_rockfish,Sebastes,Sebastes,Northern Rock,Forage.fish,Rockfish
8826010130,Sebastes proriger (redstripe rockfish),redstripe_rockfish,Sebastes,Sebastes,Sebastes,Forage.fish,Rockfish
8826010134,Sebastes ruberrimus (yelloweye rockfish),yelloweye_rockfish,Sebastes,Sebastes,Sebastes,Forage.fish,Rockfish
8826010135,Sebastes saxicola (stripetail rockfish),Misc_rockfish,Sebastes,Sebastes,Sebastes,Forage.fish,Rockfish
8826010136,Sebastes variegatus (harlequin rockfish),harlequin_rockfish,Sebastes,Sebastes,Sebastes,Forage.fish,Rockfish
8826010137,pygmy rockfish Sebastes wilsoni,Misc_rockfish,Sebastes,Sebastes,Sebastes,Forage.fish,Rockfish
8826010138,Sebastes zacentrus (sharpchin rockfish),Sharpchin_rockfish,Sebastes,Sebastes,Sharpchin Rock,Forage.fish,Rockfish
8826010143,Sebastes chlorostictus,Misc_rockfish,Sebastes,Sebastes,Sebastes,Forage.fish,Rockfish
8826010190,Dusky/ dark rockfish Sebastes variabilis/ ciliatus,Misc_rockfish,Sebastes,Sebastes,Sebastes,Forage.fish,Rockfish
8826010197,Sebastes melanostictus (black spotted rockfish),blackspotted_rockfish,NA,NA,Sebastes,Forage.fish,Rockfish
8826010198,Sebastes variabilis (dusky rockfish),dusky_rockfish,Sebastes,Sebastes,Sebastes,Forage.fish,Rockfish
8826010199,Sebastes alutus complex (pop complex),General_rockfish,Sebastes,Sebastes,Sebastes,Forage.fish,Rockfish
8826010200,Sebastolobus sp. (unidentified thornyhead),Thornyheads,Sebastelobus,Sebastelobus,Gen Thorny,Forage.fish,Rockfish
8826010201,Sebastolobus alascanus (shortspine thornyhead),Thornyheads,Sebastelobus,Sebastelobus,Shortsp Thorny,Forage.fish,Rockfish
8826010202,Sebastolobus altivelis (longspine thornyhead),Thornyheads,Sebastelobus,Sebastelobus,Longsp Thorny,Forage.fish,Rockfish
8826010203,Sebastolobus macrochir (bighand thornyhead),Thornyheads,Sebastelobus,Sebastelobus,Bighand Thorny,Forage.fish,Rockfish
8827010000,Hexagrammidae (greenling),General_greenling,Misc Hexagrammidae,Misc Hexagrammidae,Gen. Hexagrammidae,Forage.fish,Misc.fish.shallow
8827010101,Hexagrammos decagrammus (kelp greenling),Kelp_greenling,Misc Hexagrammidae,Misc Hexagrammidae,Greenlings,Forage.fish,Misc.fish.shallow
8827010102,Hexagrammos lagocephalus (rock greenling),Rock_greenling,Misc Hexagrammidae,Misc Hexagrammidae,Greenlings,Forage.fish,Misc.fish.shallow
8827010103,Hexagrammos octogrammus (masked greenling),Masked_greenling,Misc Hexagrammidae,Misc Hexagrammidae,Greenlings,Forage.fish,Misc.fish.shallow
8827010104,Hexagrammos stelleri (white-spotted greenling),Wspotted_greenling,Misc Hexagrammidae,Misc Hexagrammidae,Greenlings,Forage.fish,Misc.fish.shallow
8827010201,Ophiodon elongatus (lingcod),Lingcod,Misc Hexagrammidae,Misc Hexagrammidae,Lingcod,Forage.fish,Misc.fish.shallow
