"YEAR","ebs_domain","ebs_name","qq_cpue","guild","stat_count","area_km2","ave_bio_tkm2","tot_bio_tons"
1998,"StMatt","snails",41.8333070632776,"Motile epifauna",29,27537,1.44252782976819,39722.8888483268
1999,"StMatt","snails",28.9394864693843,"Motile epifauna",28,27537,1.03355308819229,28460.9513895512
2000,"StMatt","snails",32.73751202623,"Motile epifauna",29,27537,1.12887972504241,31085.960988493
2001,"StMatt","snails",44.7633883276086,"Motile epifauna",29,27537,1.54356511474512,42505.1525647365
2002,"StMatt","snails",37.406040931236,"Motile epifauna",29,27537,1.28986348038745,35518.9706594291
2003,"StMatt","snails",44.0687357934779,"Motile epifauna",29,27537,1.51961157908544,41845.5440532759
2004,"StMatt","snails",25.7000715519227,"Motile epifauna",29,27537,0.886209363859404,24403.5472525964
2005,"StMatt","snails",30.2513957083716,"Motile epifauna",28,27537,1.0804069895847,29751.1672721939
2006,"StMatt","snails",29.9660672455142,"Motile epifauna",29,27537,1.03331266363842,28454.3308186112
2007,"StMatt","snails",21.4109195255403,"Motile epifauna",29,27537,0.738307569846218,20330.7755508553
2008,"StMatt","snails",26.713445104283,"Motile epifauna",29,27537,0.921153279458036,25365.7978564359
2009,"StMatt","snails",25.4270889721544,"Motile epifauna",29,27537,0.876796171453598,24144.3361733177
2010,"StMatt","snails",26.8186410161043,"Motile epifauna",29,27537,0.924780724693253,25465.6868158781
2011,"StMatt","snails",24.7517229793508,"Motile epifauna",29,27537,0.853507688943131,23503.041230427
2012,"StMatt","snails",23.3594593930994,"Motile epifauna",29,27537,0.80549859976205,22181.0149416476
2013,"StMatt","snails",34.4706293412437,"Motile epifauna",29,27537,1.18864239107737,32731.6455230976
2014,"StMatt","snails",27.7805588251957,"Motile epifauna",29,27537,0.957950304317094,26379.0775299798
2015,"StMatt","snails",28.5280028048102,"Motile epifauna",29,27537,0.983724234648629,27088.8142495193
2016,"StMatt","snails",45.4763911631962,"Motile epifauna",29,27537,1.56815141942056,43182.1856365839
2017,"StMatt","snails",51.5867294683871,"Motile epifauna",29,27537,1.77885274028921,48984.267909344
2018,"StMatt","snails",36.0579553836621,"Motile epifauna",29,27537,1.24337777185042,34238.893703445
2019,"StMatt","snails",45.0016925825829,"Motile epifauna",29,27537,1.55178250284769,42731.4347809167
2021,"StMatt","snails",44.7406439403606,"Motile epifauna",29,27537,1.54278082552968,42483.5555926107
2022,"StMatt","snails",46.8741723230829,"Motile epifauna",29,27537,1.61635076976148,44509.4511469218
1988,"NBS70","sponges",0.09366200907651,"Structural epifauna",25,79261,0.0037464803630604,296.94978005653
2010,"NBS70","sponges",3.4573479781239,"Structural epifauna",58,79261,0.0596094478986879,4724.7044498979
2017,"NBS70","sponges",1.27838723249223,"Structural epifauna",58,79261,0.0220411591809005,1747.00431783736
2018,"NBS70","sponges",0.44402573898837,"Structural epifauna",23,79261,0.0193054669125378,1530.17061295466
2019,"NBS70","sponges",0.92644769590821,"Structural epifauna",58,79261,0.0159732361363484,1266.05466940311
2021,"NBS70","sponges",0.24142202399637,"Structural epifauna",82,79261,0.00294417102434598,233.357939560686
2010,"NBS71","sponges",11.711423326898,"Structural epifauna",55,82594,0.212934969579963,17587.1508774875
2017,"NBS71","sponges",22.0275824032177,"Structural epifauna",57,82594,0.386448814091539,31918.3533510766
2018,"NBS71","sponges",6.16434465595347,"Structural epifauna",14,82594,0.440310332568105,36366.9916081301
2019,"NBS71","sponges",1.47442039644942,"Structural epifauna",58,82594,0.0254210413180934,2099.62548662661
2021,"NBS71","sponges",0.77767466241339,"Structural epifauna",71,82594,0.0109531642593435,904.665648836219
1988,"NBS81","sponges",0.03330298565181,"Structural epifauna",11,38352,0.00302754415016455,116.112373247111
2017,"NBS81","sponges",0.00937042181838,"Structural epifauna",28,38352,0.000334657922085,12.8348006278039
1988,"NW_corner","sponges",0.00336265888077,"Structural epifauna",20,29522,0.0001681329440385,4.9636207739046
1990,"NW_corner","sponges",0.00410835310956,"Structural epifauna",20,29522,0.000205417655478,6.06434002502152
1991,"NW_corner","sponges",0.00457265328975,"Structural epifauna",21,29522,0.00021774539475,6.4282795438095
1992,"NW_corner","sponges",0.02014781387976,"Structural epifauna",20,29522,0.001007390693988,29.7401880679137
1993,"NW_corner","sponges",0.00737252407332,"Structural epifauna",20,29522,0.000368626203666,10.8825827846277
1996,"NW_corner","sponges",0.03223368826713,"Structural epifauna",20,29522,0.0016116844133565,47.5801472511106
2004,"NW_corner","sponges",0.00260289494955,"Structural epifauna",20,29522,0.0001301447474775,3.84213323503075
2005,"NW_corner","sponges",0.0049243958505,"Structural epifauna",20,29522,0.000246219792525,7.26890071492305
2008,"NW_corner","sponges",0.00075976393122,"Structural epifauna",20,29522,3.7988196561e-05,1.12148753887384
2016,"NW_corner","sponges",0.02878661117178,"Structural epifauna",20,29522,0.001439330558589,42.4919167506645
2017,"NW_corner","sponges",0.00537462632826,"Structural epifauna",20,29522,0.000268731316413,7.93348592314459
1982,"NW_inner","sponges",0.11138983413831,"Structural epifauna",30,41027,0.003712994471277,152.333024173081
1983,"NW_inner","sponges",0.07240268870478,"Structural epifauna",31,41027,0.00233557060338,95.8214551448712
1984,"NW_inner","sponges",0.00780868484865,"Structural epifauna",31,41027,0.000251893059633871,10.3344165575988
1985,"NW_inner","sponges",0.02593046157849,"Structural epifauna",31,41027,0.000836466502531936,34.3177111993777
1986,"NW_inner","sponges",0.24078888738702,"Structural epifauna",31,41027,0.00776738346409742,318.672441381525
1987,"NW_inner","sponges",0.32387048023617,"Structural epifauna",30,41027,0.010795682674539,442.914473088312
1988,"NW_inner","sponges",0.25059546998073,"Structural epifauna",31,41027,0.00808372483808806,331.650978932239
1989,"NW_inner","sponges",0.76357682057853,"Structural epifauna",30,41027,0.025452560685951,1044.24220726251
1990,"NW_inner","sponges",0.35472533766516,"Structural epifauna",30,41027,0.011824177922172,485.110547612951
1991,"NW_inner","sponges",0.54735363363429,"Structural epifauna",31,41027,0.0176565688269126,724.396049261743
1992,"NW_inner","sponges",0.21616690813452,"Structural epifauna",16,41027,0.0135104317584075,554.292483752184
1993,"NW_inner","sponges",0.45194698145646,"Structural epifauna",31,41027,0.0145789348856923,598.129961555296
1994,"NW_inner","sponges",0.29000470648716,"Structural epifauna",31,41027,0.00935499053184387,383.807196549958
1995,"NW_inner","sponges",0.09800954712738,"Structural epifauna",31,41027,0.00316159829443161,129.710893225646
1996,"NW_inner","sponges",0.27645558304707,"Structural epifauna",31,41027,0.00891792203377645,365.875587279747
1997,"NW_inner","sponges",0.06346842766173,"Structural epifauna",31,41027,0.00204736863424935,83.9973929573483
1998,"NW_inner","sponges",0.01883933155377,"Structural epifauna",31,41027,0.000607720372702258,24.9329437308555
2002,"NW_inner","sponges",0.29359248060681,"Structural epifauna",31,41027,0.00947072518086484,388.555441995342
2003,"NW_inner","sponges",0.02844893831346,"Structural epifauna",31,41027,0.000917707687530968,37.650793296333
2004,"NW_inner","sponges",0.08212485308391,"Structural epifauna",31,41027,0.00264918880915839,108.688269273341
2005,"NW_inner","sponges",0.04928616761229,"Structural epifauna",31,41027,0.00158987637459,65.2278580203039
2006,"NW_inner","sponges",0.03313414922265,"Structural epifauna",31,41027,0.00106884352331129,43.8514432308923
2007,"NW_inner","sponges",0.01890968006592,"Structural epifauna",31,41027,0.000609989679545806,25.0260465827258
2008,"NW_inner","sponges",0.00243405852039,"Structural epifauna",31,41027,7.85180167867742e-05,3.22135867471098
2009,"NW_inner","sponges",0.18396135927225,"Structural epifauna",31,41027,0.00593423739587903,243.463957640729
2010,"NW_inner","sponges",0.08813261602152,"Structural epifauna",31,41027,0.00284298761359742,116.639252823061
2011,"NW_inner","sponges",0.13360589427528,"Structural epifauna",31,41027,0.0043098675572671,176.820936271997
2012,"NW_inner","sponges",0.08918784370377,"Structural epifauna",31,41027,0.00287702721625065,118.035795601115
2013,"NW_inner","sponges",0.45054001121346,"Structural epifauna",31,41027,0.0145335487488213,596.267904517891
2014,"NW_inner","sponges",0.1805142821769,"Structural epifauna",31,41027,0.00582304136054516,238.901917899086
2015,"NW_inner","sponges",0.23782018017429,"Structural epifauna",31,41027,0.00767161871529968,314.7435010326
2016,"NW_inner","sponges",0.29488689323037,"Structural epifauna",31,41027,0.00951248042678613,390.268534469755
2017,"NW_inner","sponges",0.66793098345939,"Structural epifauna",31,41027,0.0215461607567545,883.974337367368
2018,"NW_inner","sponges",0.46258367649354,"Structural epifauna",31,41027,0.0149220540804368,612.20711275808
2019,"NW_inner","sponges",0.22808394609273,"Structural epifauna",31,41027,0.00735754664815258,301.858066333756
2021,"NW_inner","sponges",0.20261778469443,"Structural epifauna",31,41027,0.00653605757078806,268.154833956722
2022,"NW_inner","sponges",0.40185884080566,"Structural epifauna",31,41027,0.0129631884130858,531.840731023671
1983,"NW_middle","sponges",0.00136476113571,"Structural epifauna",44,62703,3.10172985388636e-05,1.94487767028237
1984,"NW_middle","sponges",0.00146324905272,"Structural epifauna",44,62703,3.32556602890909e-05,2.08522966710687
1985,"NW_middle","sponges",0.03216333975498,"Structural epifauna",43,62703,0.000747984645464651,46.90088122457
1986,"NW_middle","sponges",0.01084774057353,"Structural epifauna",44,62703,0.000246539558489318,15.4587699359557
1987,"NW_middle","sponges",0.01964130459228,"Structural epifauna",44,62703,0.000446393286188182,27.9901982238576
1988,"NW_middle","sponges",0.32693767536591,"Structural epifauna",44,62703,0.00743040171286159,465.90847860156
1989,"NW_middle","sponges",0.13087637200386,"Structural epifauna",45,62703,0.002908363822308,182.363136750179
1991,"NW_middle","sponges",0.01205773498251,"Structural epifauna",44,62703,0.000274039431420682,17.183094468371
1992,"NW_middle","sponges",0.04728826986723,"Structural epifauna",41,62703,0.0011533724357861,72.3199118410957
1993,"NW_middle","sponges",0.02775952289439,"Structural epifauna",44,62703,0.000630898247599773,39.5592128192486
1994,"NW_middle","sponges",0.04156190097822,"Structural epifauna",44,62703,0.000944588658595909,59.2285426599393
1995,"NW_middle","sponges",0.00256068584226,"Structural epifauna",44,62703,5.81974055059091e-05,3.64915191743702
1997,"NW_middle","sponges",0.16761236504859,"Structural epifauna",43,62703,0.00389796197787419,244.413909898645
1999,"NW_middle","sponges",0.01283156861616,"Structural epifauna",44,62703,0.000291626559458182,18.2858601577064
2000,"NW_middle","sponges",0.04071771883242,"Structural epifauna",44,62703,0.000925402700736818,58.0255255443007
2001,"NW_middle","sponges",0.05183278375212,"Structural epifauna",44,62703,0.00117801781254818,73.8652509002087
2002,"NW_middle","sponges",0.08275798969326,"Structural epifauna",44,62703,0.00188086340211955,117.935777903102
2003,"NW_middle","sponges",0.02045734733322,"Structural epifauna",44,62703,0.000464939712118636,29.1531147689749
2004,"NW_middle","sponges",0.00733031496603,"Structural epifauna",44,62703,0.000166598067409773,10.446198620795
2005,"NW_middle","sponges",0.01671480648684,"Structural epifauna",44,62703,0.00037988196561,23.8197388896438
2006,"NW_middle","sponges",0.00962367646212,"Structural epifauna",44,62703,0.000218719919593636,13.7143951182798
2007,"NW_middle","sponges",0.04008458222307,"Structural epifauna",44,62703,0.0009110132323425,57.1232627075718
2008,"NW_middle","sponges",0.08904714667947,"Structural epifauna",44,62703,0.00202379878816977,126.898255414609
2009,"NW_middle","sponges",0.47360025349623,"Structural epifauna",44,62703,0.0107636421249143,674.912652158503
2010,"NW_middle","sponges",0.16029611978499,"Structural epifauna",44,62703,0.00364309363147705,228.432899974505
2012,"NW_middle","sponges",0.12738708580122,"Structural epifauna",44,62703,0.00289516104093682,181.535282749861
2013,"NW_middle","sponges",0.00575450829387,"Structural epifauna",44,62703,0.000130784279406136,8.20056667160297
2014,"NW_middle","sponges",0.03493507113369,"Structural epifauna",44,62703,0.000793978889402045,49.7848583021765
2015,"NW_middle","sponges",0.04275782568477,"Structural epifauna",44,62703,0.000971768765562955,60.9328169070939
2016,"NW_middle","sponges",0.29699734859487,"Structural epifauna",44,62703,0.0067499397407925,423.241471566912
2017,"NW_middle","sponges",0.02156885382519,"Structural epifauna",44,62703,0.000490201223299773,30.7370873045657
2018,"NW_middle","sponges",0.28284322795029,"Structural epifauna",44,62703,0.00642825518068841,403.070884594705
2019,"NW_middle","sponges",0.05215638690801,"Structural epifauna",44,62703,0.0011853724297275,74.3264074612034
2021,"NW_middle","sponges",0.01672887618927,"Structural epifauna",44,62703,0.000380201731574318,23.8397891749045
2022,"NW_middle","sponges",0.25748962417143,"Structural epifauna",44,62703,0.00585203691298705,366.940270555027
1982,"NW_outer","sponges",0.87492444560955,"Structural epifauna",56,88134,0.0156236508144563,1376.97484088129
1983,"NW_outer","sponges",0.32425036220178,"Structural epifauna",58,88134,0.00559052348623759,492.715196936063
1984,"NW_outer","sponges",0.42850685720808,"Structural epifauna",60,88134,0.007141780953468,629.433722552949
1985,"NW_outer","sponges",1.45226061512217,"Structural epifauna",60,88134,0.0242043435853695,2133.22561755296
1986,"NW_outer","sponges",0.33045510097341,"Structural epifauna",59,88134,0.00560093391480356,493.632709647297
1987,"NW_outer","sponges",0.39298085857233,"Structural epifauna",53,88134,0.00741473318061,653.490094139882
1988,"NW_outer","sponges",0.52287235140609,"Structural epifauna",60,88134,0.0087145391901015,768.047196980406
1989,"NW_outer","sponges",0.09602571908475,"Structural epifauna",59,88134,0.00162755456075847,143.442893657887
1990,"NW_outer","sponges",0.84395703056112,"Structural epifauna",60,88134,0.014065950509352,1239.68848219123
1991,"NW_outer","sponges",1.99730681755794,"Structural epifauna",59,88134,0.0338526579247109,2983.57015353647
1992,"NW_outer","sponges",0.28612146861648,"Structural epifauna",60,88134,0.004768691143608,420.283825250748
1993,"NW_outer","sponges",0.16410900914352,"Structural epifauna",60,88134,0.002735150152392,241.059723530917
1994,"NW_outer","sponges",0.39399387714729,"Structural epifauna",60,88134,0.0065665646191215,578.737606141654
1995,"NW_outer","sponges",2.92891809425796,"Structural epifauna",60,88134,0.048815301570966,4302.28778865552
1996,"NW_outer","sponges",0.77985546629004,"Structural epifauna",60,88134,0.012997591104834,1145.52969443344
1997,"NW_outer","sponges",0.61013264587695,"Structural epifauna",61,88134,0.010002174522573,881.531649372444
1998,"NW_outer","sponges",0.54631247565447,"Structural epifauna",60,88134,0.0091052079275745,802.478395488851
1999,"NW_outer","sponges",0.6086553271218,"Structural epifauna",60,88134,0.01014425545203,894.053810009212
2000,"NW_outer","sponges",0.51282658387107,"Structural epifauna",59,88134,0.00869197599781475,766.058612591405
2001,"NW_outer","sponges",0.70106513268204,"Structural epifauna",60,88134,0.011684418878034,1029.79457339665
2002,"NW_outer","sponges",0.76291554456432,"Structural epifauna",60,88134,0.012715259076072,1120.64664341053
2003,"NW_outer","sponges",1.83916336224474,"Structural epifauna",60,88134,0.030652722704079,2701.5470628013
2004,"NW_outer","sponges",0.98606102510412,"Structural epifauna",59,88134,0.0167128987305783,1472.97461672079
2005,"NW_outer","sponges",1.23932973854655,"Structural epifauna",58,88134,0.0213677541128716,1883.22564098382
2006,"NW_outer","sponges",1.00321199236629,"Structural epifauna",60,88134,0.0167201998727715,1473.61809558684
2007,"NW_outer","sponges",0.87277178113776,"Structural epifauna",60,88134,0.014546196352296,1282.01446931326
2008,"NW_outer","sponges",1.06490763752184,"Structural epifauna",60,88134,0.017748460625364,1564.24282875583
2009,"NW_outer","sponges",0.77654908621899,"Structural epifauna",60,88134,0.0129424847703165,1140.67295274707
2010,"NW_outer","sponges",1.88163979388091,"Structural epifauna",60,88134,0.0313606632313485,2763.94069323167
2011,"NW_outer","sponges",1.82133704926593,"Structural epifauna",60,88134,0.0303556174877655,2675.36199166672
2012,"NW_outer","sponges",1.63871231172453,"Structural epifauna",60,88134,0.0273118718620755,2407.10451469216
2013,"NW_outer","sponges",1.68424186878801,"Structural epifauna",60,88134,0.0280706978131335,2473.98288106271
2014,"NW_outer","sponges",3.31600374751212,"Structural epifauna",60,88134,0.055266729125202,4870.87790472055
2015,"NW_outer","sponges",1.22471131772178,"Structural epifauna",60,88134,0.020411855295363,1798.97845460152
2016,"NW_outer","sponges",0.76948609559913,"Structural epifauna",60,88134,0.0128247682599855,1130.29812582556
2017,"NW_outer","sponges",0.62373804812676,"Structural epifauna",60,88134,0.010395634135446,916.208818893398
2018,"NW_outer","sponges",0.33557647265793,"Structural epifauna",60,88134,0.0055929412109655,492.928280687233
2019,"NW_outer","sponges",0.17598383799444,"Structural epifauna",60,88134,0.002933063966574,258.502659630033
2021,"NW_outer","sponges",0.23741215880382,"Structural epifauna",60,88134,0.003956869313397,348.734720066931
2022,"NW_outer","sponges",0.19897373176506,"Structural epifauna",60,88134,0.003316228862751,292.272514589697
1982,"Pribs","sponges",28.6158049842798,"Structural epifauna",38,32785,0.75304749958631,24688.6622739372
1983,"Pribs","sponges",68.6581218212501,"Structural epifauna",39,32785,1.76046466208334,57716.8339464022
1984,"Pribs","sponges",3.52638800794791,"Structural epifauna",39,32785,0.0904202053319977,2964.42643180954
1985,"Pribs","sponges",2.12887260498087,"Structural epifauna",39,32785,0.0545864770507915,1789.6176501102
1986,"Pribs","sponges",81.4693597173987,"Structural epifauna",39,32785,2.08895794147176,68486.4861111517
1987,"Pribs","sponges",8.99900981363286,"Structural epifauna",39,32785,0.230743841375202,7564.93683948598
1988,"Pribs","sponges",107.173299086766,"Structural epifauna",39,32785,2.74803330991707,90094.2720656311
1989,"Pribs","sponges",193.449234966516,"Structural epifauna",39,32785,4.96023679401322,162621.363291723
1990,"Pribs","sponges",0.52890825374856,"Structural epifauna",39,32785,0.0135617500961169,444.621976901193
1991,"Pribs","sponges",1.95463341008775,"Structural epifauna",38,32785,0.0514377213180987,1686.38569341387
1992,"Pribs","sponges",3.52551568639725,"Structural epifauna",39,32785,0.09039783811275,2963.69312252651
1993,"Pribs","sponges",23.5436209794551,"Structural epifauna",39,32785,0.603682589216797,19791.7336874727
1994,"Pribs","sponges",45.7320904299598,"Structural epifauna",39,32785,1.1726177033323,38444.2714037496
1995,"Pribs","sponges",25.6999857829842,"Structural epifauna",40,32785,0.642499644574604,21064.3508473784
1996,"Pribs","sponges",92.3317609208608,"Structural epifauna",40,32785,2.30829402302152,75677.4195447605
1997,"Pribs","sponges",43.8054416580054,"Structural epifauna",39,32785,1.12321645276937,36824.6514040437
1998,"Pribs","sponges",38.1096603020782,"Structural epifauna",38,32785,1.00288579742311,32879.6108685167
1999,"Pribs","sponges",32.9172366202867,"Structural epifauna",40,32785,0.822930915507167,26979.7900649025
2000,"Pribs","sponges",58.3648400810815,"Structural epifauna",40,32785,1.45912100202704,47837.2820514564
2001,"Pribs","sponges",94.4364617770669,"Structural epifauna",39,32785,2.42144773787351,79387.1640861831
2002,"Pribs","sponges",11.5692771232477,"Structural epifauna",39,32785,0.296648131365325,9725.60898681219
2003,"Pribs","sponges",26.3774419549887,"Structural epifauna",39,32785,0.67634466551253,22173.9598588283
2004,"Pribs","sponges",25.9297018145588,"Structural epifauna",39,32785,0.664864149091251,21797.5711279567
2005,"Pribs","sponges",52.2102597986145,"Structural epifauna",39,32785,1.33872461022088,43890.0863460917
2006,"Pribs","sponges",20.2196819197724,"Structural epifauna",39,32785,0.518453382558268,16997.4941471728
2007,"Pribs","sponges",0.89079506995059,"Structural epifauna",39,32785,0.0228408992295023,748.838881239233
2008,"Pribs","sponges",0.50272453752633,"Structural epifauna",39,32785,0.0128903727570854,422.610870841044
2009,"Pribs","sponges",1.29168310128858,"Structural epifauna",39,32785,0.03312007952022,1085.84180707041
2010,"Pribs","sponges",1.68815324606355,"Structural epifauna",39,32785,0.0432859806682962,1419.13087621009
2011,"Pribs","sponges",1.15208351377812,"Structural epifauna",39,32785,0.0295406029173877,968.488666646556
2012,"Pribs","sponges",0.28225230044823,"Structural epifauna",39,32785,0.00723723847303154,237.272863338339
2013,"Pribs","sponges",1.11887901604332,"Structural epifauna",39,32785,0.0286892055395723,940.575603614878
2014,"Pribs","sponges",2.67753472094115,"Structural epifauna",39,32785,0.0686547364343885,2250.84553400143
2015,"Pribs","sponges",4.5908032058847,"Structural epifauna",39,32785,0.117712902714992,3859.21751551102
2016,"Pribs","sponges",4.07099804960835,"Structural epifauna",39,32785,0.104384565374573,3422.24797580538
2017,"Pribs","sponges",3.79874930758785,"Structural epifauna",39,32785,0.0974038283996885,3193.38451408379
2018,"Pribs","sponges",2.909614462524,"Structural epifauna",39,32785,0.0746054990390769,2445.94128599614
2019,"Pribs","sponges",0.19372573275867,"Structural epifauna",39,32785,0.00496732648099154,162.853798679308
2021,"Pribs","sponges",0.00882170342361,"Structural epifauna",39,32785,0.000226197523682308,7.41588581392446
2022,"Pribs","sponges",0.35129233027224,"Structural epifauna",39,32785,0.00900749564800615,295.310744819882
1982,"SE_inner","sponges",4.64138378612055,"Structural epifauna",57,77871,0.0814277857214132,6340.86310191216
1983,"SE_inner","sponges",5.36853414710781,"Structural epifauna",58,77871,0.0925609335708243,7207.81245809366
1984,"SE_inner","sponges",2.2761964591254,"Structural epifauna",58,77871,0.0392447665366448,3056.02921497507
1985,"SE_inner","sponges",2.54715078852234,"Structural epifauna",58,77871,0.0439163929055576,3419.81343194867
1986,"SE_inner","sponges",1.48007641682628,"Structural epifauna",58,77871,0.0255185589107979,1987.15570094275
1987,"SE_inner","sponges",1.98744395615451,"Structural epifauna",58,77871,0.0342662751061122,2668.34910878807
1988,"SE_inner","sponges",2.63678886270387,"Structural epifauna",58,77871,0.0454618769431702,3540.16181944161
1989,"SE_inner","sponges",2.47940517132189,"Structural epifauna",58,77871,0.0427483650227912,3328.85793268977
1990,"SE_inner","sponges",2.85890725496628,"Structural epifauna",58,77871,0.0492915043959703,3838.37873881861
1991,"SE_inner","sponges",0.99372901292847,"Structural epifauna",58,77871,0.0171332588435943,1334.18399940953
1992,"SE_inner","sponges",0.53953087908321,"Structural epifauna",57,77871,0.00946545401900368,737.084369913836
1993,"SE_inner","sponges",7.04690894998251,"Structural epifauna",58,77871,0.121498430172112,9461.20425593255
1994,"SE_inner","sponges",3.06134213352912,"Structural epifauna",58,77871,0.0527817609229159,4110.16850482838
1995,"SE_inner","sponges",1.01617018830432,"Structural epifauna",58,77871,0.0175201756604193,1364.31359885251
1996,"SE_inner","sponges",0.98092558371717,"Structural epifauna",58,77871,0.0169125100640891,1316.99407120069
1997,"SE_inner","sponges",3.1990282415091,"Structural epifauna",58,77871,0.0551556593363638,4295.02634818198
1998,"SE_inner","sponges",1.24062415117011,"Structural epifauna",58,77871,0.0213900715718984,1665.6662633753
1999,"SE_inner","sponges",0.40931578309356,"Structural epifauna",56,77871,0.007309210412385,569.175524022832
2000,"SE_inner","sponges",0.65781486741222,"Structural epifauna",57,77871,0.0115406117089863,898.678974390474
2001,"SE_inner","sponges",1.57309121959101,"Structural epifauna",58,77871,0.0271222624067416,2112.03769587537
2002,"SE_inner","sponges",1.05165397783278,"Structural epifauna",58,77871,0.0181319651350479,1411.95425703132
2003,"SE_inner","sponges",1.37496166997175,"Structural epifauna",59,77871,0.023304435084267,1814.73966444695
2004,"SE_inner","sponges",0.44395539047622,"Structural epifauna",59,77871,0.00752466763519017,585.953393419894
2005,"SE_inner","sponges",0.80587034608311,"Structural epifauna",58,77871,0.0138943163117778,1081.96430551445
2006,"SE_inner","sponges",0.21922003356183,"Structural epifauna",58,77871,0.00377965575106603,294.325572991263
2007,"SE_inner","sponges",1.66052035049103,"Structural epifauna",58,77871,0.0286296612153626,2229.4203485015
2008,"SE_inner","sponges",0.73847647144341,"Structural epifauna",57,77871,0.0129557275691826,1008.87546153982
2009,"SE_inner","sponges",1.01927959254135,"Structural epifauna",58,77871,0.0175737860782991,1368.48829570323
2010,"SE_inner","sponges",0.58957681062672,"Structural epifauna",58,77871,0.0101651174245986,791.567858970919
2011,"SE_inner","sponges",1.87416878189058,"Structural epifauna",58,77871,0.0323132548601824,2516.26546921726
2012,"SE_inner","sponges",2.17821505140288,"Structural epifauna",58,77871,0.0375554319207393,2924.47903909989
2013,"SE_inner","sponges",6.98656399626024,"Structural epifauna",58,77871,0.120457999935521,9380.18491297899
2014,"SE_inner","sponges",4.20733346615505,"Structural epifauna",58,77871,0.0725402321750871,5648.78041970621
2015,"SE_inner","sponges",2.94815137747977,"Structural epifauna",58,77871,0.0508301961634443,3958.19820544357
2016,"SE_inner","sponges",2.23791279881337,"Structural epifauna",58,77871,0.0385847034278167,3004.62944062752
2017,"SE_inner","sponges",2.47426972993494,"Structural epifauna",58,77871,0.0426598229299128,3321.96307137524
2018,"SE_inner","sponges",1.58178629569275,"Structural epifauna",58,77871,0.027272177511944,2123.71173503259
2019,"SE_inner","sponges",1.14582249619677,"Structural epifauna",58,77871,0.0197555602792547,1538.38523450584
2021,"SE_inner","sponges",0.86784738528726,"Structural epifauna",58,77871,0.0149628859532286,1165.17489206387
2022,"SE_inner","sponges",0.78454067719923,"Structural epifauna",58,77871,0.0135265633999867,1053.32701852037
1982,"SE_middle","sponges",37.2593578357211,"Structural epifauna",68,94526,0.547931732878252,51793.7949820497
1983,"SE_middle","sponges",31.8247101568948,"Structural epifauna",69,94526,0.461227683433257,43598.0080042121
1984,"SE_middle","sponges",21.2393836033867,"Structural epifauna",69,94526,0.307817153672271,29096.7242680251
1985,"SE_middle","sponges",15.1022919610401,"Structural epifauna",68,94526,0.222092528838825,20993.5183810188
1986,"SE_middle","sponges",32.4886312751616,"Structural epifauna",68,94526,0.477773989340612,45162.0641164107
1987,"SE_middle","sponges",40.5259487882991,"Structural epifauna",68,94526,0.595969835122046,56334.6446347465
1988,"SE_middle","sponges",40.6217634618474,"Structural epifauna",66,94526,0.615481264573445,58178.9820150695
1989,"SE_middle","sponges",32.7610347839088,"Structural epifauna",67,94526,0.48897066841655,46220.4414027428
1990,"SE_middle","sponges",27.9729321408482,"Structural epifauna",68,94526,0.411366649130121,38884.8438756738
1991,"SE_middle","sponges",14.6046887951983,"Structural epifauna",68,94526,0.214774835223505,20301.806074337
1992,"SE_middle","sponges",47.3133702163651,"Structural epifauna",68,94526,0.695784856123017,65769.7593098843
1993,"SE_middle","sponges",100.534270810229,"Structural epifauna",69,94526,1.45701841753955,137726.122936343
1994,"SE_middle","sponges",100.302162929241,"Structural epifauna",69,94526,1.45365453520639,137408.14859492
1995,"SE_middle","sponges",111.686550092856,"Structural epifauna",69,94526,1.61864565351966,153004.099044599
1996,"SE_middle","sponges",174.688975140402,"Structural epifauna",69,94526,2.53172427739713,239313.769045241
1997,"SE_middle","sponges",359.54470318702,"Structural epifauna",69,94526,5.21079279981189,492555.400195018
1998,"SE_middle","sponges",253.090548800559,"Structural epifauna",69,94526,3.66797896812404,346719.379940893
1999,"SE_middle","sponges",373.189036303454,"Structural epifauna",69,94526,5.40853675802107,511247.3455887
2000,"SE_middle","sponges",464.258970031583,"Structural epifauna",69,94526,6.72839087002293,636007.875379788
2001,"SE_middle","sponges",364.211567204241,"Structural epifauna",69,94526,5.2784285102064,498948.73335577
2002,"SE_middle","sponges",281.6899203724,"Structural epifauna",69,94526,4.08246261409276,385898.861059732
2003,"SE_middle","sponges",216.19395010259,"Structural epifauna",68,94526,3.17932279562633,300528.666579374
2004,"SE_middle","sponges",205.32820030995,"Structural epifauna",68,94526,3.01953235749927,285424.315624976
2005,"SE_middle","sponges",44.6565601671034,"Structural epifauna",69,94526,0.647196524160918,61176.898642835
2006,"SE_middle","sponges",69.8478839981357,"Structural epifauna",69,94526,1.01228817388603,95687.5519247504
2007,"SE_middle","sponges",70.3751038875927,"Structural epifauna",69,94526,1.01992904184917,96409.8126098346
2008,"SE_middle","sponges",182.341021991899,"Structural epifauna",69,94526,2.64262350712897,249796.629634873
2009,"SE_middle","sponges",145.591085872061,"Structural epifauna",69,94526,2.11001573727625,199451.347581774
2010,"SE_middle","sponges",170.188344657391,"Structural epifauna",69,94526,2.46649774865785,233148.166189632
