"YEAR","goa_INPFC_area","goa_name","qq_cpue","guild","stat_count","area_km2","ave_bio_tkm2","tot_bio_tons"
2021,"Southeastern","Shortraker Rock",4.8506627017,"Benthic foragers",51,28038,0.0951110333666667,2666.7231535346
2023,"Southeastern","Shortraker Rock",14.1706499193,"Benthic foragers",38,28038,0.372911839981579,10455.7021694035
1984,"Yakutat","Shortraker Rock",19.5078688023,"Benthic foragers",110,57198,0.177344261839091,10143.7370886723
1987,"Yakutat","Shortraker Rock",17.631742223,"Benthic foragers",109,57198,0.161759102963303,9252.29717129499
1990,"Yakutat","Shortraker Rock",46.5747347127,"Benthic foragers",134,57198,0.347572647109701,19880.4602693807
1993,"Yakutat","Shortraker Rock",25.7559643086,"Benthic foragers",124,57198,0.207709389585484,11880.5616655105
1996,"Yakutat","Shortraker Rock",16.7120743283,"Benthic foragers",116,57198,0.144069606278448,8240.49333991468
1999,"Yakutat","Shortraker Rock",41.0181186579,"Benthic foragers",127,57198,0.322977312266929,18473.6563070438
2003,"Yakutat","Shortraker Rock",29.2300610825,"Benthic foragers",76,57198,0.384606066875,21998.6978131163
2005,"Yakutat","Shortraker Rock",57.1753871811,"Benthic foragers",86,57198,0.664830083501163,38026.9511160995
2007,"Yakutat","Shortraker Rock",28.7018755814,"Benthic foragers",70,57198,0.41002679402,23452.712564356
2009,"Yakutat","Shortraker Rock",39.1750194685,"Benthic foragers",80,57198,0.48968774335625,28009.1595444908
2011,"Yakutat","Shortraker Rock",49.7909759909,"Benthic foragers",66,57198,0.754408727134849,43150.6703746591
2013,"Yakutat","Shortraker Rock",150.1542246054,"Benthic foragers",59,57198,2.54498685771864,145568.158287791
2015,"Yakutat","Shortraker Rock",139.4099407898,"Benthic foragers",77,57198,1.81051871155584,103558.049263571
2017,"Yakutat","Shortraker Rock",30.3815476583,"Benthic foragers",68,57198,0.446787465563235,25555.3494552859
2019,"Yakutat","Shortraker Rock",41.3819159828,"Benthic foragers",67,57198,0.617640537056717,35327.8034385701
2021,"Yakutat","Shortraker Rock",31.0360203977,"Benthic foragers",69,57198,0.449797397068116,25727.5115175021
2023,"Yakutat","Shortraker Rock",21.7821400003,"Benthic foragers",62,57198,0.351324838714516,20095.0781247929
1984,"Chirikof","Shortspine Thorns",75.6248898145,"Benthic foragers",183,68054,0.413250764013661,28123.3674941857
1987,"Chirikof","Shortspine Thorns",18.7210581552,"Benthic foragers",195,68054,0.0960054264369231,6533.55329073836
1990,"Chirikof","Shortspine Thorns",5.598837779,"Benthic foragers",156,68054,0.0358899857628205,2442.45709110299
1993,"Chirikof","Shortspine Thorns",19.4693028063,"Benthic foragers",172,68054,0.11319362096686,7703.27868127872
1996,"Chirikof","Shortspine Thorns",48.4658029009,"Benthic foragers",183,68054,0.264840453010383,18023.4521891686
1999,"Chirikof","Shortspine Thorns",36.6014977398,"Benthic foragers",154,68054,0.237672063245455,16174.5345921062
2001,"Chirikof","Shortspine Thorns",19.7431099015,"Benthic foragers",140,68054,0.141022213582143,9597.12572311915
2003,"Chirikof","Shortspine Thorns",52.4026776547,"Benthic foragers",169,68054,0.310075015708284,21101.8451190116
2005,"Chirikof","Shortspine Thorns",51.7763266244,"Benthic foragers",168,68054,0.308192420383333,20973.7269767674
2007,"Chirikof","Shortspine Thorns",29.5698488001,"Benthic foragers",187,68054,0.158127533690374,10761.2111777647
2009,"Chirikof","Shortspine Thorns",19.4217344634,"Benthic foragers",182,68054,0.106712826721978,7262.23470973749
2011,"Chirikof","Shortspine Thorns",30.7834469161,"Benthic foragers",150,68054,0.205222979440667,13966.2446428551
2013,"Chirikof","Shortspine Thorns",18.4655131162,"Benthic foragers",123,68054,0.150126122895935,10216.68316756
2015,"Chirikof","Shortspine Thorns",48.2613130507,"Benthic foragers",172,68054,0.280589029364535,19095.2058043741
2017,"Chirikof","Shortspine Thorns",33.3400177559,"Benthic foragers",115,68054,0.289913197877391,19729.752768348
2019,"Chirikof","Shortspine Thorns",18.1007213354,"Benthic foragers",118,68054,0.153395943520339,10439.2075403331
2021,"Chirikof","Shortspine Thorns",20.7971159103,"Benthic foragers",112,68054,0.185688534913393,12636.847554996
2023,"Chirikof","Shortspine Thorns",12.8625707208,"Benthic foragers",120,68054,0.10718808934,7294.57823194436
1984,"Kodiak","Shortspine Thorns",59.617187443,"Benthic foragers",264,101489,0.225822679708333,22918.517940919
1987,"Kodiak","Shortspine Thorns",15.2503637366,"Benthic foragers",234,101489,0.0651724946008547,6614.29130454614
1990,"Kodiak","Shortspine Thorns",9.6059104817,"Benthic foragers",215,101489,0.0446786534032558,4534.39185524303
1993,"Kodiak","Shortspine Thorns",18.8772644063,"Benthic foragers",240,101489,0.0786552683595833,7982.64453054575
1996,"Kodiak","Shortspine Thorns",41.4942102725,"Benthic foragers",210,101489,0.197591477488095,20053.3614587893
1999,"Kodiak","Shortspine Thorns",55.3284231551,"Benthic foragers",231,101489,0.239516983355411,24308.3391237573
2001,"Kodiak","Shortspine Thorns",36.6419072599,"Benthic foragers",210,101489,0.17448527266619,17708.335837619
2003,"Kodiak","Shortspine Thorns",71.709067884,"Benthic foragers",246,101489,0.29150027595122,29584.0715060133
2005,"Kodiak","Shortspine Thorns",54.1895668523,"Benthic foragers",285,101489,0.190138831060702,19296.9998255196
2007,"Kodiak","Shortspine Thorns",50.8459578516,"Benthic foragers",261,101489,0.194812099048276,19771.2851203105
2009,"Kodiak","Shortspine Thorns",59.5501438621,"Benthic foragers",272,101489,0.218934352434191,22219.4284941936
2011,"Kodiak","Shortspine Thorns",27.4895403398,"Benthic foragers",224,101489,0.12272116223125,12454.8480336873
2013,"Kodiak","Shortspine Thorns",35.5784457686,"Benthic foragers",185,101489,0.192315923073514,19517.9507168078
2015,"Kodiak","Shortspine Thorns",57.797958167,"Benthic foragers",248,101489,0.233056282931452,23652.6490984301
2017,"Kodiak","Shortspine Thorns",35.2112637261,"Benthic foragers",176,101489,0.20006399844375,20304.2951380577
2019,"Kodiak","Shortspine Thorns",41.4187076602,"Benthic foragers",175,101489,0.236678329486857,24020.2469812916
2021,"Kodiak","Shortspine Thorns",24.0787280132,"Benthic foragers",175,101489,0.137592731504,13964.1487276095
2023,"Kodiak","Shortspine Thorns",15.4768920477,"Benthic foragers",180,101489,0.0859827335983333,8726.30165016125
1984,"Shumagin","Shortspine Thorns",73.3166218939,"Benthic foragers",222,65228,0.330255053576126,21541.8766346636
1987,"Shumagin","Shortspine Thorns",20.3329954629,"Benthic foragers",172,65228,0.118215089900581,7710.93388403512
1990,"Shumagin","Shortspine Thorns",4.7152027,"Benthic foragers",135,65228,0.0349274274074074,2278.24623493037
1993,"Shumagin","Shortspine Thorns",9.0296851227,"Benthic foragers",170,65228,0.0531157948394118,3464.63706578515
1996,"Shumagin","Shortspine Thorns",55.3264055871,"Benthic foragers",200,65228,0.2766320279355,18044.1539181768
1999,"Shumagin","Shortspine Thorns",29.0061839998,"Benthic foragers",141,65228,0.205717617019858,13418.5487229713
2001,"Shumagin","Shortspine Thorns",24.1634677329,"Benthic foragers",139,65228,0.173837897358993,11339.0983689324
2003,"Shumagin","Shortspine Thorns",53.87769753,"Benthic foragers",226,65228,0.238396891725664,15550.1524534816
2005,"Shumagin","Shortspine Thorns",46.9223306633,"Benthic foragers",174,65228,0.26966856703046,17589.9412902628
2007,"Shumagin","Shortspine Thorns",34.4892506226,"Benthic foragers",198,65228,0.174188134457576,11361.9436343988
2009,"Shumagin","Shortspine Thorns",58.1851035219,"Benthic foragers",191,65228,0.30463404985288,19870.6698038036
2011,"Shumagin","Shortspine Thorns",11.1877560249,"Benthic foragers",160,65228,0.069923475155625,4560.96843745111
2013,"Shumagin","Shortspine Thorns",23.6212644024,"Benthic foragers",133,65228,0.177603491747368,11584.7205596973
2015,"Shumagin","Shortspine Thorns",47.2993241291,"Benthic foragers",184,65228,0.257061544179891,16767.6104037659
2017,"Shumagin","Shortspine Thorns",37.174744625,"Benthic foragers",123,65228,0.302233696138211,19714.0995317033
2019,"Shumagin","Shortspine Thorns",28.3210367468,"Benthic foragers",121,65228,0.234058154932231,15267.1453299196
2021,"Shumagin","Shortspine Thorns",21.7225615001,"Benthic foragers",112,65228,0.193951441965179,12651.0646565047
2023,"Shumagin","Shortspine Thorns",12.0620492507,"Benthic foragers",116,65228,0.10398318319569,6782.61507348845
1984,"Southeastern","Shortspine Thorns",22.980625445,"Benthic foragers",87,28038,0.264145120057471,7406.10087617138
1987,"Southeastern","Shortspine Thorns",28.1538125806,"Benthic foragers",46,28038,0.612039403926087,17160.3608072796
1990,"Southeastern","Shortspine Thorns",40.0593728085,"Benthic foragers",68,28038,0.589108423654412,16517.4219824224
1993,"Southeastern","Shortspine Thorns",39.0318941688,"Benthic foragers",68,28038,0.573998443658824,16093.7683633061
1996,"Southeastern","Shortspine Thorns",44.1345873149,"Benthic foragers",98,28038,0.450352931784694,12626.9955013792
1999,"Southeastern","Shortspine Thorns",48.1572806483,"Benthic foragers",64,28038,0.752457510129688,21097.4036690162
2003,"Southeastern","Shortspine Thorns",30.1973710578,"Benthic foragers",77,28038,0.392173650101299,10995.7648015402
2005,"Southeastern","Shortspine Thorns",45.9759501103,"Benthic foragers",89,28038,0.516583709104494,14483.9740358718
2007,"Southeastern","Shortspine Thorns",40.9879255206,"Benthic foragers",61,28038,0.671933205255738,18839.6632089604
2009,"Southeastern","Shortspine Thorns",58.623371848,"Benthic foragers",70,28038,0.837476740685714,23481.1728553461
2011,"Southeastern","Shortspine Thorns",32.3625691104,"Benthic foragers",53,28038,0.610614511516981,17120.4096739131
2013,"Southeastern","Shortspine Thorns",27.8490615823,"Benthic foragers",36,28038,0.773585043952778,21689.777462348
2015,"Southeastern","Shortspine Thorns",32.3085372412,"Benthic foragers",62,28038,0.521105439374194,14610.7543091736
2017,"Southeastern","Shortspine Thorns",46.6264212101,"Benthic foragers",43,28038,1.08433537697907,30402.5952997392
2019,"Southeastern","Shortspine Thorns",20.0436656449,"Benthic foragers",50,28038,0.400873312898,11239.6859470341
2021,"Southeastern","Shortspine Thorns",29.1262640151,"Benthic foragers",51,28038,0.571103215982353,16012.5919697132
2023,"Southeastern","Shortspine Thorns",9.6853950367,"Benthic foragers",38,28038,0.254878816755263,7146.29226418407
1984,"Yakutat","Shortspine Thorns",19.2355408071,"Benthic foragers",110,57198,0.174868552791818,10002.1314825864
1987,"Yakutat","Shortspine Thorns",31.0851055012,"Benthic foragers",109,57198,0.28518445413945,16311.9804078682
1990,"Yakutat","Shortspine Thorns",26.1493845341,"Benthic foragers",134,57198,0.195144660702239,11161.8843028467
1993,"Yakutat","Shortspine Thorns",46.7716638314,"Benthic foragers",124,57198,0.37719083735,21574.5615147453
1996,"Yakutat","Shortspine Thorns",42.8123655998,"Benthic foragers",116,57198,0.369072117239655,21110.1869618738
1999,"Yakutat","Shortspine Thorns",43.335445553,"Benthic foragers",127,57198,0.341223980732283,19517.3292499251
2003,"Yakutat","Shortspine Thorns",33.5413046711,"Benthic foragers",76,57198,0.441332956198684,25243.3624286523
2005,"Yakutat","Shortspine Thorns",44.6721609716,"Benthic foragers",86,57198,0.519443732227907,29711.1425959718
2007,"Yakutat","Shortspine Thorns",46.8426290634,"Benthic foragers",70,57198,0.669180415191429,38275.7813881193
2009,"Yakutat","Shortspine Thorns",25.7244171705,"Benthic foragers",80,57198,0.32155521463125,18392.3151664782
2011,"Yakutat","Shortspine Thorns",27.4475071953,"Benthic foragers",66,57198,0.415871321140909,23787.0078266177
2013,"Yakutat","Shortspine Thorns",33.8777429446,"Benthic foragers",59,57198,0.574199032959322,32843.0362872073
2015,"Yakutat","Shortspine Thorns",39.9180902438,"Benthic foragers",77,57198,0.518416756412987,29652.40163331
2017,"Yakutat","Shortspine Thorns",27.1217053543,"Benthic foragers",68,57198,0.398848608151471,22813.3426890478
2019,"Yakutat","Shortspine Thorns",34.4875961401,"Benthic foragers",67,57198,0.514740240897015,29442.1122988275
2021,"Yakutat","Shortspine Thorns",26.1782364958,"Benthic foragers",69,57198,0.379394731823188,21700.6198708227
2023,"Yakutat","Shortspine Thorns",19.3887142612,"Benthic foragers",62,57198,0.31272119776129,17887.0270695503
1984,"Chirikof","Sleeper shark",0,"Apex predators",183,68054,0,0
1987,"Chirikof","Sleeper shark",0,"Apex predators",195,68054,0,0
1990,"Chirikof","Sleeper shark",0,"Apex predators",156,68054,0,0
1993,"Chirikof","Sleeper shark",0,"Apex predators",172,68054,0,0
1996,"Chirikof","Sleeper shark",0,"Apex predators",183,68054,0,0
1999,"Chirikof","Sleeper shark",0,"Apex predators",154,68054,0,0
2001,"Chirikof","Sleeper shark",0,"Apex predators",140,68054,0,0
2003,"Chirikof","Sleeper shark",0,"Apex predators",169,68054,0,0
2005,"Chirikof","Sleeper shark",0,"Apex predators",168,68054,0,0
2007,"Chirikof","Sleeper shark",0,"Apex predators",187,68054,0,0
2009,"Chirikof","Sleeper shark",0,"Apex predators",182,68054,0,0
2011,"Chirikof","Sleeper shark",0,"Apex predators",150,68054,0,0
2013,"Chirikof","Sleeper shark",0,"Apex predators",123,68054,0,0
2015,"Chirikof","Sleeper shark",0,"Apex predators",172,68054,0,0
2017,"Chirikof","Sleeper shark",0,"Apex predators",115,68054,0,0
2019,"Chirikof","Sleeper shark",0,"Apex predators",118,68054,0,0
1987,"Kodiak","Sleeper shark",0,"Apex predators",234,101489,0,0
1990,"Kodiak","Sleeper shark",0,"Apex predators",215,101489,0,0
1993,"Kodiak","Sleeper shark",0,"Apex predators",240,101489,0,0
1996,"Kodiak","Sleeper shark",0,"Apex predators",210,101489,0,0
1999,"Kodiak","Sleeper shark",0,"Apex predators",231,101489,0,0
2001,"Kodiak","Sleeper shark",0,"Apex predators",210,101489,0,0
2003,"Kodiak","Sleeper shark",0,"Apex predators",246,101489,0,0
2005,"Kodiak","Sleeper shark",0,"Apex predators",285,101489,0,0
2007,"Kodiak","Sleeper shark",0,"Apex predators",261,101489,0,0
2009,"Kodiak","Sleeper shark",0,"Apex predators",272,101489,0,0
2013,"Kodiak","Sleeper shark",0,"Apex predators",185,101489,0,0
2015,"Kodiak","Sleeper shark",0,"Apex predators",248,101489,0,0
1993,"Shumagin","Sleeper shark",0,"Apex predators",170,65228,0,0
1999,"Shumagin","Sleeper shark",0,"Apex predators",141,65228,0,0
2001,"Shumagin","Sleeper shark",0,"Apex predators",139,65228,0,0
2003,"Shumagin","Sleeper shark",0,"Apex predators",226,65228,0,0
2005,"Shumagin","Sleeper shark",0,"Apex predators",174,65228,0,0
2007,"Shumagin","Sleeper shark",0,"Apex predators",198,65228,0,0
2009,"Shumagin","Sleeper shark",0,"Apex predators",191,65228,0,0
2011,"Shumagin","Sleeper shark",0,"Apex predators",160,65228,0,0
2013,"Shumagin","Sleeper shark",0,"Apex predators",133,65228,0,0
2015,"Shumagin","Sleeper shark",0,"Apex predators",184,65228,0,0
1993,"Southeastern","Sleeper shark",0,"Apex predators",68,28038,0,0
1999,"Southeastern","Sleeper shark",0,"Apex predators",64,28038,0,0
1990,"Yakutat","Sleeper shark",0,"Apex predators",134,57198,0,0
1993,"Yakutat","Sleeper shark",0,"Apex predators",124,57198,0,0
1996,"Yakutat","Sleeper shark",0,"Apex predators",116,57198,0,0
2005,"Yakutat","Sleeper shark",0,"Apex predators",86,57198,0,0
1984,"Chirikof","Snails",184.813264631015,"Motile epifauna",183,68054,1.00990854989626,68728.3164546399
1987,"Chirikof","Snails",27.7686687894013,"Motile epifauna",195,68054,0.142403429689238,9691.12300407138
1990,"Chirikof","Snails",25.7628090177855,"Motile epifauna",156,68054,0.165146211652471,11238.8602877973
1993,"Chirikof","Snails",60.2376998680925,"Motile epifauna",172,68054,0.350219185279607,23833.8164350184
1996,"Chirikof","Snails",363.431098181418,"Motile epifauna",183,68054,1.98596228514436,135152.677353214
1999,"Chirikof","Snails",297.627211985888,"Motile epifauna",154,68054,1.9326442336746,131524.170678491
2001,"Chirikof","Snails",274.126560367233,"Motile epifauna",140,68054,1.95804685976595,133252.920994512
2003,"Chirikof","Snails",658.000129556558,"Motile epifauna",169,68054,3.8934918908672,264967.697141077
2005,"Chirikof","Snails",351.879679056213,"Motile epifauna",168,68054,2.09452189914413,142540.593324354
2007,"Chirikof","Snails",413.287512549791,"Motile epifauna",187,68054,2.21009364999888,150405.713257024
2009,"Chirikof","Snails",399.598789540064,"Motile epifauna",182,68054,2.19559774472562,149419.208919558
2011,"Chirikof","Snails",104.409570567586,"Motile epifauna",150,68054,0.696063803783904,47369.9261027098
2013,"Chirikof","Snails",129.291336221827,"Motile epifauna",123,68054,1.0511490749742,71534.8991482944
2015,"Chirikof","Snails",275.64357159035,"Motile epifauna",172,68054,1.60257890459506,109061.904773312
2017,"Chirikof","Snails",301.35833746777,"Motile epifauna",115,68054,2.62050728232844,178336.002591579
2019,"Chirikof","Snails",82.4099603969114,"Motile epifauna",118,68054,0.69838949488908,47528.1986851814
2021,"Chirikof","Snails",309.867534345358,"Motile epifauna",112,68054,2.76667441379784,188283.260556598
2023,"Chirikof","Snails",216.036788168444,"Motile epifauna",120,68054,1.80030656807036,122518.063183461
1984,"Kodiak","Snails",225.937511873159,"Motile epifauna",264,101489,0.855823908610451,86856.7126609661
1987,"Kodiak","Snails",15.1045870962155,"Motile epifauna",234,101489,0.0645495175051945,6551.06598208469
1990,"Kodiak","Snails",124.717210895009,"Motile epifauna",215,101489,0.58008005067446,58871.7442629002
1993,"Kodiak","Snails",439.544762697762,"Motile epifauna",240,101489,1.83143651124068,185870.660089305
1996,"Kodiak","Snails",228.542704319135,"Motile epifauna",210,101489,1.08829859199588,110450.33580307
1999,"Kodiak","Snails",414.286587368422,"Motile epifauna",231,101489,1.79344843016633,182015.28772915
2001,"Kodiak","Snails",291.21372468421,"Motile epifauna",210,101489,1.38673202230576,140738.04621179
2003,"Kodiak","Snails",367.680342843924,"Motile epifauna",246,101489,1.49463554001595,151689.066320679
2005,"Kodiak","Snails",744.947067990573,"Motile epifauna",285,101489,2.61384936137043,265276.957836124
2007,"Kodiak","Snails",430.815391715125,"Motile epifauna",261,101489,1.65063368473228,167521.162029794
2009,"Kodiak","Snails",362.094736837149,"Motile epifauna",272,101489,1.33123065013658,135105.267451711
2011,"Kodiak","Snails",233.635571498679,"Motile epifauna",224,101489,1.04301594419053,105854.645159953
2013,"Kodiak","Snails",145.90064995999,"Motile epifauna",185,101489,0.788652161945894,80039.5192637269
2015,"Kodiak","Snails",333.078388452292,"Motile epifauna",248,101489,1.34305801795279,136305.615184011
2017,"Kodiak","Snails",167.190656127515,"Motile epifauna",176,101489,0.949946909815428,96409.1619302579
2019,"Kodiak","Snails",205.644804153721,"Motile epifauna",175,101489,1.17511316659269,119261.060164325
2021,"Kodiak","Snails",185.314930535638,"Motile epifauna",175,101489,1.05894246020365,107471.011343608
2023,"Kodiak","Snails",383.272226290359,"Motile epifauna",180,101489,2.12929014605755,216099.527633234
1984,"Shumagin","Snails",428.99988386689,"Motile epifauna",222,65228,1.93243190931032,126048.668580493
1987,"Shumagin","Snails",21.8806675406486,"Motile epifauna",172,65228,0.127213183375864,8297.86152524085
1990,"Shumagin","Snails",54.5176382124351,"Motile epifauna",135,65228,0.403834357129149,26341.3074468201
1993,"Shumagin","Snails",449.678216841657,"Motile epifauna",170,65228,2.64516598142151,172538.886636162
1996,"Shumagin","Snails",325.197038541383,"Motile epifauna",200,65228,1.62598519270691,106059.762149887
1999,"Shumagin","Snails",146.492422494231,"Motile epifauna",141,65228,1.03895335102291,67768.8491805225
2001,"Shumagin","Snails",318.985098505231,"Motile epifauna",139,65228,2.29485682377864,149688.920901433
2003,"Shumagin","Snails",438.473716747022,"Motile epifauna",226,65228,1.94014918914612,126552.051309623
2005,"Shumagin","Snails",300.115248682471,"Motile epifauna",174,65228,1.72480027978431,112505.272649771
2007,"Shumagin","Snails",265.499429367914,"Motile epifauna",198,65228,1.34090620892886,87464.6301960114
2009,"Shumagin","Snails",791.746821532704,"Motile epifauna",191,65228,4.14527131692515,270387.757460394
2011,"Shumagin","Snails",181.575130881112,"Motile epifauna",160,65228,1.13484456800695,74023.6414819572
2013,"Shumagin","Snails",147.561812121352,"Motile epifauna",133,65228,1.1094873091831,72369.6382033952
2015,"Shumagin","Snails",810.575083507519,"Motile epifauna",184,65228,4.40529936688869,287348.867103416
2017,"Shumagin","Snails",336.585621761221,"Motile epifauna",123,65228,2.73646846960343,178494.365335292
2019,"Shumagin","Snails",100.124975325047,"Motile epifauna",121,65228,0.827479134917741,53974.8090124144
2021,"Shumagin","Snails",83.11731592225,"Motile epifauna",112,65228,0.742118892162947,48406.9310980047
2023,"Shumagin","Snails",141.769778855017,"Motile epifauna",116,65228,1.22215326599153,79718.6132340953
1987,"Southeastern","Snails",3.73951849586562,"Motile epifauna",46,28038,0.0812938803449048,2279.31781711044
1990,"Southeastern","Snails",24.4947562516033,"Motile epifauna",68,28038,0.360217003700048,10099.764349742
1993,"Southeastern","Snails",22.8187618158647,"Motile epifauna",68,28038,0.335570026703892,9408.71240872373
1996,"Southeastern","Snails",22.2143610334601,"Motile epifauna",98,28038,0.226677153402654,6355.5740271036
1999,"Southeastern","Snails",23.7372955102992,"Motile epifauna",64,28038,0.370895242348425,10399.1608049651
2003,"Southeastern","Snails",13.3268074823535,"Motile epifauna",77,28038,0.173075421848747,4852.68867779517
2005,"Southeastern","Snails",16.1080670406439,"Motile epifauna",89,28038,0.180989517310605,5074.58408635475
2007,"Southeastern","Snails",14.2677049324286,"Motile epifauna",61,28038,0.23389680217096,6557.99853926939
2009,"Southeastern","Snails",33.4132212049955,"Motile epifauna",70,28038,0.477331731499936,13383.4270877952
2011,"Southeastern","Snails",11.0433934944972,"Motile epifauna",53,28038,0.208365914990513,5842.163524504
2013,"Southeastern","Snails",21.6884071067541,"Motile epifauna",36,28038,0.602455752965392,16891.6544016437
2015,"Southeastern","Snails",11.8206798327794,"Motile epifauna",62,28038,0.190656126335152,5345.616470185
2017,"Southeastern","Snails",12.5090972101537,"Motile epifauna",43,28038,0.290909237445435,8156.51319949511
2019,"Southeastern","Snails",1.50348818176139,"Motile epifauna",50,28038,0.0300697636352279,843.096032804518
2021,"Southeastern","Snails",4.8148227624868,"Motile epifauna",51,28038,0.0944082894605255,2647.01961989421
2023,"Southeastern","Snails",1.92228194981556,"Motile epifauna",38,28038,0.0505863671004096,1418.34056076128
1984,"Yakutat","Snails",22.7216783836257,"Motile epifauna",110,57198,0.206560712578416,11814.8596380602
1987,"Yakutat","Snails",3.39768920092889,"Motile epifauna",109,57198,0.0311714605589807,1782.94520105258
1990,"Yakutat","Snails",21.7697844547886,"Motile epifauna",134,57198,0.16246107802081,9292.4487406343
1993,"Yakutat","Snails",92.3888025124712,"Motile epifauna",124,57198,0.7450709880038,42616.5703718414
1996,"Yakutat","Snails",96.0686291563356,"Motile epifauna",116,57198,0.828177837554617,47370.115952449
1999,"Yakutat","Snails",70.9200663886168,"Motile epifauna",127,57198,0.558425719595408,31940.8343094181
2003,"Yakutat","Snails",23.5236949039486,"Motile epifauna",76,57198,0.309522301367744,17704.0565936322
2005,"Yakutat","Snails",53.3778689308674,"Motile epifauna",86,57198,0.620672894544969,35501.2482221832
2007,"Yakutat","Snails",14.8577491369825,"Motile epifauna",70,57198,0.21225355909975,12140.4790733875
2009,"Yakutat","Snails",51.8701047814309,"Motile epifauna",80,57198,0.648376309767887,37085.8281661036
2011,"Yakutat","Snails",54.0901091438863,"Motile epifauna",66,57198,0.819547108240702,46876.4554971517
2013,"Yakutat","Snails",83.3667140174575,"Motile epifauna",59,57198,1.41299515283826,80820.496752043
2015,"Yakutat","Snails",31.3390255401076,"Motile epifauna",77,57198,0.407000331689709,23279.604971988
2017,"Yakutat","Snails",40.1859648713235,"Motile epifauna",68,57198,0.59097007163711,33802.3061574994
2019,"Yakutat","Snails",55.7873253433304,"Motile epifauna",67,57198,0.832646646915379,47625.7229102658
2021,"Yakutat","Snails",12.3050451936881,"Motile epifauna",69,57198,0.178333988314321,10200.3474636025
2023,"Yakutat","Snails",12.6746299562651,"Motile epifauna",62,57198,0.20442951542363,11692.9594232008
1984,"Chirikof","Sponges",2.21810244051277,"Structural epifauna",183,68054,0.0121207783634577,824.867450746753
1987,"Chirikof","Sponges",0.295940115539428,"Structural epifauna",195,68054,0.00151764161815091,103.281582681642
1990,"Chirikof","Sponges",0.451694047053025,"Structural epifauna",156,68054,0.00289547466059631,197.048632552222
1993,"Chirikof","Sponges",1.14680521148042,"Structural epifauna",172,68054,0.00666747215976991,453.748150360982
1996,"Chirikof","Sponges",5.52067350686101,"Structural epifauna",183,68054,0.0301676147915902,2053.02685702688
1999,"Chirikof","Sponges",3.36670204083841,"Structural epifauna",154,68054,0.0218617015638858,1487.77623822868
2001,"Chirikof","Sponges",3.92716672386056,"Structural epifauna",140,68054,0.0280511908847183,1908.99574446862
2003,"Chirikof","Sponges",2.65690703213463,"Structural epifauna",169,68054,0.015721343385412,1069.90030275083
2005,"Chirikof","Sponges",3.49180998191234,"Structural epifauna",168,68054,0.0207845832256687,1414.47402683966
2007,"Chirikof","Sponges",7.45449256396182,"Structural epifauna",187,68054,0.0398635965987263,2712.87720292972
2009,"Chirikof","Sponges",3.37656871930966,"Structural epifauna",182,68054,0.0185525753808223,1262.57696496648
2011,"Chirikof","Sponges",8.18489800862139,"Structural epifauna",150,68054,0.0545659867241426,3713.4336605248
2013,"Chirikof","Sponges",1.86050391861705,"Structural epifauna",123,68054,0.0151260481188378,1029.38807867939
2015,"Chirikof","Sponges",5.54984840089154,"Structural epifauna",172,68054,0.0322665604702997,2195.86850624577
2017,"Chirikof","Sponges",1.90709179868336,"Structural epifauna",115,68054,0.0165834069450727,1128.56717623998
2019,"Chirikof","Sponges",1.69270825325088,"Structural epifauna",118,68054,0.0143449851970414,976.233622599454
2021,"Chirikof","Sponges",1.16761754620625,"Structural epifauna",112,68054,0.0104251566625558,709.473611513573
2023,"Chirikof","Sponges",1.44366711025702,"Structural epifauna",120,68054,0.0120305592521418,818.727679345258
1984,"Kodiak","Sponges",13.9336043705123,"Structural epifauna",264,101489,0.0527788044337588,5356.46808317775
1987,"Kodiak","Sponges",5.62802968326133,"Structural epifauna",234,101489,0.0240514089028262,2440.95343813893
1990,"Kodiak","Sponges",13.4944183750947,"Structural epifauna",215,101489,0.0627647366283474,6369.93035567435
1993,"Kodiak","Sponges",21.7073639051342,"Structural epifauna",240,101489,0.090447349604726,9179.41106403404
1996,"Kodiak","Sponges",9.38605240330994,"Structural epifauna",210,101489,0.0446954876348092,4536.10034456915
1999,"Kodiak","Sponges",15.4379510433073,"Structural epifauna",231,101489,0.0668309568974341,6782.60698456369
2001,"Kodiak","Sponges",15.7697205288177,"Structural epifauna",210,101489,0.0750939072800841,7621.20555594845
2003,"Kodiak","Sponges",4.34220382081352,"Structural epifauna",246,101489,0.0176512350439574,1791.40619337619
2005,"Kodiak","Sponges",11.2255270673634,"Structural epifauna",285,101489,0.0393878142714504,3997.42988259523
2007,"Kodiak","Sponges",4.28074040504666,"Structural epifauna",261,101489,0.0164013042338953,1664.5519653938
2009,"Kodiak","Sponges",16.0912163311893,"Structural epifauna",272,101489,0.0591588835705488,6003.97593469143
2011,"Kodiak","Sponges",4.22867092701999,"Structural epifauna",224,101489,0.0188779952099107,1915.90885585862
2013,"Kodiak","Sponges",4.26174537283634,"Structural epifauna",185,101489,0.023036461474791,2337.94743861507
2015,"Kodiak","Sponges",6.14560702678018,"Structural epifauna",248,101489,0.0247806734950814,2514.96577234231
2017,"Kodiak","Sponges",1.25686931324628,"Structural epifauna",176,101489,0.00714130291617204,724.763691659384
2019,"Kodiak","Sponges",14.9179533697408,"Structural epifauna",175,101489,0.0852454478270901,8651.47525452354
