"year","model","stratum_bin","species_name","lbin","prey_guild","strat_preycons_sci_t_km2","strat_preycons_sci_vonb_rel","area","cons_tons_day","cons_rel_vonb","jcat"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Deep-water_flatfish",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Euphausiids",7.63409382225037e-05,0.00163028702019889,234769.252,17.9225049634754,382.741264277403,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Flathead_sole",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Gelatinous_carnivores",4.42219830797989e-06,9.44375674455613e-05,234769.252,1.0381961889601,22.171037069894,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Gelatinous_omnivores",3.79022509460872e-07,8.09415618833885e-06,234769.252,0.0889828310372919,1.90025899390748,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Infauna",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","King_crab",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Large_sculpins",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","MISC_NA",1.49422335460536e-06,3.19096542040282e-05,234769.252,0.350797699281632,7.49140564905835,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Macroalgae",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Microzooplankton",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Miscellaneous_deep-sea_fish",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Motile_epifauna",7.8139177976171e-05,0.00166868904927882,234769.252,18.3446763653605,391.756879919779,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Mysids",1.9347117597412e-06,4.13164357574331e-05,234769.252,0.454210832670046,9.69982871807862,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Octopus",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Pacific_cod",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Pacific_halibut",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Pacific_herring",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Pacific_sandlance",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Pandalid_shrimp",0.000201918156927643,0.00431203176233146,234769.252,47.4041746671214,1012.3324714428,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Polychaete",1.64000124285954e-06,3.50227911995431e-05,234769.252,0.385021865065205,8.22227449286892,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Rex_sole",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Rock_sole",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Sessile_epifauna",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Shallow-water_flatfish",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Shelf_demersals",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Shelf_forage_fish",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Slope_demersals",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Slope_forage_fish",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Snow_crab",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Squid",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Tanner_crab",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Thornyheads",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Walleye_pollock",7.68998537861037e-05,0.00164222285449619,234769.252,18.0537211522729,385.543431167376,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","amphipods",3.030559667506e-05,0.000647186451320937,234769.252,7.11482226281752,151.939479081151,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[25,40)","copepods",7.66600672535318e-05,0.00163710213053376,234769.252,17.9974266473814,384.341242633018,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Arrowtooth_flounder",8.52771118874988e-06,0.000196632117986975,234769.252,2.00204437705484,46.1631752589778,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Benthic_detritus",7.25941136200668e-05,0.00167387637767706,234769.252,17.0428657541861,392.974705127714,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Deep-water_flatfish",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Euphausiids",0.00287162941511401,0.0662140827086735,234769.252,674.170289807513,15545.0306693814,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Flathead_sole",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Gelatinous_carnivores",3.57986303504324e-05,0.000825445462567338,234769.252,8.4044176699955,193.789213813728,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Gelatinous_omnivores",0.000983480954377733,0.0226771215369331,234769.252,230.891088015507,5323.89086073886,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Infauna",0.000353192804434145,0.00814392603788758,234769.252,82.9188105087866,1911.94342425819,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","King_crab",6.13995205589991e-08,1.41575124950622e-06,234769.252,0.0144147195147948,0.33237486186464,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Large_sculpins",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","MISC_NA",0.000308613886854633,0.00711602455445198,234769.252,72.4530513736748,1670.62376186232,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Macroalgae",5.2248836347408e-05,0.00120475460835251,234769.252,12.2664202271514,282.839338246471,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Microzooplankton",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Miscellaneous_deep-sea_fish",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Motile_epifauna",0.000238374767209693,0.0054964496702151,234769.252,55.9630657934937,1290.39737773205,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Mysids",2.37167241850631e-05,0.000546860652876485,234769.252,5.56795759681757,128.386066424044,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Octopus",3.77579676957164e-06,8.70623898319529e-05,234769.252,0.88644098329635,20.43957213818,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Pacific_cod",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Pacific_halibut",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Pacific_herring",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Pacific_sandlance",0.000125485345926048,0.00289344336359779,234769.252,29.4601008000195,679.291534176217,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Pandalid_shrimp",0.000532019267778389,0.0122673098464161,234769.252,124.90176554592,2879.98715669534,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Polychaete",6.1780513657949e-06,0.000142453619523512,234769.252,1.45041649796525,33.4437297002275,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Rex_sole",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Rock_sole",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Sessile_epifauna",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Shallow-water_flatfish",6.82321763152202e-06,0.000157329874883922,234769.252,1.60188169958564,36.9362170437521,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Shelf_demersals",2.98058392552874e-05,0.000687263577696942,234769.252,6.99749458719607,161.348356062755,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Shelf_forage_fish",0.000162055401803246,0.00373667636983772,234769.252,38.0456254639075,877.256716312878,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Slope_demersals",9.89208517376985e-06,0.000228091877875974,234769.252,2.32235743696624,53.5489595562178,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Slope_forage_fish",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Snow_crab",8.04629724381173e-08,1.85531666584899e-06,234769.252,0.0188902318529934,0.435571305864502,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Squid",5.64405885343234e-05,0.00130140810567979,234769.252,13.2505147526429,305.530607517182,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Tanner_crab",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Thornyheads",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Walleye_pollock",0.000289945055858856,0.00668555831353575,234769.252,68.0701838850819,1569.56352447117,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","amphipods",0.000291551647443588,0.00672260313119593,234769.252,68.4473621896989,1578.26050860373,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[40,55)","copepods",0.00309834978439455,0.0714418050617986,234769.252,727.397261316671,16772.3391358883,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Arrowtooth_flounder",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Benthic_detritus",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Deep-water_flatfish",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Euphausiids",0.000278571662432028,0.00706388758917852,234769.252,65.4000608175637,1658.38360552352,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Flathead_sole",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Gelatinous_carnivores",6.01995115133087e-07,1.52651055222543e-05,234769.252,0.141329942887449,3.5837774051607,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Gelatinous_omnivores",4.00572413820681e-05,0.00101575245588579,234769.252,9.40420859645156,238.467444285469,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Infauna",1.77670803770422e-06,4.50529165370324e-05,234769.252,0.417116417034206,10.5770395158175,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","King_crab",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Large_sculpins",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","MISC_NA",3.36394333721962e-05,0.000853012735862304,234769.252,7.89750461049434,200.261161944867,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Macroalgae",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Microzooplankton",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Miscellaneous_deep-sea_fish",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Motile_epifauna",0.000334287508295088,0.00847670348249891,234769.252,78.4804282753816,1990.06933601206,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Mysids",1.84461876697962e-05,0.000467749644779914,234769.252,4.33059768148967,109.813234228246,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Octopus",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Pacific_cod",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Pacific_halibut",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Pacific_herring",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Pacific_sandlance",3.7657109817402e-05,0.000954891062361321,234769.252,8.84073150431333,224.179060452053,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Pandalid_shrimp",0.000234048732583006,0.00593489633124283,234769.252,54.9474458800604,1393.33117238342,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Polychaete",1.25267772289762e-05,0.000317648053027506,234769.252,2.94090212001739,74.5739958085239,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Rex_sole",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Rock_sole",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Sessile_epifauna",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Shallow-water_flatfish",1.20439582246545e-05,0.000305404958583971,234769.252,2.82755106352139,71.6996936838499,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Shelf_demersals",1.57882692397958e-07,4.0035141465552e-06,234769.252,0.0370660015980146,0.939902021558182,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Shelf_forage_fish",8.23519929470707e-05,0.00208824262972143,234769.252,19.3337157848931,490.255160174214,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Slope_demersals",2.07740384734155e-06,5.26778177178316e-05,234769.252,0.487710547342298,12.3671318626077,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Slope_forage_fish",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Snow_crab",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Squid",6.63662984870699e-06,0.000168288500032525,234769.252,1.55807662538181,39.508965272838,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Tanner_crab",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Thornyheads",0,0,234769.252,0,0,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Walleye_pollock",4.306580439029e-05,0.00109204216428434,234769.252,10.1105266834867,256.377922061497,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","amphipods",5.79475919793015e-05,0.0014694074488113,234769.252,13.6043128241818,344.971687640657,"adu"
2017,"WGOA","WC_GOA","Walleye_pollock","[55,999)","copepods",9.43423471430417e-06,0.00023922883228667,234769.252,2.21486822706962,56.1635740127749,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[0,10)","MISSING",1.03033066568647e-06,1.12700983579555e-05,234769.252,0.241889959695873,2.64587256146364,"juv"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Arrowtooth_flounder",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Benthic_detritus",2.86736509308677e-06,4.50043406707758e-05,234769.252,0.673169158114892,10.5656353960312,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Deep-water_flatfish",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Euphausiids",0.000822211139064864,0.0129049036326055,234769.252,193.029894104326,3029.67457295888,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Flathead_sole",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Gelatinous_carnivores",2.03043542524986e-06,3.18684243622377e-05,234769.252,0.476683806020212,7.48172614994112,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Gelatinous_omnivores",4.77968903116643e-05,0.000750189621745789,234769.252,11.2212401863955,176.121456355422,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Infauna",4.07343834952191e-08,6.39341002041483e-07,234769.252,0.00956318074385373,0.15009760882221,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","King_crab",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Large_sculpins",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","MISC_NA",4.20102867237435e-05,0.000659366768449082,234769.252,9.8627235904388,154.799043022448,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Macroalgae",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Microzooplankton",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Miscellaneous_deep-sea_fish",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Motile_epifauna",2.25231187722517e-05,0.000353508561793769,234769.252,5.28773574686869,82.992940627919,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Mysids",3.03391924440587e-05,0.000476184688068018,234769.252,7.12270951637572,111.793523031582,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Octopus",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Pacific_cod",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Pacific_halibut",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Pacific_herring",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Pacific_sandlance",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Pandalid_shrimp",4.35313882495079e-07,6.83241011539152e-06,234769.252,0.102198314578586,1.6040398121477,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Polychaete",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Rex_sole",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Rock_sole",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Sessile_epifauna",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Shallow-water_flatfish",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Shelf_demersals",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Shelf_forage_fish",1.80083563995633e-05,0.000282647720124899,234769.252,4.22780836167489,66.3569938332278,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Slope_demersals",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Slope_forage_fish",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Snow_crab",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Squid",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Tanner_crab",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Thornyheads",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Walleye_pollock",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","amphipods",1.5255872574137e-05,0.000239446482839508,234769.252,3.58160979283745,56.2146716702622,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[10,25)","copepods",0.000172049615705504,0.00270038145339599,234769.252,40.3919595860687,633.96653392845,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Arrowtooth_flounder",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Benthic_detritus",8.76500100812394e-06,0.00016542911740466,234769.252,2.0577527304565,38.8376701521122,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Deep-water_flatfish",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Euphausiids",0.000675978720683463,0.0127583057940722,234769.252,158.699018622774,2995.2579080616,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Flathead_sole",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Gelatinous_carnivores",3.15676026920656e-06,5.95801489023119e-05,234769.252,0.741110247144944,13.9875869918444,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Gelatinous_omnivores",5.67328200541906e-05,0.00107076546149205,234769.252,13.3191217279729,251.382806461924,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Infauna",4.73101130860521e-07,8.92922915226843e-06,234769.252,0.111069598612479,2.09630844901465,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","King_crab",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Large_sculpins",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","MISC_NA",8.12794776276272e-05,0.00153405484318685,234769.252,19.0819221655888,360.148908061954,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Macroalgae",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Microzooplankton",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Miscellaneous_deep-sea_fish",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Motile_epifauna",8.36426473643596e-05,0.00157865690124283,234769.252,19.6367217570305,370.620099869417,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Mysids",4.76359792740378e-05,0.000899073257459608,234769.252,11.1834632224533,211.074756146996,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Octopus",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Pacific_cod",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Pacific_halibut",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Pacific_herring",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Pacific_sandlance",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Pandalid_shrimp",0.000241227363106896,0.00455288364891686,234769.252,56.6327675985385,1068.87708869924,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Polychaete",3.41987976858251e-06,6.45462209556265e-05,234769.252,0.802882615200049,15.1534680131792,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Rex_sole",1.06829287613666e-07,2.01627755051223e-06,234769.252,0.0250802319447532,0.473359972358148,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Rock_sole",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Sessile_epifauna",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Shallow-water_flatfish",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Shelf_demersals",2.65250259282713e-05,0.00050062876483215,234769.252,6.22726049646086,117.532240649328,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Shelf_forage_fish",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Slope_demersals",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Slope_forage_fish",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Snow_crab",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Squid",4.28027020728505e-06,8.0785081711723e-05,234769.252,1.0048758349222,18.9658532062201,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Tanner_crab",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Thornyheads",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Walleye_pollock",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","amphipods",6.5936934654118e-05,0.00124448233309835,234769.252,15.4799648279202,292.166186468715,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[25,40)","copepods",0.000183331926631332,0.00346017516559403,234769.252,43.0406992829567,812.342735415487,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Arrowtooth_flounder",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Benthic_detritus",3.53031809095039e-05,0.000795080313941468,234769.252,8.2881013753449,186.660410583964,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Deep-water_flatfish",1.19057932874839e-07,2.68136230811615e-06,234769.252,0.0279511418456921,0.629501423417421,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Euphausiids",0.00361334856110196,0.081378001481093,234769.252,848.303138905183,19105.0525369711,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Flathead_sole",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Gelatinous_carnivores",1.69997172736652e-05,0.000382859000199138,234769.252,3.99101090854987,89.8835210982196,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Gelatinous_omnivores",0.000315039822449861,0.00709516690803543,234769.252,73.9616634667667,1665.72702781463,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Infauna",0.000534807694319235,0.0120446673229714,234769.252,125.556402359172,2827.71753800285,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[40,55)","King_crab",0,0,234769.252,0,0,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Large_sculpins",1.43300420352918e-06,3.22733930107331e-05,234769.252,0.336425324975402,7.57680033663183,"adu"
2019,"WGOA","WC_GOA","Walleye_pollock","[40,55)","MISC_NA",0.000496978142662452,0.0111926893699184,234769.252,116.675186813213,2627.69931124409,"adu"
