"predator","species_name","common_name","race_guild","species_code","model","pred_n","pred_full","tot_wt","tot_sci","prey_guild","prey_n","prey_wt","prey_sci","dietprop_wt"
"redbanded rockfish","Sebastes babcocki","redbanded rockfish","Slope_rockfish",30475,"WGOA",18,17,166.134,1.44741002213183,"Euphausiids",3,0.53,0.00469246031746032,0.0031901958659877
"redbanded rockfish","Sebastes babcocki","redbanded rockfish","Slope_rockfish",30475,"WGOA",18,17,166.134,1.44741002213183,"Infauna",10,75.735,0.701528199505173,0.455866950774676
"redbanded rockfish","Sebastes babcocki","redbanded rockfish","Slope_rockfish",30475,"WGOA",18,17,166.134,1.44741002213183,"King_crab",1,4,0.0310077519379845,0.0240769499319826
"redbanded rockfish","Sebastes babcocki","redbanded rockfish","Slope_rockfish",30475,"WGOA",18,17,166.134,1.44741002213183,"Motile_epifauna",10,19.64,0.186788002450446,0.118217824166035
"redbanded rockfish","Sebastes babcocki","redbanded rockfish","Slope_rockfish",30475,"WGOA",18,17,166.134,1.44741002213183,"Mysids",1,0.525,0.00416666666666667,0.00316009967857272
"redbanded rockfish","Sebastes babcocki","redbanded rockfish","Slope_rockfish",30475,"WGOA",18,17,166.134,1.44741002213183,"Pacific_capelin",1,0.2,0.00229885057471264,0.00120384749659913
"redbanded rockfish","Sebastes babcocki","redbanded rockfish","Slope_rockfish",30475,"WGOA",18,17,166.134,1.44741002213183,"Pandalid_shrimp",7,38.98,0.309353414843011,0.234629877087171
"redbanded rockfish","Sebastes babcocki","redbanded rockfish","Slope_rockfish",30475,"WGOA",18,17,166.134,1.44741002213183,"Shelf_demersals",1,1.5,0.0125,0.00902885622449348
"redbanded rockfish","Sebastes babcocki","redbanded rockfish","Slope_rockfish",30475,"WGOA",18,17,166.134,1.44741002213183,"Tanner_crab",2,15,0.110717100078802,0.0902885622449348
"harlequin rockfish","Sebastes variegatus","harlequin rockfish","Slope_rockfish",30535,"WGOA",20,20,66,0.674333397064264,"Cope_UNID",15,37.565,0.374801198203594,0.569166666666667
"harlequin rockfish","Sebastes variegatus","harlequin rockfish","Slope_rockfish",30535,"WGOA",20,20,66,0.674333397064264,"Euphausiids",12,22.415,0.231387538342195,0.339621212121212
"harlequin rockfish","Sebastes variegatus","harlequin rockfish","Slope_rockfish",30535,"WGOA",20,20,66,0.674333397064264,"Gelatinous_carnivores",8,3.325,0.0341360473376602,0.0503787878787879
"harlequin rockfish","Sebastes variegatus","harlequin rockfish","Slope_rockfish",30535,"WGOA",20,20,66,0.674333397064264,"Gelatinous_omnivores",2,1.5,0.0215277777777778,0.0227272727272727
"harlequin rockfish","Sebastes variegatus","harlequin rockfish","Slope_rockfish",30535,"WGOA",20,20,66,0.674333397064264,"Pandalid_shrimp",1,0.6,0.00645161290322581,0.00909090909090909
"harlequin rockfish","Sebastes variegatus","harlequin rockfish","Slope_rockfish",30535,"WGOA",20,20,66,0.674333397064264,"Pelagic_amphipods",6,0.595,0.00602922249981074,0.00901515151515151
"sharpchin rockfish","Sebastes zacentrus","sharpchin rockfish","Slope_rockfish",30560,"WGOA",111,74,64.869,0.757284319842804,"Cope_UNID",56,20.137,0.240513757591414,0.310425627032943
"sharpchin rockfish","Sebastes zacentrus","sharpchin rockfish","Slope_rockfish",30560,"WGOA",111,74,64.869,0.757284319842804,"Cope_medium",2,0.65,0.0102484472049689,0.010020194545931
"sharpchin rockfish","Sebastes zacentrus","sharpchin rockfish","Slope_rockfish",30560,"WGOA",111,74,64.869,0.757284319842804,"Euphausiids",39,33.218,0.377852528219626,0.512078188348826
"sharpchin rockfish","Sebastes zacentrus","sharpchin rockfish","Slope_rockfish",30560,"WGOA",111,74,64.869,0.757284319842804,"Gelatinous_carnivores",19,3.385,0.0367415907460152,0.0521820900584254
"sharpchin rockfish","Sebastes zacentrus","sharpchin rockfish","Slope_rockfish",30560,"WGOA",111,74,64.869,0.757284319842804,"Gelatinous_omnivores",13,0.464,0.00588504880434705,0.00715287733740307
"sharpchin rockfish","Sebastes zacentrus","sharpchin rockfish","Slope_rockfish",30560,"WGOA",111,74,64.869,0.757284319842804,"Infauna",1,0.009,0.000142857142857143,0.000138741155251353
"sharpchin rockfish","Sebastes zacentrus","sharpchin rockfish","Slope_rockfish",30560,"WGOA",111,74,64.869,0.757284319842804,"Motile_epifauna",32,4.256,0.0515655720266876,0.065609150749973
"sharpchin rockfish","Sebastes zacentrus","sharpchin rockfish","Slope_rockfish",30560,"WGOA",111,74,64.869,0.757284319842804,"Mysids",2,0.65,0.00789697743720732,0.010020194545931
"sharpchin rockfish","Sebastes zacentrus","sharpchin rockfish","Slope_rockfish",30560,"WGOA",111,74,64.869,0.757284319842804,"Pandalid_shrimp",1,1.13,0.0150666666666667,0.0174197228260032
"sharpchin rockfish","Sebastes zacentrus","sharpchin rockfish","Slope_rockfish",30560,"WGOA",111,74,64.869,0.757284319842804,"Pelagic_amphipods",10,0.94,0.011013731145871,0.014490742881808
"sharpchin rockfish","Sebastes zacentrus","sharpchin rockfish","Slope_rockfish",30560,"WGOA",111,74,64.869,0.757284319842804,"Small_copepods",1,0.03,0.000357142857142857,0.000462470517504509
"shortraker rockfish","Sebastes borealis","shortraker rockfish","Slope_rockfish",30576,"WGOA",164,51,156.756,0.999295633821945,"Benthic_detritus",3,5.1359,0.0282226779693959,0.0327636581693843
"shortraker rockfish","Sebastes borealis","shortraker rockfish","Slope_rockfish",30576,"WGOA",164,51,156.756,0.999295633821945,"Euphausiids",8,3.9,0.0291756310447701,0.0248794304524229
"shortraker rockfish","Sebastes borealis","shortraker rockfish","Slope_rockfish",30576,"WGOA",164,51,156.756,0.999295633821945,"Gelatinous_carnivores",1,0.5,0.00308641975308642,0.00318967057082345
"shortraker rockfish","Sebastes borealis","shortraker rockfish","Slope_rockfish",30576,"WGOA",164,51,156.756,0.999295633821945,"Infauna",1,2,0.0148148148148148,0.0127586822832938
"shortraker rockfish","Sebastes borealis","shortraker rockfish","Slope_rockfish",30576,"WGOA",164,51,156.756,0.999295633821945,"MISC_NA",119,8.514,0.0649061242825161,0.0543137104799816
"shortraker rockfish","Sebastes borealis","shortraker rockfish","Slope_rockfish",30576,"WGOA",164,51,156.756,0.999295633821945,"Motile_epifauna",21,57.7661,0.363361900157173,0.368509658322488
"shortraker rockfish","Sebastes borealis","shortraker rockfish","Slope_rockfish",30576,"WGOA",164,51,156.756,0.999295633821945,"Mysids",15,9.695,0.0680478963070727,0.0618477123682666
"shortraker rockfish","Sebastes borealis","shortraker rockfish","Slope_rockfish",30576,"WGOA",164,51,156.756,0.999295633821945,"Pandalid_shrimp",2,1.42,0.0125777777777778,0.00905866442113859
"shortraker rockfish","Sebastes borealis","shortraker rockfish","Slope_rockfish",30576,"WGOA",164,51,156.756,0.999295633821945,"Pelagic_amphipods",2,0.14,0.000939042283580099,0.000893107759830565
"shortraker rockfish","Sebastes borealis","shortraker rockfish","Slope_rockfish",30576,"WGOA",164,51,156.756,0.999295633821945,"Shelf_demersals",1,0.3,0.002,0.00191380234249407
"shortraker rockfish","Sebastes borealis","shortraker rockfish","Slope_rockfish",30576,"WGOA",164,51,156.756,0.999295633821945,"Slope_forage_fish",8,36.133,0.215736633467436,0.230504733471127
"shortraker rockfish","Sebastes borealis","shortraker rockfish","Slope_rockfish",30576,"WGOA",164,51,156.756,0.999295633821945,"Squid",12,31.252,0.196426715964322,0.199367169358749
"sockeye salmon","Oncorhynchus nerka","sockeye salmon","Sockeye_salmon",23240,"WGOA",1,1,3,0.0172413793103448,"Gelatinous_carnivores",1,2.97,0.0170689655172414,0.99
"sockeye salmon","Oncorhynchus nerka","sockeye salmon","Sockeye_salmon",23240,"WGOA",1,1,3,0.0172413793103448,"Gelatinous_omnivores",1,0.03,0.000172413793103448,0.01
"shortspine thornyhead","Sebastolobus alascanus","shortspine thornyhead","Thornyheads",30020,"WGOA",546,354,1655.637,12.9342222967333,"Benthic_detritus",3,1.692,0.0155261631089217,0.00102196314771897
"shortspine thornyhead","Sebastolobus alascanus","shortspine thornyhead","Thornyheads",30020,"WGOA",546,354,1655.637,12.9342222967333,"Cope_UNID",3,0.614,0.00825877192982456,0.000370854239184072
"shortspine thornyhead","Sebastolobus alascanus","shortspine thornyhead","Thornyheads",30020,"WGOA",546,354,1655.637,12.9342222967333,"Cope_large",2,0.008,0.000161111111111111,4.83197705777293e-06
"shortspine thornyhead","Sebastolobus alascanus","shortspine thornyhead","Thornyheads",30020,"WGOA",546,354,1655.637,12.9342222967333,"Cope_medium",1,0.001,1.44927536231884e-05,6.03997132221616e-07
"shortspine thornyhead","Sebastolobus alascanus","shortspine thornyhead","Thornyheads",30020,"WGOA",546,354,1655.637,12.9342222967333,"Euphausiids",28,11.545,0.16251686715644,0.00697314689149856
"shortspine thornyhead","Sebastolobus alascanus","shortspine thornyhead","Thornyheads",30020,"WGOA",546,354,1655.637,12.9342222967333,"Gelatinous_carnivores",2,0.243,0.00406666666666667,0.000146771303129853
"shortspine thornyhead","Sebastolobus alascanus","shortspine thornyhead","Thornyheads",30020,"WGOA",546,354,1655.637,12.9342222967333,"Gelatinous_omnivores",2,0.826,0.0131111111111111,0.000498901631215055
"shortspine thornyhead","Sebastolobus alascanus","shortspine thornyhead","Thornyheads",30020,"WGOA",546,354,1655.637,12.9342222967333,"Infauna",45,61.7308,0.669722684112117,0.0372852261697461
"shortspine thornyhead","Sebastolobus alascanus","shortspine thornyhead","Thornyheads",30020,"WGOA",546,354,1655.637,12.9342222967333,"King_crab",1,1.656,0.0128372093023256,0.001000219250959
"shortspine thornyhead","Sebastolobus alascanus","shortspine thornyhead","Thornyheads",30020,"WGOA",546,354,1655.637,12.9342222967333,"MISC_NA",218,180.71,1.29135686623308,0.109148321763768
"shortspine thornyhead","Sebastolobus alascanus","shortspine thornyhead","Thornyheads",30020,"WGOA",546,354,1655.637,12.9342222967333,"Miscellaneous_deep-sea_fish",1,6.218,0.056018018018018,0.00375565416815401
"shortspine thornyhead","Sebastolobus alascanus","shortspine thornyhead","Thornyheads",30020,"WGOA",546,354,1655.637,12.9342222967333,"Motile_epifauna",207,183.0252,2.03375797859614,0.110546695924288
"shortspine thornyhead","Sebastolobus alascanus","shortspine thornyhead","Thornyheads",30020,"WGOA",546,354,1655.637,12.9342222967333,"Mysids",57,8.031,0.101091664168648,0.0048507009688718
"shortspine thornyhead","Sebastolobus alascanus","shortspine thornyhead","Thornyheads",30020,"WGOA",546,354,1655.637,12.9342222967333,"Octopus",4,17.596,0.187705500828721,0.0106279335385716
"shortspine thornyhead","Sebastolobus alascanus","shortspine thornyhead","Thornyheads",30020,"WGOA",546,354,1655.637,12.9342222967333,"Offal",2,135.1,1.3008658008658,0.0816000125631404
"shortspine thornyhead","Sebastolobus alascanus","shortspine thornyhead","Thornyheads",30020,"WGOA",546,354,1655.637,12.9342222967333,"Other_skates",1,76.5,0.542553191489362,0.0462057806149536
"shortspine thornyhead","Sebastolobus alascanus","shortspine thornyhead","Thornyheads",30020,"WGOA",546,354,1655.637,12.9342222967333,"Pacific_capelin",1,1.058,0.0113763440860215,0.00063902896589047
"shortspine thornyhead","Sebastolobus alascanus","shortspine thornyhead","Thornyheads",30020,"WGOA",546,354,1655.637,12.9342222967333,"Pandalid_shrimp",110,209.981,2.15704967526224,0.126827921821027
"shortspine thornyhead","Sebastolobus alascanus","shortspine thornyhead","Thornyheads",30020,"WGOA",546,354,1655.637,12.9342222967333,"Pelagic_amphipods",9,1.73,0.0183322188982552,0.0010449150387434
"shortspine thornyhead","Sebastolobus alascanus","shortspine thornyhead","Thornyheads",30020,"WGOA",546,354,1655.637,12.9342222967333,"Sessile_epifauna",2,4,0.0379176379176379,0.00241598852888646
"shortspine thornyhead","Sebastolobus alascanus","shortspine thornyhead","Thornyheads",30020,"WGOA",546,354,1655.637,12.9342222967333,"Shallow-water_flatfish",2,587.29,2.66327016885553,0.354721475782433
"shortspine thornyhead","Sebastolobus alascanus","shortspine thornyhead","Thornyheads",30020,"WGOA",546,354,1655.637,12.9342222967333,"Shelf_demersals",9,31.361,0.30373031429483,0.0189419540636021
"shortspine thornyhead","Sebastolobus alascanus","shortspine thornyhead","Thornyheads",30020,"WGOA",546,354,1655.637,12.9342222967333,"Shelf_forage_fish",1,0.22,0.00252873563218391,0.000132879369088756
"shortspine thornyhead","Sebastolobus alascanus","shortspine thornyhead","Thornyheads",30020,"WGOA",546,354,1655.637,12.9342222967333,"Slope_demersals",5,49.532,0.431223149446782,0.0299171859532011
"shortspine thornyhead","Sebastolobus alascanus","shortspine thornyhead","Thornyheads",30020,"WGOA",546,354,1655.637,12.9342222967333,"Slope_forage_fish",1,2.494,0.0415666666666667,0.00150636884776071
"shortspine thornyhead","Sebastolobus alascanus","shortspine thornyhead","Thornyheads",30020,"WGOA",546,354,1655.637,12.9342222967333,"Squid",8,7.016,0.0697831543283898,0.00423764387966686
"shortspine thornyhead","Sebastolobus alascanus","shortspine thornyhead","Thornyheads",30020,"WGOA",546,354,1655.637,12.9342222967333,"Tanner_crab",19,63.87,0.629961214973942,0.0385772968349946
"shortspine thornyhead","Sebastolobus alascanus","shortspine thornyhead","Thornyheads",30020,"WGOA",546,354,1655.637,12.9342222967333,"Thornyheads",1,10.34,0.156666666666667,0.00624533034717151
"shortspine thornyhead","Sebastolobus alascanus","shortspine thornyhead","Thornyheads",30020,"WGOA",546,354,1655.637,12.9342222967333,"Walleye_pollock",1,1.249,0.0112522522522523,0.000754392418144799
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Arrowtooth_flounder",15,69,0.410458117346646,0.00158108029277042
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Benthic_detritus",243,140.865,0.943490990649698,0.00322780978900154
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Cope_UNID",2240,1699.77575,13.6387810462706,0.0389490136297691
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Cope_large",419,456.91149,3.24811961640106,0.0104697645272373
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Cope_medium",1225,726.21566,6.42760898719554,0.016640656062714
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Cope_small",64,4.7571,0.0898592650699584,0.000109005174793307
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Deep-water_flatfish",2,0.028,0.000187575757575758,6.4159779996481e-07
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Euphausiids",6790,20140.00832,134.285182703521,0.461492322478035
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Flathead_sole",6,8.866,0.0538538546757902,0.000203157360517429
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Gelatinous_carnivores",362,288.2741,1.78603691546674,0.00660557244095842
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Gelatinous_omnivores",1660,3031.14364,19.9373992642409,0.0694562532429045
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Infauna",570,1279.4436,7.97786478762668,0.0293174356763949
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"King_crab",4,0.026,0.000284886745164799,5.9576938568161e-07
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Large_copepods",13,4.8573,0.0294808961844218,0.000111301178348895
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Large_sculpins",15,17.564,0.10282106498062,0.000402465134235069
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"MISC_NA",1541,1094.3457,7.33384424940784,0.0250760640543196
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Macroalgae",12,16.279,0.120251196753947,0.000373020378058112
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Microzooplankton",2,0.004,2.68184196755625e-05,9.16568285664015e-08
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Miscellaneous_deep-sea_fish",2,0.579,0.00341379310344828,1.32673259349866e-05
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Motile_epifauna",3049,2703.9787,18.3753407613961,0.0619595280382753
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Mysids",786,632.22105,4.20329249291124,0.0144868440989801
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Octopus",8,18.725,0.105784486839899,0.000429068528726467
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Pacific_capelin",190,1837.211,12.5825676223407,0.0420982334168267
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Pacific_cod",3,0.342,0.00205818974457606,7.83665884242733e-06
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Pacific_halibut",1,0.5,0.00297619047619048,1.14571035708002e-05
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Pacific_herring",4,207.794,1.23983542502632,0.00476143475878171
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Pacific_sandlance",78,380.157,2.41775251485913,0.00871099624432937
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Pandalid_shrimp",1088,4842.024,30.558304663324,0.1109511409206
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Pelagic_amphipods",1537,341.61149,2.58507306113357,0.00782775644381074
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Rex_sole",6,0.036,0.000292090798624339,8.24911457097613e-07
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Sessile_epifauna",1,0.21,0.0011864406779661,4.81198349973608e-06
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Shallow-water_flatfish",36,19.399,0.130004445382221,0.000444512704339905
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Shelf_demersals",82,162.364,0.998268480778053,0.0037204423283388
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Shelf_forage_fish",123,1210.46,7.76689409139975,0.0277367311766216
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Slope_demersals",27,82.7885,0.480587129930545,0.00189703283794238
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Slope_forage_fish",17,127.413,0.745752748487753,0.00291956787453273
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Small_copepods",30,0.7485,0.00642086878593238,1.71512840454879e-05
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Squid",169,217.6705,1.33770971318134,0.00498774692561572
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Tanner_crab",46,59.639,0.357503182115259,0.0013665803997179
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Thornyheads",1,28.235,0.151801075268817,0.000646982638643086
"walleye pollock","Gadus chalcogrammus","walleye pollock","Walleye_pollock",21740,"WGOA",10839,10085,43641.0474,291.175441991144,"Walleye_pollock",161,1788.576,10.7370702864688,0.040983800952495
"coho salmon","Oncorhynchus kisutch","coho salmon","Coho_salmon",23225,"WGOA",1,1,0.89,0.0128985507246377,"Motile_epifauna",1,0.89,0.0128985507246377,1
"Aleutian skate","Bathyraja aleutica","Aleutian skate","Other_skates",472,"WGOA",58,53,3166.89,13.0608863887106,"Arrowtooth_flounder",1,208,0.990476190476191,0.0656795783876295
"Aleutian skate","Bathyraja aleutica","Aleutian skate","Other_skates",472,"WGOA",58,53,3166.89,13.0608863887106,"Benthic_detritus",1,1.375,0.00804093567251462,0.000434179905206685
"Aleutian skate","Bathyraja aleutica","Aleutian skate","Other_skates",472,"WGOA",58,53,3166.89,13.0608863887106,"Euphausiids",9,8.867,0.0420465589318409,0.00279990779597649
"Aleutian skate","Bathyraja aleutica","Aleutian skate","Other_skates",472,"WGOA",58,53,3166.89,13.0608863887106,"Infauna",9,17.739,0.0814035174188108,0.00560139442797192
"Aleutian skate","Bathyraja aleutica","Aleutian skate","Other_skates",472,"WGOA",58,53,3166.89,13.0608863887106,"MISC_NA",15,36.07,0.1333690374147,0.0113897230405856
"Aleutian skate","Bathyraja aleutica","Aleutian skate","Other_skates",472,"WGOA",58,53,3166.89,13.0608863887106,"Motile_epifauna",31,211.405,1.0465095768678,0.0667547657165232
"Aleutian skate","Bathyraja aleutica","Aleutian skate","Other_skates",472,"WGOA",58,53,3166.89,13.0608863887106,"Mysids",3,35,0.1574831070313,0.0110518521325338
"Aleutian skate","Bathyraja aleutica","Aleutian skate","Other_skates",472,"WGOA",58,53,3166.89,13.0608863887106,"Octopus",2,9.06,0.0502422586520947,0.00286085086630732
"Aleutian skate","Bathyraja aleutica","Aleutian skate","Other_skates",472,"WGOA",58,53,3166.89,13.0608863887106,"Offal",2,144.355,0.653021885521885,0.0455825747026262
"Aleutian skate","Bathyraja aleutica","Aleutian skate","Other_skates",472,"WGOA",58,53,3166.89,13.0608863887106,"Pacific_herring",2,71.999,0.376226149425287,0.0227349229054372
"Aleutian skate","Bathyraja aleutica","Aleutian skate","Other_skates",472,"WGOA",58,53,3166.89,13.0608863887106,"Pacific_sandlance",4,445.719,1.83060331379618,0.140743442304595
"Aleutian skate","Bathyraja aleutica","Aleutian skate","Other_skates",472,"WGOA",58,53,3166.89,13.0608863887106,"Pandalid_shrimp",28,414.301,1.52302217472407,0.130822668296025
"Aleutian skate","Bathyraja aleutica","Aleutian skate","Other_skates",472,"WGOA",58,53,3166.89,13.0608863887106,"Shallow-water_flatfish",1,3,0.0147058823529412,0.000947301611360041
"Aleutian skate","Bathyraja aleutica","Aleutian skate","Other_skates",472,"WGOA",58,53,3166.89,13.0608863887106,"Shelf_demersals",9,169.464,0.754623668837791,0.053511173422506
"Aleutian skate","Bathyraja aleutica","Aleutian skate","Other_skates",472,"WGOA",58,53,3166.89,13.0608863887106,"Shelf_forage_fish",7,158.887,0.670249989792033,0.0501713037080543
"Aleutian skate","Bathyraja aleutica","Aleutian skate","Other_skates",472,"WGOA",58,53,3166.89,13.0608863887106,"Slope_demersals",1,6,0.0172413793103448,0.00189460322272008
"Aleutian skate","Bathyraja aleutica","Aleutian skate","Other_skates",472,"WGOA",58,53,3166.89,13.0608863887106,"Squid",3,16.059,0.0730990800810078,0.0050709055256103
"Aleutian skate","Bathyraja aleutica","Aleutian skate","Other_skates",472,"WGOA",58,53,3166.89,13.0608863887106,"Tanner_crab",15,267.159,1.20910639740527,0.0843600503964457
"Aleutian skate","Bathyraja aleutica","Aleutian skate","Other_skates",472,"WGOA",58,53,3166.89,13.0608863887106,"Walleye_pollock",5,942.431,3.42941528499851,0.297588801631885
"sand sole","Psettichthys melanostictus","sand sole","Shallow_water_flatfish",10250,"WGOA",9,6,12.04,0.0975624466632531,"Benthic_detritus",1,0.585,0.0040625,0.0485880398671096
"sand sole","Psettichthys melanostictus","sand sole","Shallow_water_flatfish",10250,"WGOA",9,6,12.04,0.0975624466632531,"Motile_epifauna",2,0.728,0.00560013440860215,0.0604651162790698
"sand sole","Psettichthys melanostictus","sand sole","Shallow_water_flatfish",10250,"WGOA",9,6,12.04,0.0975624466632531,"Mysids",1,0.85,0.00674603174603175,0.0705980066445183
"sand sole","Psettichthys melanostictus","sand sole","Shallow_water_flatfish",10250,"WGOA",9,6,12.04,0.0975624466632531,"Shallow-water_flatfish",3,7.797,0.0646458440006827,0.647591362126246
"sand sole","Psettichthys melanostictus","sand sole","Shallow_water_flatfish",10250,"WGOA",9,6,12.04,0.0975624466632531,"Shelf_demersals",1,1.712,0.0135873015873016,0.1421926910299
"sand sole","Psettichthys melanostictus","sand sole","Shallow_water_flatfish",10250,"WGOA",9,6,12.04,0.0975624466632531,"Shelf_forage_fish",1,0.368,0.00292063492063492,0.0305647840531561
"kelp greenling","Hexagrammos decagrammus","kelp greenling","Shelf_demersals",21935,"WGOA",25,25,276.41,2.33569229422066,"Benthic_detritus",1,0.008,6.50406504065041e-05,2.89425129336855e-05
"kelp greenling","Hexagrammos decagrammus","kelp greenling","Shelf_demersals",21935,"WGOA",25,25,276.41,2.33569229422066,"Cope_medium",1,0.003,3.125e-05,1.0853442350132e-05
"kelp greenling","Hexagrammos decagrammus","kelp greenling","Shelf_demersals",21935,"WGOA",25,25,276.41,2.33569229422066,"Infauna",18,27.436,0.240315087633791,0.0992583481060743
"kelp greenling","Hexagrammos decagrammus","kelp greenling","Shelf_demersals",21935,"WGOA",25,25,276.41,2.33569229422066,"MISC_NA",11,68.617,0.563625288583936,0.248243551246337
"kelp greenling","Hexagrammos decagrammus","kelp greenling","Shelf_demersals",21935,"WGOA",25,25,276.41,2.33569229422066,"Motile_epifauna",25,128.389,1.09449549896923,0.464487536630368
"kelp greenling","Hexagrammos decagrammus","kelp greenling","Shelf_demersals",21935,"WGOA",25,25,276.41,2.33569229422066,"Mysids",1,0.036,0.000352941176470588,0.000130241308201585
"kelp greenling","Hexagrammos decagrammus","kelp greenling","Shelf_demersals",21935,"WGOA",25,25,276.41,2.33569229422066,"Octopus",3,3.407,0.0298686250509996,0.0123258926956333
"kelp greenling","Hexagrammos decagrammus","kelp greenling","Shelf_demersals",21935,"WGOA",25,25,276.41,2.33569229422066,"Pandalid_shrimp",7,26.876,0.224361181399628,0.0972323722007163
