"survey","year","model","stratum_bin","species_name","species_code","haul_count","catch_count","mean_wgt_cpue","var_wgt_cpue","mean_num_cpue","var_num_cpue","stratum_biomass","biomass_var","min_biomass","max_biomass","stratum_pop","pop_var","min_pop","max_pop","area","stratum_ratio","Ni","fi"
"GOA",2007,"WGOA","Shumagin_shelf","Walleye_pollock",21740,161,118,1905.16736535564,249613.577837063,3037.32632134316,354835.717291896,26065.0538707655,46721759.7329546,12565.9465922954,39564.1611492357,41554393.3979393,66416856292987,25459629.4877702,57649157.3081084,13681.241,0.0582752676658015,1368124.1,11624492453.5448
"GOA",2007,"WGOA","Shumagin_shelf","Walleye_pollock",21740,161,118,1905.16736535564,249613.577837063,3037.32632134316,354835.717291896,13099.5935895617,11800966.6236757,6315.30608927043,19883.881089853,20884118.1787967,16775547600151.1,12795323.6116145,28972912.7459789,6875.823,0.0292875789372963,687582.3,2935768438.03099
"GOA",2007,"WGOA","Shumagin_shelf","Walleye_pollock",21740,161,118,1905.16736535564,249613.577837063,3037.32632134316,354835.717291896,23621.7681727305,38373087.4996299,11388.0400457195,35855.4962997414,37659168.1824801,54548883701045.7,23073095.053076,52245241.3118842,12398.789,0.0528126613445955,1239878.9,9547205379.89013
"GOA",2007,"WGOA","Shumagin_shelf","Walleye_pollock",21740,161,118,1905.16736535564,249613.577837063,3037.32632134316,354835.717291896,15534.2374484275,16595174.2377411,7489.04641044741,23579.4284864076,24765566.0820623,23590706103642.6,15173416.9349097,34357715.2292148,8153.739,0.0347308641593321,815373.9,4128592059.64789
"GOA",2007,"WGOA","Shumagin_slope","Walleye_pollock",21740,33,17,619.036936060449,41614.6392481953,554.427913972524,39684.4155466656,1725.84340685279,323456.426360013,567.373626320977,2884.31318738461,1545716.74833178,308453454524.825,414432.76971008,2677000.72695349,2787.949,0.0118752731724851,278794.9,2355072607.1003
"GOA",2007,"WGOA","Shumagin_slope","Walleye_pollock",21740,33,17,619.036936060449,41614.6392481953,554.427913972524,39684.4155466656,1566.84500789954,266603.032461211,515.102662550374,2618.5873532487,1403313.04748377,254237107838.216,376251.932099889,2430374.16286765,2531.101,0.0107812287104787,253110.1,1941102123.9003
"GOA",2007,"WGOA","Shumagin_slope","Walleye_pollock",21740,33,17,619.036936060449,41614.6392481953,554.427913972524,39684.4155466656,1241.54233607364,167392.530721325,408.158917925052,2074.92575422224,1111962.28754704,159628315144.919,298135.872008005,1925788.70308607,2005.603,0.00854286914881,200560.3,1218721680.18758
"GOA",2007,"WGOA","Shumagin_slope","Walleye_pollock",21740,33,17,619.036936060449,41614.6392481953,554.427913972524,39684.4155466656,1199.21073327502,156172.305744299,394.24233957706,2004.17912697299,1074048.84350585,148928521068.615,287970.63724543,1860127.04976627,1937.22,0.00825159165221517,193722,1137024862.36364
"GOA",2009,"WGOA","Chirikof_gully","Walleye_pollock",21740,36,33,1330.8872931659,109740.707723358,2565.93824421075,338468.555093029,14778.2244079186,13530994.3772029,7310.57390622678,22245.8749096105,28492278.3353077,41733065248393.2,15377550.8876751,41607005.7829404,11104.039,0.0472976716729497,1110403.9,34248801294.3003
"GOA",2009,"WGOA","Chirikof_gully","Walleye_pollock",21740,36,33,1330.8872931659,109740.707723358,2565.93824421075,338468.555093029,13332.542762168,11013140.253742,6595.41610212194,20069.669422214,25705017.6537808,33967355834060.4,13873240.0542981,37536795.2532635,10017.785,0.0426707710428792,1001778.5,27875669417.6736
"GOA",2009,"WGOA","Chirikof_shelf","Walleye_pollock",21740,131,99,5162.30780179209,2175883.52254343,7914.85361727307,4175473.82713106,40993.1222324763,137204971.20315,17819.4571799586,64166.7872849941,62850681.1764301,263293397957880,30748851.4633922,94952510.8894679,7940.852,0.0338240716463159,794085.2,4812727325.93771
"GOA",2009,"WGOA","Chirikof_shelf","Walleye_pollock",21740,131,99,5162.30780179209,2175883.52254343,7914.85361727307,4175473.82713106,37695.6155271568,116019110.22268,16386.0513709832,59005.1796833304,57794941.790739,222638184977644,28275398.8850209,87314484.6964572,7302.086,0.0311032468596015,730208.6,4069533909.82718
"GOA",2009,"WGOA","Chirikof_shelf","Walleye_pollock",21740,131,99,5162.30780179209,2175883.52254343,7914.85361727307,4175473.82713106,55711.6877446339,253419764.224869,24217.5267489684,87205.8487402994,85417195.2158543,486307094031290,41789215.3107936,129045175.120915,10792.012,0.0459685921732204,1079201.2,8889571410.1087
"GOA",2009,"WGOA","Chirikof_shelf","Walleye_pollock",21740,131,99,5162.30780179209,2175883.52254343,7914.85361727307,4175473.82713106,39928.4840075894,130170776.233626,17356.6655157147,62500.302499464,61218377.170379,249794928629958,29950268.655924,92486485.684834,7734.619,0.0329456218568179,773461.9,4565969368.26496
"GOA",2009,"WGOA","Chirikof_shelf","Walleye_pollock",21740,131,99,5162.30780179209,2175883.52254343,7914.85361727307,4175473.82713106,25866.9718701361,54630985.3257115,11244.212992635,40489.7307476373,39659257.7845076,104835689509357,19402759.1099765,59915756.4590387,5010.738,0.0213432464316068,501073.8,1916101621.21099
"GOA",2009,"WGOA","Chirikof_slope","Walleye_pollock",21740,23,9,1559.99509315143,1796825.07072327,2053.67519847988,3527373.1312835,2384.16078079955,4196917.31544795,0,6632.77578299472,3138658.50361438,8239028725690.36,0,9091443.27150997,1528.313,0.006509851639345,152831.3,1015386571.29522
"GOA",2009,"WGOA","Chirikof_slope","Walleye_pollock",21740,23,9,1559.99509315143,1796825.07072327,2053.67519847988,3527373.1312835,2502.17128960627,4622675.48951267,0,6961.08302269757,3294014.92502899,9074840718794.23,0,9541448.93174003,1603.961,0.00683207441492381,160396.1,1118400860.21348
"GOA",2009,"WGOA","Chirikof_slope","Walleye_pollock",21740,23,9,1559.99509315143,1796825.07072327,2053.67519847988,3527373.1312835,3046.99801589431,6854940.29915081,0,8476.80022816211,4011258.93442289,13457031862341.5,0,11619019.0833592,1953.21,0.00831970108249099,195321,1658513072.08696
"GOA",2009,"WGOA","Chirikof_slope","Walleye_pollock",21740,23,9,1559.99509315143,1796825.07072327,2053.67519847988,3527373.1312835,4782.24295781038,16885837.5392808,0,13304.2811266799,6295644.0047,33148830459774.3,0,18235972.5533823,3065.55,0.0130577150707964,306555,4085605098.26087
"GOA",2009,"WGOA","Kodiak_gully","Walleye_pollock",21740,50,35,4721.26844405174,4417769.86006267,3475.08326210747,1343032.09840005,37353.6136439374,276535533.486678,3935.66844402708,70771.5588438478,27494076.8760603,84068683880133.6,9068487.23271485,45919666.5194058,7911.775,0.0337002181188531,791177.5,12518445552.625
"GOA",2009,"WGOA","Kodiak_gully","Walleye_pollock",21740,50,35,4721.26844405174,4417769.86006267,3475.08326210747,1343032.09840005,31441.0983524248,195921057.958168,3312.71131652008,59569.4853883295,23142177.9806742,59561334774143.9,7633082.08167893,38651273.8796695,6659.46,0.0283659803967855,665946,8869015552.32
"GOA",2009,"WGOA","Kodiak_gully","Walleye_pollock",21740,50,35,4721.26844405174,4417769.86006267,3475.08326210747,1343032.09840005,15146.9008964548,45470870.330184,1595.91466708491,28697.8871258247,11148855.9487413,13823453989239.1,3677274.13749141,18620437.7599911,3208.227,0.0136654479778297,320822.7,2058223274.0058
"GOA",2009,"WGOA","Kodiak_shelf","Walleye_pollock",21740,199,130,2480.48000056798,726994.343179597,4129.51414784798,3629827.74476136,14302.633719275,24170832.3225691,4607.43840571578,23997.8290328342,23811088.2900526,120683136810545,2147317.36862057,45474859.2114846,5766.075,0.0245606055770881,576607.5,1670158111.37563
"GOA",2009,"WGOA","Kodiak_shelf","Walleye_pollock",21740,199,130,2480.48000056798,726994.343179597,4129.51414784798,3629827.74476136,38207.1980793087,172484451.445239,12308.0346781278,64106.3614804895,63607513.4578822,861201814387711,5736214.85750978,121478812.058255,15403.147,0.0656097289946641,1540314.7,11920918856.3356
"GOA",2009,"WGOA","Kodiak_shelf","Walleye_pollock",21740,199,130,2480.48000056798,726994.343179597,4129.51414784798,3629827.74476136,24524.2081080155,71063985.0332735,7900.20778860892,41148.2084274222,40828010.8380753,354817099950058,3681927.3327987,77974094.3433519,9886.88,0.0421131809884541,988688,4911091519.75879
"GOA",2009,"WGOA","Kodiak_shelf","Walleye_pollock",21740,199,130,2480.48000056798,726994.343179597,4129.51414784798,3629827.74476136,13047.5282023476,20114815.8286443,4203.11976934297,21891.9366353523,21721583.0378405,100431753369972,1958882.85167439,41484283.2240067,5260.082,0.0224053275937515,526008.2,1389848999.17307
"GOA",2009,"WGOA","Kodiak_shelf","Walleye_pollock",21740,199,130,2480.48000056798,726994.343179597,4129.51414784798,3629827.74476136,5456.11837980934,3517443.58787353,1757.62938929122,9154.60737032746,9083370.16891768,17562329673784.2,819151.073303747,17347589.2645316,2199.622,0.00936929338600099,219962.2,242912547.492663
"GOA",2009,"WGOA","Kodiak_shelf","Walleye_pollock",21740,199,130,2480.48000056798,726994.343179597,4129.51414784798,3629827.74476136,18197.7984371269,39128866.9942931,5862.22349424349,30533.3733800104,30295775.8533003,195367472071065,2732115.59644692,57859436.1101536,7336.402,0.0312494159158457,733640.2,2703929390.23236
"GOA",2009,"WGOA","Kodiak_shelf","Walleye_pollock",21740,199,130,2480.48000056798,726994.343179597,4129.51414784798,3629827.74476136,27237.6002196769,87659149.8626214,8774.29764299612,45700.9027963576,45345278.1053779,437675502208044,4089300.83642107,86601255.3743347,10980.778,0.0467726412486078,1098077.8,6058072047.08864
"GOA",2009,"WGOA","Kodiak_shelf","Walleye_pollock",21740,199,130,2480.48000056798,726994.343179597,4129.51414784798,3629827.74476136,29956.7842521395,106035174.471641,9650.25330188246,50263.3152023965,49872187.7882157,529425602590545,4497543.90661267,95246831.6698188,12077.011,0.0514420474449525,1207701.1,7328148816.19251
"GOA",2009,"WGOA","Kodiak_shelf","Walleye_pollock",21740,199,130,2480.48000056798,726994.343179597,4129.51414784798,3629827.74476136,12466.4112697346,18362950.8813091,4015.91924906922,20916.9032903999,20754136.9813393,91684824249312.4,1871637.20817323,39636636.7545053,5025.806,0.0214074286014252,502580.6,1268780130.43698
"GOA",2009,"WGOA","Kodiak_slope","Walleye_pollock",21740,31,8,672.019556804249,165901.464337978,654.699968308,146234.394744096,1090.42834114437,436798.015838637,0,2440.18043109657,1062325.33437612,385017056518.91,0,2329550.13809444,1622.614,0.0069115268979091,162261.4,849152639.566452
"GOA",2009,"WGOA","Kodiak_slope","Walleye_pollock",21740,31,8,672.019556804249,165901.464337978,654.699968308,146234.394744096,1956.76571289635,1406578.76112421,0,4378.88600349413,1906335.07202022,1239833503662.53,0,4180360.74879738,2911.769,0.0124026846582107,291176.9,2734676148.70032
"GOA",2009,"WGOA","Kodiak_slope","Walleye_pollock",21740,31,8,672.019556804249,165901.464337978,654.699968308,146234.394744096,1172.56324339654,505078.576604179,0,2623.98341348736,1142343.41920269,445203182760.66,0,2505020.05726686,1744.835,0.00743212744060709,174483.5,981905896.25
"GOA",2009,"WGOA","Kodiak_slope","Walleye_pollock",21740,31,8,672.019556804249,165901.464337978,654.699968308,146234.394744096,2347.94426479476,2025172.22544226,0,5254.27250198281,2287431.99537249,1785094759843.6,0,5016059.90958605,3493.863,0.0148821149713422,349386.3,3937417924.27065
"GOA",2009,"WGOA","Shumagin_gully","Walleye_pollock",21740,10,9,673.086665988792,94468.019502528,617.451596198801,104262.198086929,2857.46559250887,1702569.52515068,0,5809.18589126538,2621277.14056831,1879087145288.13,0,5722237.64551574,4245.316,0.0180829302126839,424531.6,18022283408.256
"GOA",2009,"WGOA","Shumagin_gully","Walleye_pollock",21740,10,9,673.086665988792,94468.019502528,617.451596198801,104262.198086929,1533.45431209564,490325.54355242,0,3117.490260628,1406704.15942715,541161116938.368,0,3070829.62446025,2278.242,0.00970417540027772,227824.2,5190158786.364
"GOA",2009,"WGOA","Shumagin_shelf","Walleye_pollock",21740,157,110,4783.16554925767,3335351.25374615,3408.1182969506,1174161.74776973,39856.7696692792,231587410.226284,9796.85176093009,69916.6875776284,28398888.6791296,81526969025330,10563566.2307281,46234211.1275311,8332.718,0.0354932254927489,833271.8,4421726554.15694
"GOA",2009,"WGOA","Shumagin_shelf","Walleye_pollock",21740,157,110,4783.16554925767,3335351.25374615,3408.1182969506,1174161.74776973,65439.6406222915,624298891.32176,16085.1585260126,114794.12271857,46627287.7770907,219775316480310,17344004.1319115,75910571.42227,13681.241,0.0582752676658015,1368124.1,11920692723.0389
"GOA",2009,"WGOA","Shumagin_shelf","Walleye_pollock",21740,157,110,4783.16554925767,3335351.25374615,3408.1182969506,1174161.74776973,32888.1996963935,157685207.530601,8083.96715998233,57692.4322328047,23433618.1728938,55510776762600.5,8716629.03403954,38150607.311748,6875.823,0.0292875789372963,687582.3,3010582604.15408
"GOA",2009,"WGOA","Shumagin_shelf","Walleye_pollock",21740,157,110,4783.16554925767,3335351.25374615,3408.1182969506,1174161.74776973,59305.4603973149,512743443.730237,14577.3681346291,104033.552660001,42256539.6509298,180503848694068,15718212.0866593,68794867.2152004,12398.789,0.0528126613445955,1239878.9,9790477870.55994
"GOA",2009,"WGOA","Shumagin_shelf","Walleye_pollock",21740,157,110,4783.16554925767,3335351.25374615,3408.1182969506,1174161.74776973,39000.6834824387,221745690.597473,9586.4245352254,68414.9424296519,27788907.0744597,78062335215789,10336670.6943126,45241143.4546068,8153.739,0.0347308641593321,815373.9,4233799892.34974
"GOA",2009,"WGOA","Shumagin_slope","Walleye_pollock",21740,29,14,463.840133542868,25838.425382292,285.229153230588,10253.7724500443,1293.16263647071,200833.285783884,375.180715419135,2211.14455752228,795204.332520065,79699083142.8133,216917.97885768,1373490.68618245,2787.949,0.0118752731724851,278794.9,2679948662.54862
"GOA",2009,"WGOA","Shumagin_slope","Walleye_pollock",21740,29,14,463.840133542868,25838.425382292,285.229153230588,10253.7724500443,1174.02622585049,165533.155768988,340.616088736949,2007.43636296403,721943.794971095,65690508886.6676,196933.772176124,1246953.81776607,2531.101,0.0107812287104787,253110.1,2208875259.62448
"GOA",2009,"WGOA","Shumagin_slope","Walleye_pollock",21740,29,14,463.840133542868,25838.425382292,285.229153230588,10253.7724500443,930.279163353977,103933.60348026,269.898613061703,1590.65971364625,572056.445406727,41245219251.2508,156047.097400598,988065.793412857,2005.603,0.00854286914881,200560.3,1386848885.77207
"GOA",2009,"WGOA","Shumagin_slope","Walleye_pollock",21740,29,14,463.840133542868,25838.425382292,285.229153230588,10253.7724500443,898.560383501915,96966.9938669374,260.696155318572,1536.42461168526,552551.62022136,38480575947.0867,150726.518671136,954376.721771584,1937.22,0.00825159165221517,193722,1293882598.13793
"GOA",2011,"WGOA","Chirikof_gully","Walleye_pollock",21740,28,26,1943.16840748872,922448.459365827,4360.80038150162,3169167.72634951,21577.0177803227,113737601.805914,0,43459.3455078252,48422497.5074089,390757373223325,7862765.62535358,88982229.3894642,11104.039,0.0472976716729497,1110403.9,44034490350.9289
"GOA",2011,"WGOA","Chirikof_gully","Walleye_pollock",21740,28,26,1943.16840748872,922448.459365827,4360.80038150162,3169167.72634951,19466.2433250144,92573252.6297691,0,39207.9296135495,43685560.6498012,318045048022694,7093589.59745934,80277531.7021431,10017.785,0.0426707710428792,1001778.5,35840432616.5804
"GOA",2011,"WGOA","Chirikof_shelf","Walleye_pollock",21740,110,73,3231.88673403341,1526517.50807228,3732.66463758936,1853072.67633481,25663.9342357227,96257813.6955309,6218.63981730177,45109.2286541436,29640537.4527307,116849445551507,8216078.92976826,51064995.9756932,7940.852,0.0338240716463159,794085.2,5731672322.60945
"GOA",2011,"WGOA","Chirikof_shelf","Walleye_pollock",21740,110,73,3231.88673403341,1526517.50807228,3732.66463758936,1853072.67633481,23599.5148741711,81394615.6542729,5718.40940354533,41480.6203447969,27256238.1928363,98806687425536.3,7555173.5415741,46957302.8440985,7302.086,0.0311032468596015,730208.6,4846584332.436
"GOA",2011,"WGOA","Chirikof_shelf","Walleye_pollock",21740,110,73,3231.88673403341,1526517.50807228,3732.66463758936,1853072.67633481,34878.5604163294,177789712.993743,8451.44016435496,61305.6806683038,40282961.56084,215822784566787,11166059.0580213,69399864.0636587,10792.012,0.0459685921732204,1079201.2,10586877435.904
"GOA",2011,"WGOA","Chirikof_shelf","Walleye_pollock",21740,110,73,3231.88673403341,1526517.50807228,3732.66463758936,1853072.67633481,24997.4125389028,91322888.7949459,6057.13463556036,43937.6904422452,28870738.8265267,110858833295388,8002697.97191601,49738779.6811375,7734.619,0.0329456218568179,773461.9,5437802090.38736
"GOA",2011,"WGOA","Chirikof_shelf","Walleye_pollock",21740,110,73,3231.88673403341,1526517.50807228,3732.66463758936,1853072.67633481,16194.1376699171,38327031.1663817,3924.00901576644,28464.2663240678,18703404.5408252,46526013520240.3,5184408.28570903,32222400.7959414,5010.738,0.0213432464316068,501073.8,2281998499.34945
"GOA",2011,"WGOA","Chirikof_slope","Walleye_pollock",21740,17,8,750.59212638158,391031.858202267,789.961195613515,452380.9558351,1147.13970444661,913348.997251185,0,3173.11823425015,1207307.96475168,1056644576958.73,0,3386426.85097311,1528.313,0.006509851639345,152831.3,1373812242.79941
"GOA",2011,"WGOA","Chirikof_slope","Walleye_pollock",21740,17,8,750.59212638158,391031.858202267,789.961195613515,452380.9558351,1203.92049762313,1006004.09910944,0,3330.18033356133,1267066.94927745,1163836363669.76,0,3554047.23921977,1603.961,0.00683207441492381,160396.1,1513187185.97118
"GOA",2011,"WGOA","Chirikof_slope","Walleye_pollock",21740,17,8,750.59212638158,391031.858202267,789.961195613515,452380.9558351,1466.06404716977,1491797.99787833,0,4055.29905609633,1542960.10688427,1725846603127.67,0,4327911.09516781,1953.21,0.00831970108249099,195321,2243939563.76471
"GOA",2011,"WGOA","Chirikof_slope","Walleye_pollock",21740,17,8,750.59212638158,391031.858202267,789.961195613515,452380.9558351,2300.97769302905,3674759.74031726,0,6364.76468040615,2421665.54321301,4251293824067.83,0,6792627.4480428,3065.55,0.0130577150707964,306555,5527691564.11765
"GOA",2011,"WGOA","Kodiak_gully","Walleye_pollock",21740,47,40,3500.79117620307,1134510.218334,4214.37199936493,1146065.48811043,27697.4721081041,71016009.9803459,10734.6001354834,44660.3440807248,33343163.0252755,71739325769403.8,16294124.3614139,50392201.6891371,7911.775,0.0337002181188531,791177.5,13317545769.4415
"GOA",2011,"WGOA","Kodiak_gully","Walleye_pollock",21740,47,40,3500.79117620307,1134510.218334,4214.37199936493,1146065.48811043,23313.3788062773,50313721.4660604,9035.47436804585,37591.2832445088,28065441.7548908,50826179278780.9,13715009.5168102,42415873.9929713,6659.46,0.0283659803967855,665946,9435165435.19149
"GOA",2011,"WGOA","Kodiak_gully","Walleye_pollock",21740,47,40,3500.79117620307,1134510.218334,4214.37199936493,1146065.48811043,11231.3327728565,11677196.5630193,4352.8833907513,18109.7821549616,13520662.0364066,11796131724939.9,6607272.03663473,20434052.0361784,3208.227,0.0136654479778297,320822.7,2189619705.71042
"GOA",2011,"WGOA","Kodiak_shelf","Walleye_pollock",21740,165,117,2855.79411168449,565179.18213279,4905.94554305762,1628110.61105679,16466.7230325311,18790863.1913022,7907.4257946363,25026.0202704259,28288049.9471859,54130804388841.7,13760680.4278432,42815419.4665286,5766.075,0.0245606055770881,576607.5,2014430720.11364
"GOA",2011,"WGOA","Kodiak_shelf","Walleye_pollock",21740,165,117,2855.79411168449,565179.18213279,4905.94554305762,1628110.61105679,43988.2165040106,134092681.89362,21123.4231095459,66853.0098984752,75567000.3737113,386280537496464,36759456.5540844,114374544.193338,15403.147,0.0656097289946641,1540314.7,14377668018.8521
"GOA",2011,"WGOA","Kodiak_shelf","Walleye_pollock",21740,165,117,2855.79411168449,565179.18213279,4905.94554305762,1628110.61105679,28234.8936869311,55246488.9403964,13558.5766644509,42911.2107094113,48504494.8707455,159148457181421,23594940.4245409,73414049.31695,9886.88,0.0421131809884541,988688,5923277744.38788
"GOA",2011,"WGOA","Kodiak_shelf","Walleye_pollock",21740,165,117,2855.79411168449,565179.18213279,4905.94554305762,1628110.61105679,15021.7112025776,15637639.0895471,7213.52186516861,22829.9005399865,25805675.8440176,45047317626759.9,12553133.184402,39058218.5036332,5260.082,0.0224053275937515,526008.2,1676350515.84388
"GOA",2011,"WGOA","Kodiak_shelf","Walleye_pollock",21740,165,117,2855.79411168449,565179.18213279,4905.94554305762,1628110.61105679,6281.66755553165,2734527.31626204,3016.49696565679,9546.83814540651,10791225.7473115,7877347716577.52,5249375.94534469,16333075.5492783,2199.622,0.00936929338600099,219962.2,293012579.79297
"GOA",2011,"WGOA","Kodiak_shelf","Walleye_pollock",21740,165,117,2855.79411168449,565179.18213279,4905.94554305762,1628110.61105679,20951.2536325503,30419522.8657427,10060.9260917732,31841.5811733273,35991988.693979,87629462525681,17508250.1376049,54475727.2503531,7336.402,0.0312494159158457,733640.2,3261253893.47297
"GOA",2011,"WGOA","Kodiak_shelf","Walleye_pollock",21740,165,117,2855.79411168449,565179.18213279,4905.94554305762,1628110.61105679,31358.8411541145,68147884.6302012,15058.7162328577,47658.9660753714,53871098.8884051,196313483573137,26205517.0817396,81536680.6950706,10980.778,0.0467726412486078,1098077.8,7306628315.24752
"GOA",2011,"WGOA","Kodiak_shelf","Walleye_pollock",21740,165,117,2855.79411168449,565179.18213279,4905.94554305762,1628110.61105679,34489.4569005488,82433754.4678601,16562.0579516406,52416.8558494569,59249158.2889078,237466762048642,28821666.1931292,89676650.3846864,12077.011,0.0514420474449525,1207701.1,8838440462.18006
"GOA",2011,"WGOA","Kodiak_shelf","Walleye_pollock",21740,165,117,2855.79411168449,565179.18213279,4905.94554305762,1628110.61105679,14352.6671812686,14275706.0739316,6892.24264395414,21813.091718583,24656330.5459722,41123999740377.9,11994035.8490545,37318625.2428899,5025.806,0.0214074286014252,502580.6,1530329295.13551
"GOA",2011,"WGOA","Kodiak_slope","Walleye_pollock",21740,16,9,790.965775023884,102975.04089515,804.629686294422,97245.5438581344,1283.4321400746,271120.533645631,173.602646215091,2393.26163393412,1305603.39379694,256035477299.031,227091.024644197,2384115.76294968,1622.614,0.0069115268979091,162261.4,1645385359.2225
"GOA",2011,"WGOA","Kodiak_slope","Walleye_pollock",21740,16,9,790.965775023884,102975.04089515,804.629686294422,97245.5438581344,2303.10962377552,873063.45382184,311.528683696227,4294.69056385481,2342895.77703182,824486493537.915,407513.18905002,4278278.36501363,2911.769,0.0124026846582107,291176.9,5298708016.45062
"GOA",2011,"WGOA","Kodiak_slope","Walleye_pollock",21740,16,9,790.965775023884,102975.04089515,804.629686294422,97245.5438581344,1380.1047680638,313502.278527952,186.679008814609,2573.53052731299,1403946.03868553,296059115987.695,244196.320249337,2563695.75712172,1744.835,0.00743212744060709,174483.5,1902606252.26562
"GOA",2011,"WGOA","Kodiak_slope","Walleye_pollock",21740,16,9,790.965775023884,102975.04089515,804.629686294422,97245.5438581344,2763.52605562227,1257024.42450896,373.806624565668,5153.24548667887,2811265.88964569,1187084003480,488979.466858075,5133552.3124333,3493.863,0.0148821149713422,349386.3,7629074777.93062
"GOA",2011,"WGOA","Shumagin_gully","Walleye_pollock",21740,10,9,739.694609950023,199350.039233533,1035.72955885669,287152.981376715,3140.23736273459,3592827.53490481,0,7428.10093971446,4396999.26788726,5175274317411.43,0,9543232.45884266,4245.316,0.0180829302126839,424531.6,18022283408.256
"GOA",2011,"WGOA","Shumagin_gully","Walleye_pollock",21740,10,9,739.694609950023,199350.039233533,1035.72955885669,287152.981376715,1685.20332756176,1034703.77445314,0,3986.27841628207,2359642.58162879,1490434989721.23,0,5121360.34243355,2278.242,0.00970417540027772,227824.2,5190158786.364
"GOA",2011,"WGOA","Shumagin_shelf","Walleye_pollock",21740,132,104,4751.82879765548,1726882.74310808,4241.58740426112,926821.809305898,39595.6493551422,119904703.227788,17933.7383327569,61257.5603775275,35343951.7120599,64353120924614.7,19474443.6172137,51213459.8069062,8332.718,0.0354932254927489,833271.8,5259332581.8003
"GOA",2011,"WGOA","Shumagin_shelf","Walleye_pollock",21740,132,104,4751.82879765548,1726882.74310808,4241.58740426112,926821.809305898,65010.9149714649,323231617.885577,29444.8697485485,100576.960194381,58030179.5002608,173479128278505,31974507.7738155,84085851.2267062,13681.241,0.0582752676658015,1368124.1,14178658792.5728
"GOA",2011,"WGOA","Shumagin_shelf","Walleye_pollock",21740,132,104,4751.82879765548,1726882.74310808,4241.58740426112,926821.809305898,32672.7337389819,81641735.1612275,14798.1979594595,50547.2695185043,29164404.2307289,43817300855536.9,16069525.854042,42259282.6074159,6875.823,0.0292875789372963,687582.3,3580898927.34614
"GOA",2011,"WGOA","Shumagin_shelf","Walleye_pollock",21740,132,104,4751.82879765548,1726882.74310808,4241.58740426112,926821.809305898,58916.922626254,265473629.988761,26684.7669114766,91149.0783410315,52590547.2504914,142480287704044,28977281.7587526,76203812.7422301,12398.789,0.0528126613445955,1239878.9,11644969868.5637
"GOA",2011,"WGOA","Shumagin_shelf","Walleye_pollock",21740,132,104,4751.82879765548,1726882.74310808,4241.58740426112,926821.809305898,38745.1717887666,114809139.223723,17548.5383832256,59941.8051943076,34584796.6400327,61618320389645.4,19056150.7571691,50113442.5228963,8153.739,0.0347308641593321,815373.9,5035810359.4425
"GOA",2011,"WGOA","Shumagin_slope","Walleye_pollock",21740,21,10,413.677472239113,43521.217318251,345.999458126017,46056.317651823,1153.31169505156,338275.608750098,0,2366.53860907409,964628.843282971,357980080762.235,0,2212690.7410821,2787.949,0.0118752731724851,278794.9,3700987693.95762
"GOA",2011,"WGOA","Shumagin_slope","Walleye_pollock",21740,21,10,413.677472239113,43521.217318251,345.999458126017,46056.317651823,1047.05946366189,278817.472001809,0,2148.51428055751,875759.57446222,295058521996.085,0,2008840.09981662,2531.101,0.0107812287104787,253110.1,3050447971.90048
"GOA",2011,"WGOA","Shumagin_slope","Walleye_pollock",21740,21,10,413.677472239113,43521.217318251,345.999458126017,46056.317651823,829.672779355183,175061.63308362,0,1702.44754619788,693937.551215914,185258930672.533,0,1591772.01175003,2005.603,0.00854286914881,200560.3,1915248674.7519
"GOA",2011,"WGOA","Shumagin_slope","Walleye_pollock",21740,21,10,413.677472239113,43521.217318251,345.999458126017,46056.317651823,801.384272771055,163327.352589864,0,1644.40092852147,670277.070270883,172841131191.327,0,1537498.98489501,1937.22,0.00825159165221517,193722,1786864053.42857
"GOA",2013,"WGOA","Chirikof_gully","Walleye_pollock",21740,21,20,2921.95597287423,1569782.94222585,3319.19014633964,1284698.36592185,32445.5130790784,193553737.763675,3424.84037858272,61466.185779574,36856416.8333711,158402900129925,10602853.454301,63109980.2124412,11104.039,0.0472976716729497,1110403.9,58713023935.8719
"GOA",2013,"WGOA","Chirikof_gully","Walleye_pollock",21740,21,20,2921.95597287423,1569782.94222585,3319.19014633964,1284698.36592185,29271.5267157199,157537162.547252,3089.8049414236,55453.2484900161,33250933.2601491,128927210159034,9565627.99281362,56936238.5274845,10017.785,0.0426707710428792,1001778.5,47787577414.9405
"GOA",2013,"WGOA","Chirikof_shelf","Walleye_pollock",21740,91,77,5863.4287994755,4464144.98318326,6686.87168354797,3798370.1124038,46560.6203091726,281496172.712581,13228.4974791046,79892.7431392406,53099458.3820453,239514319811604,22353186.1524745,83845730.611616,7940.852,0.0338240716463159,794085.2,6928560913.25099
"GOA",2013,"WGOA","Chirikof_shelf","Walleye_pollock",21740,91,77,5863.4287994755,4464144.98318326,6686.87168354797,3798370.1124038,42815.2613486469,238030263.793049,12164.3907030638,73466.13199423,48828112.1042321,202530841459006,20555084.9782086,77101139.2302555,7302.086,0.0311032468596015,730208.6,5858660994.85011
"GOA",2013,"WGOA","Chirikof_shelf","Walleye_pollock",21740,91,77,5863.4287994755,4464144.98318326,6686.87168354797,3798370.1124038,63278.1939650852,519927908.540587,17978.1846502702,108578.2032799,72164799.4513099,442386758459836,30379089.4472959,113950509.455324,10792.012,0.0459685921732204,1079201.2,12797549700.7938
